<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/18/2025,IHSG,8427.400,8442.870,8341.900,8361.926,39911550200
11/18/2025,AADI,8275,8300,7950,8000,27012300
11/18/2025,AADIDRCN6A,112,113,105,105,174200
11/18/2025,AADIHDCK6A,116,117,107,107,3293100
11/18/2025,AADIYUCK6A,348,348,344,344,47300
11/18/2025,AALI,7750,7775,7650,7700,718100
11/18/2025,ABBA,57,58,57,57,1071100
11/18/2025,ABDA,2570,2570,2550,2550,500
11/18/2025,ABMM,3100,3130,3040,3040,1563400
11/18/2025,ACES,430,432,426,428,25657300
11/18/2025,ACESBQCG6A,10,10,10,10,100
11/18/2025,ACESBQCK6A,15,15,15,15,100
11/18/2025,ACESBQCX5B,1,2,1,1,22974700
11/18/2025,ACESBQCZ5A,0,0,0,0,0
11/18/2025,ACESDRCJ6A,10,10,9,10,148700
11/18/2025,ACESHDCN6A,56,56,54,54,109400
11/18/2025,ACESHDCZ5A,0,0,0,0,0
11/18/2025,ACESZPCJ6A,15,15,15,15,51600
11/18/2025,ACRO,91,94,89,92,22356800
11/18/2025,ACRO-W,7,8,6,7,4909700
11/18/2025,ACST,135,136,130,131,3144700
11/18/2025,ADCP,55,56,54,55,34313200
11/18/2025,ADES,15325,15325,15025,15250,17400
11/18/2025,ADHI,260,260,256,258,6037700
11/18/2025,ADMF,8875,8900,8800,8825,39000
11/18/2025,ADMG,164,167,158,163,1295200
11/18/2025,ADMR,1330,1330,1260,1295,41803700
11/18/2025,ADMRDRCJ6A,60,60,54,55,1169200
11/18/2025,ADMRHDCJ6A,93,93,85,85,21100
11/18/2025,ADMRZPCH6A,80,80,74,75,240300
11/18/2025,ADRO,1910,1920,1850,1880,98428200
11/18/2025,ADROBQCG6A,0,0,0,0,0
11/18/2025,ADROBQCJ6A,0,0,0,0,0
11/18/2025,ADROBQCN6A,61,63,60,63,36800
11/18/2025,ADROBQCZ5A,4,4,3,4,1112400
11/18/2025,ADRODRCJ6A,54,58,54,58,102400
11/18/2025,ADRODRCX5A,0,0,0,0,0
11/18/2025,ADROHDCN6A,71,72,70,71,45100
11/18/2025,ADROHDCZ5A,40,40,38,38,63000
11/18/2025,ADROHDPH6A,0,0,0,0,0
11/18/2025,ADROYUCZ5A,44,44,37,37,4700
11/18/2025,ADROZPCF6A,23,23,21,21,1300
11/18/2025,ADROZPCK6A,56,56,54,56,1012500
11/18/2025,AEGS,92,98,91,92,15570600
11/18/2025,AGAR,236,238,234,236,41500
11/18/2025,AGII,1300,1305,1250,1265,766400
11/18/2025,AGRO,230,232,228,228,11566600
11/18/2025,AGRS,73,74,71,71,4322000
11/18/2025,AHAP,95,108,92,101,311514200
11/18/2025,AIMS,392,392,376,378,332500
11/18/2025,AISA,142,144,140,142,7358700
11/18/2025,AKKU,35,36,34,36,560600
11/18/2025,AKPI,580,580,570,575,18500
11/18/2025,AKRA,1275,1360,1260,1345,82461500
11/18/2025,AKRABQCX5B,13,30,13,28,4842000
11/18/2025,AKRADRCX5A,0,0,0,0,0
11/18/2025,AKRAHDCH6A,62,66,62,65,814100
11/18/2025,AKRAZPCJ6A,0,0,0,0,0
11/18/2025,AKRAZPCM6A,45,45,43,45,25300
11/18/2025,AKRAZPCX5A,0,0,0,0,0
11/18/2025,AKSI,396,410,390,404,933700
11/18/2025,ALDO,550,560,540,560,346400
11/18/2025,ALII,625,630,585,620,4509800
11/18/2025,ALKA,360,360,348,360,6300
11/18/2025,ALMI,0,0,0,0,0
11/18/2025,ALTO,0,0,0,0,0
11/18/2025,AMAG,378,382,376,378,12200
11/18/2025,AMAN,158,180,158,175,45618900
11/18/2025,AMAR,228,230,220,226,1833100
11/18/2025,AMFG,3480,3500,3350,3470,20900
11/18/2025,AMIN,270,270,262,268,243000
11/18/2025,AMMN,6300,6500,6175,6300,29167300
11/18/2025,AMMNBQCZ5A,5,5,3,4,4666200
11/18/2025,AMMNDRCJ6A,27,29,27,28,3462400
11/18/2025,AMMNHDCH6A,43,44,43,44,70000
11/18/2025,AMMNZPCG6A,14,14,13,13,1605100
11/18/2025,AMMS,0,0,0,0,0
11/18/2025,AMOR,410,412,392,400,1266900
11/18/2025,AMRT,1860,1880,1850,1860,33913000
11/18/2025,AMRTBQCF6A,14,14,13,13,193900
11/18/2025,AMRTBQCH6A,15,15,15,15,500600
11/18/2025,AMRTBQCJ6A,34,34,34,34,300
11/18/2025,AMRTDRCZ5A,10,10,10,10,400
11/18/2025,AMRTHDCJ6A,7,8,6,7,6548700
11/18/2025,AMRTZPCK6A,14,14,14,14,223700
11/18/2025,AMRTZPCX5A,8,8,7,8,400
11/18/2025,ANDI,24,24,24,24,7056500
11/18/2025,ANJT,2010,2020,1965,1975,206700
11/18/2025,ANTM,3060,3100,3010,3010,160550100
11/18/2025,ANTMBQCG6A,43,43,40,40,4000
11/18/2025,ANTMBQCJ6A,53,53,53,53,3334000
11/18/2025,ANTMBQCN6A,76,76,76,76,10000
11/18/2025,ANTMBQCX5A,6,7,5,6,9346300
11/18/2025,ANTMBQCZ5A,0,0,0,0,0
11/18/2025,ANTMDRCG6A,32,32,32,32,30500
11/18/2025,ANTMDRCG6B,37,40,36,39,314700
11/18/2025,ANTMDRCX5A,0,0,0,0,0
11/18/2025,ANTMDRPZ5A,0,0,0,0,0
11/18/2025,ANTMHDCH6A,62,62,61,61,1900
11/18/2025,ANTMHDCH6B,101,104,101,101,121600
11/18/2025,ANTMHDPH6A,56,56,56,56,22000
11/18/2025,ANTMZPCJ6A,59,61,57,61,201200
11/18/2025,ANTMZPCK6A,24,24,23,23,2100300
11/18/2025,ANTMZPCX5A,0,0,0,0,0
11/18/2025,APEX,206,250,204,216,1614889400
11/18/2025,APIC,1115,1140,1110,1130,4359600
11/18/2025,APII,188,190,188,188,138000
11/18/2025,APLI,444,444,430,438,2100
11/18/2025,APLN,100,103,99,101,22028200
11/18/2025,ARCI,1165,1165,1125,1150,105102300
11/18/2025,AREA,530,540,520,535,2230100
11/18/2025,ARGO,1075,1075,1035,1055,6400
11/18/2025,ARII,272,276,268,270,74000
11/18/2025,ARKA,30,30,30,30,1374400
11/18/2025,ARKO,2080,2090,1950,2010,1940000
11/18/2025,ARMY,0,0,0,0,0
11/18/2025,ARNA,555,555,540,555,7139600
11/18/2025,ARTA,3130,3140,3010,3140,5300
11/18/2025,ARTI,0,0,0,0,0
11/18/2025,ARTO,2020,2030,1970,1980,9646100
11/18/2025,ARTOBQCG6A,0,0,0,0,0
11/18/2025,ARTOBQCJ6A,0,0,0,0,0
11/18/2025,ARTOBQCN6A,38,38,37,37,32900
11/18/2025,ARTOBQCX5B,20,20,19,20,988800
11/18/2025,ARTOBQCZ5A,9,10,9,10,1079800
11/18/2025,ARTODRCK6A,52,52,52,52,13600
11/18/2025,ARTODRCX5A,0,0,0,0,0
11/18/2025,ARTOHDCN6A,48,48,48,48,102600
11/18/2025,ARTOHDCZ5A,0,0,0,0,0
11/18/2025,ARTOZPCK6A,34,34,32,33,22900
11/18/2025,ARTOZPCX5A,25,25,25,25,40100
11/18/2025,ASBI,484,484,476,480,7400
11/18/2025,ASDM,600,600,600,600,22900
11/18/2025,ASGR,1300,1310,1280,1310,649300
11/18/2025,ASHA,68,68,62,62,18017000
11/18/2025,ASII,6475,6550,6400,6425,27510900
11/18/2025,ASIIBQCZ5A,148,148,134,138,30200
11/18/2025,ASIIDRCX5A,0,0,0,0,0
11/18/2025,ASIIDRCX6A,0,0,0,0,0
11/18/2025,ASIIHDCZ5A,202,202,202,202,100
11/18/2025,ASIIZPCJ6A,162,162,162,162,6500
11/18/2025,ASIIZPCM6A,43,43,43,43,25300
11/18/2025,ASJT,135,160,134,155,10188900
11/18/2025,ASLC,89,93,87,90,113664400
11/18/2025,ASLI,191,199,190,192,15387500
11/18/2025,ASMI,26,26,26,26,509400
11/18/2025,ASPI,750,800,730,770,894700
11/18/2025,ASPR,99,102,98,102,7460300
11/18/2025,ASRI,169,180,166,169,121244600
11/18/2025,ASRM,336,336,322,328,141800
11/18/2025,ASSA,1165,1170,1095,1110,16149800
11/18/2025,ATAP,147,147,147,147,2679500
11/18/2025,ATIC,645,665,630,645,282000
11/18/2025,ATLA,64,66,64,64,68046100
11/18/2025,AUTO,2660,2700,2600,2600,3112700
11/18/2025,AUTODRCV6A,0,0,0,0,0
11/18/2025,AUTOHDCN6A,0,0,0,0,0
