<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/12/2025,IHSG,8392.280,8428.948,8377.497,8388.566,50076304500
11/12/2025,AADI,8725,8750,8675,8700,5581400
11/12/2025,AADIDRCN6A,114,114,112,113,183100
11/12/2025,AADIHDCK6A,117,117,115,116,22700
11/12/2025,AADIYUCK6A,350,350,350,350,3300
11/12/2025,AALI,7800,7900,7775,7900,1364600
11/12/2025,ABBA,58,59,58,59,1131200
11/12/2025,ABDA,2700,2700,2700,2700,500
11/12/2025,ABMM,3020,3130,3010,3120,3231500
11/12/2025,ACES,440,442,438,440,34622100
11/12/2025,ACESBQCG6A,13,13,13,13,100
11/12/2025,ACESBQCK6A,18,18,17,17,6200
11/12/2025,ACESBQCX5B,2,2,1,1,19617700
11/12/2025,ACESBQCZ5A,9,9,9,9,67600
11/12/2025,ACESDRCJ6A,10,11,10,11,815700
11/12/2025,ACESHDCN6A,0,0,0,0,0
11/12/2025,ACESHDCZ5A,0,0,0,0,0
11/12/2025,ACESZPCJ6A,0,0,0,0,0
11/12/2025,ACRO,87,91,87,90,27017600
11/12/2025,ACRO-W,6,7,6,6,4411400
11/12/2025,ACST,130,131,129,130,1820300
11/12/2025,ADCP,55,55,54,54,4404800
11/12/2025,ADES,14800,15350,14775,15025,42900
11/12/2025,ADHI,264,266,260,260,7620000
11/12/2025,ADMF,8875,8900,8825,8850,21300
11/12/2025,ADMG,163,163,157,158,1039400
11/12/2025,ADMR,1435,1445,1410,1420,27817300
11/12/2025,ADMRDRCJ6A,100,100,72,73,1404400
11/12/2025,ADMRHDCJ6A,113,115,112,115,2700
11/12/2025,ADMRZPCH6A,98,98,98,98,400700
11/12/2025,ADRO,1950,1980,1930,1965,96844300
11/12/2025,ADROBQCG6A,0,0,0,0,0
11/12/2025,ADROBQCJ6A,64,65,64,65,300
11/12/2025,ADROBQCN6A,70,70,70,70,55000
11/12/2025,ADROBQCZ5A,5,5,4,5,2032500
11/12/2025,ADRODRCJ6A,63,67,63,65,93500
11/12/2025,ADRODRCX5A,44,47,44,47,47400
11/12/2025,ADROHDCN6A,79,82,79,81,2036200
11/12/2025,ADROHDCZ5A,50,53,50,52,151000
11/12/2025,ADROHDPH6A,71,72,68,69,42000
11/12/2025,ADROYUCZ5A,54,54,54,54,100
11/12/2025,ADROZPCF6A,0,0,0,0,0
11/12/2025,ADROZPCK6A,61,63,61,63,21500
11/12/2025,AEGS,101,101,83,83,29149600
11/12/2025,AGAR,238,246,232,240,80500
11/12/2025,AGII,1465,1475,1400,1405,1139700
11/12/2025,AGRO,230,232,228,228,6388600
11/12/2025,AGRS,73,74,72,72,5259600
11/12/2025,AHAP,90,93,88,91,23847100
11/12/2025,AIMS,392,392,378,384,687700
11/12/2025,AISA,141,146,141,143,10723300
11/12/2025,AKKU,41,41,38,38,229400
11/12/2025,AKPI,585,590,580,585,28100
11/12/2025,AKRA,1225,1260,1225,1255,16520200
11/12/2025,AKRABQCX5B,10,10,10,10,7200
11/12/2025,AKRADRCX5A,21,22,20,21,17000
11/12/2025,AKRAHDCH6A,0,0,0,0,0
11/12/2025,AKRAZPCJ6A,43,45,43,45,25700
11/12/2025,AKRAZPCM6A,37,38,37,38,6300
11/12/2025,AKRAZPCX5A,51,51,51,51,129500
11/12/2025,AKSI,416,434,394,404,2049600
11/12/2025,ALDO,525,535,520,530,1011600
11/12/2025,ALII,705,705,670,685,7465900
11/12/2025,ALKA,360,364,342,360,3000
11/12/2025,ALMI,0,0,0,0,0
11/12/2025,ALTO,0,0,0,0,0
11/12/2025,AMAG,382,382,368,380,173000
11/12/2025,AMAN,158,160,155,156,4869600
11/12/2025,AMAR,242,244,232,234,1877600
11/12/2025,AMFG,3540,3540,3460,3530,5300
11/12/2025,AMIN,262,264,260,264,141900
11/12/2025,AMMN,7025,7050,6825,6825,31994600
