<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
7/3/2025,IHSG,6898.631,6922.734,6877.438,6878.051,181048366
7/3/2025,IDX30,0.000,0.000,0.000,0.000,0
7/3/2025,IDX80,0.000,0.000,0.000,0.000,0
7/3/2025,AADI,6750,7025,6725,6925,14466700
7/3/2025,AALI,5750,5850,5750,5800,134700
7/3/2025,ABBA,37,37,37,37,599000
7/3/2025,ABDA,0,0,0,0,0
7/3/2025,ABMM,2960,2980,2930,2960,1225800
7/3/2025,ACES,490,494,480,488,39850600
7/3/2025,ACESBQCV5A,6,6,6,6,57100
7/3/2025,ACESDRCN5A,1,1,1,1,6301700
7/3/2025,ACESDRCQ5A,1,1,1,1,167400
7/3/2025,ACRO,60,64,59,62,14286800
7/3/2025,ACRO-W,7,7,6,7,341000
7/3/2025,ACST,88,88,88,88,411800
7/3/2025,ADCP,50,50,50,50,29600
7/3/2025,ADES,11375,11850,11375,11800,171100
7/3/2025,ADHI,228,238,226,232,20070900
7/3/2025,ADMF,8850,8900,8825,8900,64600
7/3/2025,ADMG,114,120,112,114,60700
7/3/2025,ADMR,925,970,920,965,24268400
7/3/2025,ADRO,1785,1795,1740,1760,71567900
7/3/2025,ADROBQCN5A,25,25,13,14,335500
7/3/2025,ADROBQCU5A,0,0,0,0,0
7/3/2025,ADROBQCZ5A,0,0,0,0,0
7/3/2025,ADRODRCN5A,5,5,4,4,10000
7/3/2025,ADRODRCQ5A,4,4,3,3,2698600
7/3/2025,ADRODRCQ5B,22,22,20,20,400
7/3/2025,ADRODRCX5A,47,47,44,44,266200
7/3/2025,ADROHDCN5A,16,16,15,15,22000
7/3/2025,ADROHDCQ5A,0,0,0,0,0
7/3/2025,ADROZPCF6A,0,0,0,0,0
7/3/2025,AEGS,30,31,30,30,457300
7/3/2025,AGAR,224,264,212,230,88700
7/3/2025,AGII,995,1030,980,990,371100
7/3/2025,AGRO,198,208,197,200,17126400
7/3/2025,AGRS,65,66,64,65,1097600
7/3/2025,AHAP,65,71,63,67,13405700
7/3/2025,AIMS,316,316,316,316,500
7/3/2025,AISA,140,143,138,141,1009900
7/3/2025,AKKU,0,0,0,0,0
7/3/2025,AKPI,590,595,590,590,6800
7/3/2025,AKRA,1180,1190,1160,1180,27687500
7/3/2025,AKRADRCN5A,35,35,34,35,400
7/3/2025,AKRADRCQ5A,9,11,9,11,270100
7/3/2025,AKRADRCX5A,32,33,32,33,200
7/3/2025,AKRAHDCQ5A,0,0,0,0,0
7/3/2025,AKRAZPCX5A,0,0,0,0,0
7/3/2025,AKSI,264,310,264,278,5290500
7/3/2025,ALDO,496,496,488,490,5500
7/3/2025,ALII,615,620,595,615,3556100
7/3/2025,ALKA,292,322,290,300,106100
7/3/2025,ALMI,0,0,0,0,0
7/3/2025,ALTO,0,0,0,0,0
7/3/2025,AMAG,366,366,360,360,26900
7/3/2025,AMAN,100,101,100,101,226300
7/3/2025,AMAR,158,160,156,157,267900
7/3/2025,AMFG,3490,3510,3460,3510,39800
7/3/2025,AMIN,152,152,145,150,69700
7/3/2025,AMMN,8575,8750,8425,8525,18079000
7/3/2025,AMMNZPCG6A,79,79,76,77,158900
7/3/2025,AMMS,0,0,0,0,0
7/3/2025,AMMS-W,0,0,0,0,0
7/3/2025,AMOR,535,535,530,535,206500
7/3/2025,AMRT,2380,2390,2320,2380,14808700
7/3/2025,AMRTBQCU5A,0,0,0,0,0
7/3/2025,AMRTDRCN5A,0,0,0,0,0
7/3/2025,AMRTDRCQ5A,0,0,0,0,0
7/3/2025,AMRTDRCZ5A,51,52,51,52,200
