<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/17/2025,IHSG,8397.840,8452.330,8392.000,8416.882,39803762400
11/17/2025,AADI,8700,8875,8650,8750,19598100
11/17/2025,AADIDRCN6A,114,115,108,109,2525800
11/17/2025,AADIHDCK6A,115,119,114,115,1259600
11/17/2025,AADIYUCK6A,352,352,342,346,25600
11/17/2025,AALI,7650,7750,7625,7750,884000
11/17/2025,ABBA,57,57,57,57,700800
11/17/2025,ABDA,2700,2700,2700,2700,100
11/17/2025,ABMM,3080,3140,3070,3100,1421100
11/17/2025,ACES,422,432,422,430,38926200
11/17/2025,ACESBQCG6A,10,10,10,10,194600
11/17/2025,ACESBQCK6A,16,16,15,15,1200
11/17/2025,ACESBQCX5B,1,2,1,1,48826000
11/17/2025,ACESBQCZ5A,6,6,6,6,200
11/17/2025,ACESDRCJ6A,10,11,9,10,869200
11/17/2025,ACESHDCN6A,55,55,54,54,17300
11/17/2025,ACESHDCZ5A,0,0,0,0,0
11/17/2025,ACESZPCJ6A,16,16,15,15,102900
11/17/2025,ACRO,88,93,88,90,31165100
11/17/2025,ACRO-W,8,8,7,7,12202100
11/17/2025,ACST,132,135,131,134,4209100
11/17/2025,ADCP,55,55,54,55,12169000
11/17/2025,ADES,15000,15300,15000,15300,31400
11/17/2025,ADHI,260,260,256,260,10697600
11/17/2025,ADMF,8825,8900,8800,8875,50400
11/17/2025,ADMG,162,164,157,163,1969700
11/17/2025,ADMR,1340,1385,1300,1330,47540600
11/17/2025,ADMRDRCJ6A,63,67,55,59,1022600
11/17/2025,ADMRHDCJ6A,98,103,93,93,170000
11/17/2025,ADMRZPCH6A,120,120,85,87,50400
11/17/2025,ADRO,1880,1910,1860,1910,104434200
11/17/2025,ADROBQCG6A,73,73,63,66,6300
11/17/2025,ADROBQCJ6A,60,60,57,57,13800
11/17/2025,ADROBQCN6A,64,65,62,65,108600
11/17/2025,ADROBQCZ5A,4,4,3,4,3439700
11/17/2025,ADRODRCJ6A,59,59,55,58,520200
11/17/2025,ADRODRCX5A,0,0,0,0,0
11/17/2025,ADROHDCN6A,73,75,71,75,105400
11/17/2025,ADROHDCZ5A,43,43,43,43,50000
11/17/2025,ADROHDPH6A,0,0,0,0,0
11/17/2025,ADROYUCZ5A,0,0,0,0,0
11/17/2025,ADROZPCF6A,0,0,0,0,0
11/17/2025,ADROZPCK6A,55,58,55,58,74700
11/17/2025,AEGS,88,95,84,91,17277500
11/17/2025,AGAR,242,242,236,238,34100
11/17/2025,AGII,1345,1350,1280,1305,1487700
11/17/2025,AGRO,228,232,226,230,10635300
11/17/2025,AGRS,72,75,72,72,7622700
11/17/2025,AHAP,90,94,88,94,24882600
11/17/2025,AIMS,338,394,338,392,973200
11/17/2025,AISA,142,143,141,142,5443400
11/17/2025,AKKU,29,33,29,33,608300
11/17/2025,AKPI,575,585,575,580,25600
11/17/2025,AKRA,1230,1430,1220,1275,32981600
11/17/2025,AKRABQCX5B,4,6,4,6,40300
11/17/2025,AKRADRCX5A,0,0,0,0,0
