<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/2/2025,IHSG,7771.334,7842.299,7736.004,7801.585,1024462316
9/2/2025,IDX30,0.000,0.000,0.000,0.000,0
9/2/2025,IDX80,0.000,0.000,0.000,0.000,0
9/2/2025,AADI,7100,7200,7100,7175,12236000
9/2/2025,AALI,7150,7400,7150,7275,1419800
9/2/2025,ABBA,42,43,42,43,1608400
9/2/2025,ABDA,0,0,0,0,0
9/2/2025,ABMM,2930,2950,2920,2940,603700
9/2/2025,ACES,444,454,438,442,73219700
9/2/2025,ACESBQCV5A,2,2,1,2,8230300
9/2/2025,ACESBQCX5B,0,0,0,0,0
9/2/2025,ACESBQCZ5A,23,24,21,21,4211500
9/2/2025,ACESDRCJ6A,0,0,0,0,0
9/2/2025,ACESHDCZ5A,37,37,37,37,1100
9/2/2025,ACESZPCJ6A,0,0,0,0,0
9/2/2025,ACRO,85,89,84,86,13689700
9/2/2025,ACRO-W,12,14,11,13,51123700
9/2/2025,ACST,149,153,146,149,17275200
9/2/2025,ADCP,53,62,53,57,265557000
9/2/2025,ADES,13550,13800,13500,13775,13900
9/2/2025,ADHI,264,272,264,268,22875200
9/2/2025,ADMF,8925,9000,8925,9000,27800
9/2/2025,ADMG,146,151,145,148,817700
9/2/2025,ADMR,995,1015,995,995,16514200
9/2/2025,ADMRDRCJ6A,0,0,0,0,0
9/2/2025,ADMRHDCJ6A,53,53,53,53,17700
9/2/2025,ADMRZPCH6A,1,83,1,83,500
9/2/2025,ADRO,1730,1745,1720,1720,58106300
9/2/2025,ADROBQCU5A,3,4,2,3,10387600
9/2/2025,ADROBQCZ5A,18,19,18,18,40200
9/2/2025,ADRODRCJ6A,0,0,0,0,0
9/2/2025,ADRODRCX5A,37,39,35,39,819700
9/2/2025,ADROHDCZ5A,0,0,0,0,0
9/2/2025,ADROHDPH6A,129,131,129,131,37200
9/2/2025,ADROYUCZ5A,0,0,0,0,0
9/2/2025,ADROZPCF6A,0,0,0,0,0
9/2/2025,AEGS,51,54,46,46,124165600
9/2/2025,AGAR,254,262,246,246,64200
9/2/2025,AGII,840,840,820,840,756800
9/2/2025,AGRO,230,238,230,230,10712700
9/2/2025,AGRS,77,81,76,78,11495900
9/2/2025,AHAP,75,82,75,81,23091200
9/2/2025,AIMS,292,320,292,320,45100
9/2/2025,AISA,119,121,115,117,21201500
9/2/2025,AKKU,0,0,0,0,0
9/2/2025,AKPI,560,570,555,560,291100
9/2/2025,AKRA,1195,1210,1190,1200,13499000
9/2/2025,AKRABQCX5B,0,0,0,0,0
9/2/2025,AKRADRCX5A,0,0,0,0,0
9/2/2025,AKRAHDCH6A,0,0,0,0,0
9/2/2025,AKRAZPCJ6A,0,0,0,0,0
9/2/2025,AKRAZPCX5A,0,0,0,0,0
9/2/2025,AKSI,242,250,242,248,163800
9/2/2025,ALDO,492,498,492,498,49700
9/2/2025,ALII,540,550,535,550,2894800
9/2/2025,ALKA,314,328,310,314,33400
9/2/2025,ALMI,0,0,0,0,0
9/2/2025,ALTO,0,0,0,0,0
9/2/2025,AMAG,354,370,354,370,85000
9/2/2025,AMAN,118,121,117,119,1425900
9/2/2025,AMAR,208,212,202,210,487900
9/2/2025,AMFG,3180,3250,3150,3240,28700
9/2/2025,AMIN,212,220,208,220,1815300
9/2/2025,AMMN,8000,8125,7925,8000,27239700
9/2/2025,AMMNBQCZ5A,39,39,39,39,432800
9/2/2025,AMMNDRCJ6A,70,71,70,71,23700
9/2/2025,AMMNHDCH6A,0,0,0,0,0
9/2/2025,AMMNZPCG6A,0,0,0,0,0
9/2/2025,AMMS,183,189,171,179,7252600
9/2/2025,AMOR,476,478,472,474,205500
9/2/2025,AMRT,2160,2160,2090,2110,28461200
9/2/2025,AMRTBQCU5A,2,3,1,1,14540800
9/2/2025,AMRTDRCZ5A,34,34,32,33,69800
9/2/2025,AMRTHDCJ6A,26,26,25,25,455800
9/2/2025,AMRTZPCX5A,0,0,0,0,0
9/2/2025,ANDI,36,36,35,35,27308400
9/2/2025,ANJT,1800,1800,1790,1795,1661600
9/2/2025,ANTM,3300,3480,3290,3470,441940600
9/2/2025,ANTMBQCU5A,322,364,322,360,115400
9/2/2025,ANTMBQCX5A,93,105,91,103,472600
9/2/2025,ANTMBQCZ5A,770,825,770,825,200
9/2/2025,ANTMDRCG6A,57,68,57,67,4051900
9/2/2025,ANTMDRCX5A,348,370,348,366,32700
9/2/2025,ANTMDRPU5A,0,0,0,0,0
9/2/2025,ANTMDRPU5B,0,0,0,0,0
9/2/2025,ANTMHDCH6A,105,111,105,110,3050300
9/2/2025,ANTMHDCH6B,154,162,152,160,256900
9/2/2025,ANTMHDCU5A,130,171,130,168,1625700
9/2/2025,ANTMHDPH6A,73,73,67,69,290200
9/2/2025,ANTMZPCJ6A,150,150,140,150,2900
9/2/2025,ANTMZPCX5A,0,0,0,0,0
9/2/2025,APEX,121,126,119,126,32492400
9/2/2025,APIC,1135,1140,1120,1130,3630700
9/2/2025,APII,175,177,175,175,18600
9/2/2025,APLI,472,488,470,472,1000
9/2/2025,APLN,101,104,101,102,20843200
9/2/2025,ARCI,785,860,775,845,288201500
9/2/2025,AREA,505,525,500,525,1931300
9/2/2025,ARGO,1275,1480,1270,1350,276300
9/2/2025,ARII,250,260,250,256,73700
9/2/2025,ARKA,34,34,34,34,8322100
9/2/2025,ARKO,1200,1395,1165,1240,6273200
9/2/2025,ARMY,0,0,0,0,0
9/2/2025,ARNA,565,565,560,565,1619700
9/2/2025,ARTA,3100,3210,3100,3200,5100
9/2/2025,ARTI,0,0,0,0,0
9/2/2025,ARTO,2190,2290,2190,2200,8413700
9/2/2025,ARTOBQCU5A,3,4,2,3,1651700
9/2/2025,ARTOBQCX5B,0,0,0,0,0
9/2/2025,ARTOBQCZ5A,28,29,26,26,7667000
9/2/2025,ARTODRCK6A,0,0,0,0,0
9/2/2025,ARTODRCX5A,59,59,57,57,141500
9/2/2025,ARTOHDCZ5A,0,0,0,0,0
9/2/2025,ARTOZPCX5A,0,0,0,0,0
9/2/2025,ASBI,430,446,430,432,6400
9/2/2025,ASDM,540,550,535,550,15800
9/2/2025,ASGR,1140,1190,1140,1180,730800
9/2/2025,ASHA,36,36,36,36,16834000
9/2/2025,ASII,5500,5550,5400,5475,21623300
9/2/2025,ASIIBQCU5A,45,45,38,38,120100
9/2/2025,ASIIBQCZ5A,0,0,0,0,0
9/2/2025,ASIIDRCX5A,0,0,0,0,0
9/2/2025,ASIIDRCX6A,0,0,0,0,0
9/2/2025,ASIIHDCZ5A,0,0,0,0,0
9/2/2025,ASIIZPCJ6A,0,0,0,0,0
9/2/2025,ASJT,110,110,108,110,49800
9/2/2025,ASLC,115,121,114,116,246841600
9/2/2025,ASLI,0,0,0,0,0
9/2/2025,ASMI,24,26,24,25,5395600
9/2/2025,ASPI,430,440,400,420,421500
9/2/2025,ASPR,97,97,93,95,6442800
9/2/2025,ASRI,170,176,170,175,37584300
9/2/2025,ASRM,276,280,274,276,17500
9/2/2025,ASSA,815,855,815,845,7230400
9/2/2025,ATAP,57,57,57,57,1032900
9/2/2025,ATIC,434,448,434,438,294500
9/2/2025,ATLA,66,73,66,68,476680100
9/2/2025,AUTO,2460,2470,2400,2410,2175000
9/2/2025,AUTOZPCJ6A,0,0,0,0,0
9/2/2025,AVIA,426,430,422,426,30081300
9/2/2025,AVIAZPCJ6A,0,0,0,0,0
9/2/2025,AWAN,250,256,248,254,19579900
9/2/2025,AXIO,125,132,125,128,2855100
9/2/2025,AYAM,171,175,167,171,145014400
9/2/2025,AYLS,101,105,100,104,1886500
9/2/2025,BABP,56,60,56,58,26419100
9/2/2025,BABY,318,336,316,326,10319000
9/2/2025,BACA,134,137,131,134,4587200
9/2/2025,BAIK,103,109,101,108,1926600
9/2/2025,BAIK-W,10,13,9,12,59630900
9/2/2025,BAJA,120,126,120,124,2640400
9/2/2025,BALI,1470,1830,1465,1685,529400
9/2/2025,BANK,800,805,785,805,5014000
9/2/2025,BANK-W,0,0,0,0,0
9/2/2025,BAPA,55,72,55,72,159657700
9/2/2025,BAPI,21,22,21,22,14649700
9/2/2025,BATA,51,52,51,52,13600
9/2/2025,BATR,101,103,101,102,1717000
9/2/2025,BAUT,39,39,39,39,27024700
9/2/2025,BAYU,1295,1330,1290,1310,656100
9/2/2025,BBCA,8000,8175,8000,8000,155531500
9/2/2025,BBCABQCV5A,7,8,5,6,3995600
9/2/2025,BBCABQCX5A,0,0,0,0,0
9/2/2025,BBCADRCF6A,48,48,45,45,612800
9/2/2025,BBCADRCX6A,3790,3790,3790,3790,300
9/2/2025,BBCAHDCQ7A,67,69,65,65,453100
9/2/2025,BBCAHDCU5A,0,0,0,0,0
9/2/2025,BBCAHDCV5A,51,51,51,51,4200
9/2/2025,BBCAZPCF6A,0,0,0,0,0
9/2/2025,BBCAZPCH6A,0,0,0,0,0
9/2/2025,BBHI,1600,1650,1585,1635,3104500
9/2/2025,BBKP,79,84,79,81,273723400
9/2/2025,BBLD,915,935,910,925,90700
9/2/2025,BBMD,2110,2110,2110,2110,400
9/2/2025,BBNI,4340,4430,4290,4310,28513000
9/2/2025,BBNIBQCU5A,13,13,13,13,100000
9/2/2025,BBNIBQCV5A,0,0,0,0,0
9/2/2025,BBNIDRCX6A,0,0,0,0,0
9/2/2025,BBNIDRCZ5A,60,60,60,60,100
9/2/2025,BBNIDRPU5A,6,6,6,6,200000
9/2/2025,BBNIHDCQ7A,0,0,0,0,0
9/2/2025,BBNIHDCU5A,0,0,0,0,0
9/2/2025,BBNIHDPU5A,116,116,116,116,100
9/2/2025,BBNIYUCV5A,55,55,55,55,100
9/2/2025,BBNIZPCH6A,0,0,0,0,0
9/2/2025,BBNIZPCX5A,0,0,0,0,0
9/2/2025,BBRI,3980,4050,3960,3960,111856000
9/2/2025,BBRIBQCU5A,13,13,13,13,2377600
9/2/2025,BBRIBQCZ5A,0,0,0,0,0
9/2/2025,BBRIDRCX5A,157,158,149,149,63300
9/2/2025,BBRIDRCX6A,0,0,0,0,0
9/2/2025,BBRIHDCH6A,0,0,0,0,0
9/2/2025,BBRIHDCQ7A,94,94,94,94,300
9/2/2025,BBRIYUCV5A,0,0,0,0,0
9/2/2025,BBRIZPCH6A,0,0,0,0,0
9/2/2025,BBRIZPCX5A,0,0,0,0,0
9/2/2025,BBRM,85,90,85,88,17437000
9/2/2025,BBSI,4020,4030,4000,4030,21800
9/2/2025,BBSS,274,276,262,274,95600
9/2/2025,BBTN,1280,1300,1260,1275,18825800
9/2/2025,BBTNHDCZ5A,0,0,0,0,0
9/2/2025,BBTNYUCZ5A,0,0,0,0,0
9/2/2025,BBTNZPCG6A,0,0,0,0,0
9/2/2025,BBYB,330,340,328,330,56662400
9/2/2025,BCAP,68,71,67,70,47656800
9/2/2025,BCIC,0,0,0,0,0
9/2/2025,BCIP,89,96,88,93,5415300
9/2/2025,BDKR,150,171,150,162,123906000
9/2/2025,BDMN,2490,2530,2470,2500,584400
9/2/2025,BEBS,0,0,0,0,0
9/2/2025,BEEF,296,302,292,302,6928300
9/2/2025,BEER,104,110,102,108,1546900
9/2/2025,BEKS,27,27,27,27,117395600
9/2/2025,BELI,368,368,364,368,65000
9/2/2025,BELL,55,72,55,65,703081900
9/2/2025,BESS,1030,1065,1030,1050,51800
9/2/2025,BEST,125,125,120,125,29285600
9/2/2025,BFIN,790,800,765,770,8606900
9/2/2025,BFINDRCK6A,28,28,26,26,108400
9/2/2025,BGTG,116,117,114,115,22200300
9/2/2025,BHAT,850,890,850,885,1901500
9/2/2025,BHIT,35,37,35,37,21980900
9/2/2025,BIKA,0,0,0,0,0
9/2/2025,BIKE,870,1015,870,995,14712100
9/2/2025,BIMA,62,68,62,68,88300
9/2/2025,BINA,4410,4410,4410,4410,5500
9/2/2025,BINO,119,126,119,121,1722900
9/2/2025,BIPI,83,87,82,83,121181100
9/2/2025,BIPP,46,50,46,50,427100
9/2/2025,BIRD,1780,1820,1780,1800,785500
9/2/2025,BISI,880,885,870,885,75000
9/2/2025,BJBR,785,790,775,780,5751200
9/2/2025,BJTM,510,520,510,515,5013300
9/2/2025,BKDP,40,40,40,40,1128900
9/2/2025,BKSL,132,136,132,134,178121700
9/2/2025,BKSW,66,70,66,68,3401000
9/2/2025,BLES,160,163,160,162,3261400
9/2/2025,BLOG,545,560,530,550,6462300
9/2/2025,BLTA,40,40,40,40,26940300
9/2/2025,BLTZ,0,0,0,0,0
9/2/2025,BLUE,312,318,310,318,112200
9/2/2025,BMAS,765,820,710,735,108800
9/2/2025,BMBL,35,37,33,37,19801000
9/2/2025,BMHS,187,190,187,187,1815200
9/2/2025,BMRI,4610,4670,4560,4570,150045600
9/2/2025,BMRIBQCU5A,1,2,1,2,268900
9/2/2025,BMRIBQCZ5A,42,42,38,38,247400
9/2/2025,BMRIDRCX5A,0,0,0,0,0
9/2/2025,BMRIDRCX6A,0,0,0,0,0
9/2/2025,BMRIHDCQ7A,88,88,88,88,1900
9/2/2025,BMRIHDCU5A,0,0,0,0,0
9/2/2025,BMRIHDPU5A,160,160,160,160,2000
9/2/2025,BMRIZPCH6A,0,0,0,0,0
9/2/2025,BMRIZPCX5A,0,0,0,0,0
9/2/2025,BMSR,252,256,232,250,511300
9/2/2025,BMTR,140,144,140,143,30019900
9/2/2025,BNBA,810,815,750,760,3381500
9/2/2025,BNBR,35,35,34,34,45131400
9/2/2025,BNGA,1710,1725,1690,1695,6260100
9/2/2025,BNGADRCK6A,0,0,0,0,0
9/2/2025,BNGAZPCH6A,0,0,0,0,0
9/2/2025,BNII,210,212,210,212,489100
9/2/2025,BNLI,3130,3150,3070,3130,81800
9/2/2025,BOAT,118,127,116,125,23035300
9/2/2025,BOBA,179,184,171,180,108400
9/2/2025,BOGA,575,580,570,575,441300
9/2/2025,BOLA,191,212,191,195,5229800
9/2/2025,BOLT,1075,1075,1075,1075,1200
9/2/2025,BOSS,0,0,0,0,0
9/2/2025,BPFI,0,0,0,0,0
9/2/2025,BPII,580,585,575,585,90900
9/2/2025,BPTR,96,97,91,96,470300
9/2/2025,BRAM,5225,5275,5125,5125,700
9/2/2025,BREN,9050,9100,8825,8825,27352000
9/2/2025,BRIS,2690,2730,2690,2710,9432300
9/2/2025,BRISBQCZ5A,0,0,0,0,0
9/2/2025,BRISDRCJ6A,0,0,0,0,0
9/2/2025,BRISHDCH6A,0,0,0,0,0
9/2/2025,BRISHDCZ5A,0,0,0,0,0
9/2/2025,BRISYUCV5A,0,0,0,0,0
9/2/2025,BRISZPCG6A,0,0,0,0,0
9/2/2025,BRMS,490,530,490,525,1597350900
9/2/2025,BRMSBQCZ5A,63,73,63,71,4011700
9/2/2025,BRMSDRCJ6A,52,58,52,56,721300
9/2/2025,BRMSDRPX5A,18,18,17,17,1050000
9/2/2025,BRMSHDCH6A,0,0,0,0,0
9/2/2025,BRMSHDCZ5A,175,187,175,187,300000
9/2/2025,BRMSYUCV5A,42,48,38,43,137300
9/2/2025,BRMSZPCG6A,80,92,80,84,1400
9/2/2025,BRNA,720,745,720,745,34500
9/2/2025,BRPT,2140,2320,2140,2280,158345700
9/2/2025,BRPTBQCV5A,0,0,0,0,0
9/2/2025,BRPTBQCX5B,64,76,62,75,1787200
9/2/2025,BRPTBQCZ5A,0,0,0,0,0
9/2/2025,BRPTDRCF6A,179,192,177,192,929700
9/2/2025,BRPTDRCJ6A,91,104,91,104,247200
9/2/2025,BRPTDRCX5A,210,228,210,228,30900
9/2/2025,BRPTDRPV5A,8,8,7,7,3375300
9/2/2025,BRPTHDCH6A,0,0,0,0,0
9/2/2025,BRPTHDCH6B,0,0,0,0,0
9/2/2025,BRPTHDPG6A,0,0,0,0,0
9/2/2025,BRPTYUCZ5A,0,0,0,0,0
9/2/2025,BRPTZPCF6A,0,0,0,0,0
9/2/2025,BRPTZPCX5A,0,0,0,0,0
9/2/2025,BRRC,74,78,73,77,10280800
9/2/2025,BRRC-W,11,12,11,12,8290200
9/2/2025,BSBK,76,85,76,83,760653900
9/2/2025,BSDE,1050,1190,1050,1170,98920200
9/2/2025,BSDEDRCJ6A,50,62,50,62,1783500
9/2/2025,BSDEZPCH6A,0,0,0,0,0
9/2/2025,BSIM,900,910,875,885,42700
9/2/2025,BSML,103,106,103,105,48903300
9/2/2025,BSSR,3930,3980,3930,3960,366200
9/2/2025,BSWD,1410,1410,1410,1410,100
9/2/2025,BTEK,16,16,14,14,1229756800
9/2/2025,BTEL,0,0,0,0,0
9/2/2025,BTON,384,384,366,368,1900
9/2/2025,BTPN,2120,2140,2080,2120,20800
9/2/2025,BTPS,1450,1490,1450,1470,12192000
9/2/2025,BTPSDRCK6A,56,56,56,56,100
9/2/2025,BTPSHDCJ6A,0,0,0,0,0
9/2/2025,BTPSZPCH6A,0,0,0,0,0
9/2/2025,BUAH,1455,1520,1450,1465,386200
9/2/2025,BUDI,218,220,210,214,107100
9/2/2025,BUKA,171,176,170,176,152204000
9/2/2025,BUKABQCZ5B,20,20,20,20,6258700
9/2/2025,BUKADRCK6A,19,19,19,19,100
9/2/2025,BUKAHDCZ5A,0,0,0,0,0
9/2/2025,BUKK,855,870,845,845,34400
9/2/2025,BULL,141,146,141,142,62325000
9/2/2025,BUMI,109,114,108,111,1368151000
9/2/2025,BUVA,350,396,348,380,270636600
9/2/2025,BVIC,114,121,114,117,12503500
9/2/2025,BVIC-W,48,50,46,48,255300
9/2/2025,BWPT,0,0,0,0,0
9/2/2025,BYAN,17925,18225,17925,18100,21800
9/2/2025,CAKK,134,136,133,136,576100
9/2/2025,CAMP,208,214,208,210,1206100
9/2/2025,CANI,41,41,40,40,92700
9/2/2025,CARE,270,298,270,296,19249700
9/2/2025,CARS,140,145,137,140,76492500
9/2/2025,CASA,1105,1120,1095,1120,3165800
9/2/2025,CASH,95,104,95,101,2979100
9/2/2025,CASS,2600,2700,2600,2610,39600
9/2/2025,CBDK,6400,6675,6325,6550,9169400
9/2/2025,CBMF,0,0,0,0,0
9/2/2025,CBPE,194,199,190,198,51400
9/2/2025,CBRE,232,232,232,232,7402200
9/2/2025,CBUT,1765,1780,1400,1590,362500
9/2/2025,CCSI,388,388,366,374,1192400
9/2/2025,CDIA,1440,1490,1435,1455,63729900
9/2/2025,CEKA,2610,2720,2610,2720,21600
9/2/2025,CENT,116,143,115,128,256108600
9/2/2025,CFIN,312,320,310,316,1858500
9/2/2025,CGAS,135,136,130,132,20751500
9/2/2025,CHEK,197,206,197,200,10892200
9/2/2025,CHEM,93,110,92,107,238392900
9/2/2025,CHIP,1370,1380,1350,1370,74000
9/2/2025,CINT,158,159,155,158,208800
9/2/2025,CITA,4040,4130,4040,4120,336000
9/2/2025,CITY,99,103,96,101,2776400
9/2/2025,CLAY,1450,1505,1355,1500,290900
9/2/2025,CLEO,545,565,545,565,10456500
9/2/2025,CLPI,1240,1260,1225,1240,156400
9/2/2025,CMNP,1370,1370,1340,1355,254400
9/2/2025,CMNP-W,390,490,366,374,1100
9/2/2025,CMNT,815,835,810,820,42967500
9/2/2025,CMPP,91,93,91,93,305500
9/2/2025,CMRY,4860,4880,4810,4860,7626900
9/2/2025,CMRYDRCK6A,0,0,0,0,0
9/2/2025,CMRYZPCJ6A,0,0,0,0,0
9/2/2025,CNKO,100,100,95,95,49535300
9/2/2025,CNMA,133,134,130,130,27094200
9/2/2025,CNTB,0,0,0,0,0
9/2/2025,CNTX,0,0,0,0,0
9/2/2025,COAL,47,50,47,50,41508400
9/2/2025,COCO,610,715,600,715,34832600
9/2/2025,COIN,2360,2360,2360,2360,28605100
9/2/2025,COWL,0,0,0,0,0
9/2/2025,CPIN,4280,4360,4240,4330,7080300
9/2/2025,CPINDRCG6A,55,56,55,56,53800
9/2/2025,CPINZPCJ6A,0,0,0,0,0
9/2/2025,CPRI,0,0,0,0,0
9/2/2025,CPRO,62,65,61,61,968447600
9/2/2025,CRAB,234,238,234,238,2277600
9/2/2025,CRSN,112,117,109,113,1702400
9/2/2025,CSAP,282,290,282,288,183500
9/2/2025,CSIS,116,121,116,121,973200
9/2/2025,CSMI,410,410,410,410,322800
9/2/2025,CSRA,830,840,825,830,1292300
9/2/2025,CTBN,5125,5125,5125,5125,1800
