<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
7/30/2025,IHSG,7642.250,7667.556,7528.129,7549.888,1367525241
7/30/2025,IDX30,0.000,0.000,0.000,0.000,0
7/30/2025,IDX80,0.000,0.000,0.000,0.000,0
7/30/2025,AADI,7000,7000,6850,6875,7260600
7/30/2025,AALI,6625,6950,6575,6925,5501700
7/30/2025,ABBA,36,37,36,36,75000
7/30/2025,ABDA,0,0,0,0,0
7/30/2025,ABMM,3000,3010,2990,3010,511400
7/30/2025,ACES,482,482,472,474,25482300
7/30/2025,ACESBQCV5A,3,3,2,3,113500
7/30/2025,ACESBQCX5B,20,20,20,20,2000
7/30/2025,ACESDRCJ6A,20,20,20,20,33200
7/30/2025,ACESDRCQ5A,2,2,1,1,775300
7/30/2025,ACESHDCZ5A,56,56,55,55,53700
7/30/2025,ACRO,67,68,66,66,4109400
7/30/2025,ACRO-W,6,7,6,6,1550800
7/30/2025,ACST,94,94,91,91,2957200
7/30/2025,ADCP,50,50,50,50,25500
7/30/2025,ADES,13200,14000,13125,13725,299100
7/30/2025,ADHI,252,254,246,246,11660500
7/30/2025,ADMF,9150,9175,9100,9175,59300
7/30/2025,ADMG,123,126,121,124,168900
7/30/2025,ADMR,1140,1145,1100,1105,45565800
7/30/2025,ADMRDRCJ6A,48,48,46,46,560500
7/30/2025,ADMRZPCH6A,0,0,0,0,0
7/30/2025,ADRO,1930,1940,1890,1900,45115800
7/30/2025,ADROBQCU5A,35,35,35,35,100
7/30/2025,ADROBQCZ5A,39,39,37,37,956800
7/30/2025,ADRODRCJ6A,84,84,80,80,61900
7/30/2025,ADRODRCQ5A,2,2,1,1,3785200
7/30/2025,ADRODRCQ5B,23,23,22,22,23000
7/30/2025,ADRODRCX5A,53,54,52,52,353500
7/30/2025,ADROHDCQ5A,0,0,0,0,0
7/30/2025,ADROHDCZ5A,87,88,87,87,1900
7/30/2025,ADROZPCF6A,45,45,42,42,18100
7/30/2025,AEGS,41,41,40,41,8356000
7/30/2025,AGAR,228,230,222,224,29400
7/30/2025,AGII,950,950,915,930,582600
7/30/2025,AGRO,212,214,208,212,7528400
7/30/2025,AGRS,64,65,63,63,1590600
7/30/2025,AHAP,62,70,60,63,35812400
7/30/2025,AIMS,378,378,370,370,57300
7/30/2025,AISA,134,134,129,129,12992200
7/30/2025,AKKU,0,0,0,0,0
7/30/2025,AKPI,585,585,580,585,85800
7/30/2025,AKRA,1345,1350,1310,1325,25241900
7/30/2025,AKRABQCX5B,0,0,0,0,0
7/30/2025,AKRADRCQ5A,15,15,10,10,73300
7/30/2025,AKRADRCX5A,44,45,44,45,609900
7/30/2025,AKRAHDCH6A,78,78,74,74,229800
7/30/2025,AKRAHDCQ5A,24,24,24,24,5000
7/30/2025,AKRAZPCX5A,77,77,73,74,1161600
7/30/2025,AKSI,256,266,248,254,362100
7/30/2025,ALDO,490,498,490,490,179500
7/30/2025,ALII,600,600,575,585,8369500
7/30/2025,ALKA,312,312,310,310,1200
7/30/2025,ALMI,0,0,0,0,0
7/30/2025,ALTO,0,0,0,0,0
7/30/2025,AMAG,362,362,356,358,48100
7/30/2025,AMAN,124,127,111,113,16511400
7/30/2025,AMAR,234,244,216,220,12572300
7/30/2025,AMFG,3490,3520,3470,3480,25100
7/30/2025,AMIN,200,214,200,204,951800
7/30/2025,AMMN,8350,8375,8150,8300,20841600
7/30/2025,AMMNBQCZ5A,65,65,63,63,166800
7/30/2025,AMMNDRCJ6A,79,79,78,78,309200
7/30/2025,AMMNHDCH6A,118,118,115,118,134000
7/30/2025,AMMNZPCG6A,0,0,0,0,0
7/30/2025,AMMS,99,104,94,104,9910900
7/30/2025,AMMS-W,0,0,0,0,0
7/30/2025,AMOR,515,515,505,515,5600
7/30/2025,AMRT,2280,2290,2180,2180,27510800
7/30/2025,AMRTBQCU5A,11,11,11,11,2100
7/30/2025,AMRTDRCQ5A,2,2,2,2,60800
7/30/2025,AMRTDRCZ5A,40,40,40,40,100
7/30/2025,AMRTHDCQ5A,0,0,0,0,0
7/30/2025,AMRTZPCX5A,0,0,0,0,0
7/30/2025,ANDI,18,19,18,19,45684400
7/30/2025,ANJT,1765,1790,1755,1765,1806000
7/30/2025,ANTM,3010,3050,2970,2990,58846000
7/30/2025,ANTMBQCU5A,282,282,278,278,400
7/30/2025,ANTMBQCX5A,81,82,81,82,200
7/30/2025,ANTMBQCZ5A,0,0,0,0,0
7/30/2025,ANTMDRCG6A,54,54,51,51,505000
7/30/2025,ANTMDRCQ5A,0,0,0,0,0
7/30/2025,ANTMDRCX5A,296,296,286,288,61500
7/30/2025,ANTMDRPU5A,50,50,50,50,1000
7/30/2025,ANTMDRPU5B,0,0,0,0,0
7/30/2025,ANTMHDCH6A,89,89,88,88,8100
7/30/2025,ANTMHDCH6B,133,135,129,129,140400
7/30/2025,ANTMHDCQ5A,0,0,0,0,0
7/30/2025,ANTMHDCU5A,0,0,0,0,0
7/30/2025,ANTMYUCQ5A,342,342,336,336,200
7/30/2025,ANTMZPCX5A,196,196,193,193,1200
7/30/2025,APEX,140,140,130,133,139619300
7/30/2025,APIC,1180,1180,1150,1155,4413200
7/30/2025,APII,170,183,168,172,287800
7/30/2025,APLI,505,505,500,500,2800
7/30/2025,APLN,101,102,100,100,10571900
7/30/2025,ARCI,765,765,720,720,13952000
7/30/2025,AREA,432,438,416,428,1121600
7/30/2025,ARGO,0,0,0,0,0
7/30/2025,ARII,280,280,272,280,73000
7/30/2025,ARKA,26,26,25,25,3927900
7/30/2025,ARKO,925,935,905,925,361500
7/30/2025,ARMY,0,0,0,0,0
7/30/2025,ARNA,590,590,575,580,1363500
7/30/2025,ARTA,3640,3710,3590,3630,8700
7/30/2025,ARTI,0,0,0,0,0
7/30/2025,ARTO,1890,1940,1855,1905,17449200
7/30/2025,ARTOBQCU5A,7,7,6,6,3000
7/30/2025,ARTOBQCX5B,0,0,0,0,0
7/30/2025,ARTOBQCZ5A,0,0,0,0,0
7/30/2025,ARTODRCQ5A,2,3,2,3,2075500
7/30/2025,ARTODRCX5A,45,45,43,43,11100
7/30/2025,ARTOHDCZ5A,0,0,0,0,0
7/30/2025,ARTOZPCX5A,40,44,40,44,70000
7/30/2025,ASBI,446,446,418,432,23800
7/30/2025,ASDM,570,590,520,560,211900
7/30/2025,ASGR,955,1030,955,1030,7124400
7/30/2025,ASHA,16,16,15,16,2269000
7/30/2025,ASII,5100,5150,5075,5150,53075600
7/30/2025,ASIIBQCU5A,0,0,0,0,0
7/30/2025,ASIIBQCZ5A,0,0,0,0,0
7/30/2025,ASIIDRCQ5A,24,26,24,26,5100
7/30/2025,ASIIDRCQ5B,24,24,24,24,100
7/30/2025,ASIIDRCX5A,105,108,105,105,11600
7/30/2025,ASIIDRCX6A,0,0,0,0,0
7/30/2025,ASIIDRPQ5A,0,0,0,0,0
7/30/2025,ASIIHDCZ5A,0,0,0,0,0
7/30/2025,ASJT,108,109,106,108,57800
7/30/2025,ASLC,66,66,64,64,28856200
7/30/2025,ASLI,0,0,0,0,0
7/30/2025,ASMI,16,17,16,16,211800
7/30/2025,ASPI,262,286,256,274,732400
7/30/2025,ASPR,98,99,95,95,11504200
7/30/2025,ASRI,169,169,161,162,65201500
7/30/2025,ASRM,278,280,278,280,3500
7/30/2025,ASSA,865,910,855,910,12159200
7/30/2025,ATAP,27,27,26,26,171700
7/30/2025,ATIC,386,390,380,390,212500
7/30/2025,ATLA,50,50,50,50,88800
7/30/2025,AUTO,2120,2200,2120,2200,6616700
7/30/2025,AVIA,468,470,456,460,12521200
7/30/2025,AWAN,254,258,248,250,23796800
7/30/2025,AXIO,131,142,129,131,10686400
7/30/2025,AYAM,163,164,161,164,120518600
7/30/2025,AYLS,106,114,105,108,17702100
7/30/2025,BABP,50,51,50,51,12743100
7/30/2025,BABY,338,350,328,340,8409200
