<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/19/2025,IHSG,7905.345,7931.759,7854.095,7862.949,3807319441
8/19/2025,IDX30,0.000,0.000,0.000,0.000,0
8/19/2025,IDX80,0.000,0.000,0.000,0.000,0
8/19/2025,AADI,6900,6925,6800,6875,10638200
8/19/2025,AALI,7025,7400,6950,7400,4314100
8/19/2025,ABBA,38,38,37,38,1336800
8/19/2025,ABDA,0,0,0,0,0
8/19/2025,ABMM,2980,2980,2960,2980,870800
8/19/2025,ACES,472,474,458,458,107059900
8/19/2025,ACESBQCV5A,2,3,2,3,8413100
8/19/2025,ACESBQCX5B,0,0,0,0,0
8/19/2025,ACESDRCJ6A,18,18,17,17,22500
8/19/2025,ACESHDCZ5A,0,0,0,0,0
8/19/2025,ACESZPCJ6A,26,26,26,26,4100
8/19/2025,ACRO,73,77,72,73,28220400
8/19/2025,ACRO-W,6,8,6,8,2862200
8/19/2025,ACST,90,90,88,90,1335800
8/19/2025,ADCP,51,51,50,50,25451200
8/19/2025,ADES,13850,13975,13500,13625,86200
8/19/2025,ADHI,274,290,272,280,66321400
8/19/2025,ADMF,9050,9125,9025,9075,112100
8/19/2025,ADMG,125,126,123,125,156500
8/19/2025,ADMR,1010,1030,1010,1015,17481700
8/19/2025,ADMRDRCJ6A,36,36,35,35,17400
8/19/2025,ADMRZPCH6A,55,55,55,55,136400
8/19/2025,ADRO,1810,1815,1790,1800,79046600
8/19/2025,ADROBQCU5A,11,11,10,10,371600
8/19/2025,ADROBQCZ5A,25,25,24,25,569000
8/19/2025,ADRODRCJ6A,71,71,66,66,40600
8/19/2025,ADRODRCX5A,44,44,42,42,400900
8/19/2025,ADROHDCQ5A,1,1,1,1,335000
8/19/2025,ADROHDCZ5A,0,0,0,0,0
8/19/2025,ADROYUCZ5A,86,86,85,85,200
8/19/2025,ADROZPCF6A,34,34,34,34,1000
8/19/2025,AEGS,50,52,49,50,6701100
8/19/2025,AGAR,250,258,242,250,95300
8/19/2025,AGII,900,910,885,900,656900
8/19/2025,AGRO,230,234,226,230,22199100
8/19/2025,AGRS,67,71,67,69,10461200
8/19/2025,AHAP,73,74,70,72,8800100
8/19/2025,AIMS,320,320,320,320,1443900
8/19/2025,AISA,120,124,120,123,7679400
8/19/2025,AKKU,0,0,0,0,0
8/19/2025,AKPI,590,600,580,585,6500
8/19/2025,AKRA,1260,1260,1210,1220,32554500
8/19/2025,AKRABQCX5B,0,0,0,0,0
8/19/2025,AKRADRCX5A,37,37,37,37,200
8/19/2025,AKRAHDCH6A,67,67,67,67,8600
8/19/2025,AKRAHDCQ5A,0,0,0,0,0
8/19/2025,AKRAZPCJ6A,0,0,0,0,0
8/19/2025,AKRAZPCX5A,64,64,64,64,21600
8/19/2025,AKSI,254,262,252,258,152700
8/19/2025,ALDO,498,540,494,494,190100
8/19/2025,ALII,570,575,565,570,3887900
