<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/10/2025,IHSG,8259.080,8270.330,8194.050,8257.859,46770791500
10/10/2025,AADI,7675,7850,7625,7700,21438200
10/10/2025,AADIDRCN6A,91,91,87,87,308300
10/10/2025,AADIHDCK6A,90,94,90,90,2647900
10/10/2025,AADIYUCK6A,304,304,296,298,2100
10/10/2025,AALI,7875,8000,7775,7800,1984100
10/10/2025,ABBA,89,90,81,81,12164500
10/10/2025,ABDA,2690,2710,2690,2710,200
10/10/2025,ABMM,2820,2840,2760,2780,868000
10/10/2025,ACES,428,434,424,426,18599300
10/10/2025,ACESBQCV5A,4,4,2,4,6288800
10/10/2025,ACESBQCX5B,5,6,5,5,5569100
10/10/2025,ACESBQCZ5A,16,16,16,16,1600
10/10/2025,ACESDRCJ6A,11,12,11,12,199300
10/10/2025,ACESHDCZ5A,22,22,22,22,100
10/10/2025,ACESZPCJ6A,18,18,18,18,100
10/10/2025,ACRO,89,90,86,87,8192300
10/10/2025,ACRO-W,13,13,11,12,4833200
10/10/2025,ACST,142,144,136,140,8380300
10/10/2025,ADCP,60,62,60,61,35660700
10/10/2025,ADES,13500,13725,13500,13675,19200
10/10/2025,ADHI,270,270,264,266,7160300
10/10/2025,ADMF,8800,8925,8750,8800,25100
10/10/2025,ADMG,135,138,135,136,699600
10/10/2025,ADMR,1330,1440,1310,1370,189162500
10/10/2025,ADMRDRCJ6A,65,79,63,73,18865300
10/10/2025,ADMRHDCJ6A,101,122,101,114,3212000
10/10/2025,ADMRZPCH6A,88,105,88,93,801100
10/10/2025,ADRO,1735,1785,1720,1750,149046300
10/10/2025,ADROBQCG6A,62,67,62,65,91900
10/10/2025,ADROBQCZ5A,12,15,12,13,4306200
10/10/2025,ADRODRCJ6A,54,54,53,53,2800
10/10/2025,ADRODRCX5A,31,33,31,31,405300
10/10/2025,ADROHDCZ5A,47,47,45,45,510000
10/10/2025,ADROHDPH6A,0,0,0,0,0
10/10/2025,ADROYUCZ5A,56,60,54,54,1200
