<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
12/1/2025,IHSG,8541.539,8553.616,8493.245,8548.788,44011943600
12/1/2025,AADI,7525,7525,7325,7425,6245400
12/1/2025,AADIDRCN6A,80,80,80,80,60000
12/1/2025,AADIHDCK6A,84,84,83,84,6800
12/1/2025,AADIYUCK6A,282,282,280,280,1500
12/1/2025,AALI,7575,7650,7525,7650,755600
12/1/2025,ABBA,55,55,55,55,2303800
12/1/2025,ABDA,0,0,0,0,0
12/1/2025,ABMM,2920,2930,2900,2910,633500
12/1/2025,ACES,418,422,416,416,69207600
12/1/2025,ACESBQCG6A,8,8,8,8,82900
12/1/2025,ACESBQCK6A,14,14,14,14,100
12/1/2025,ACESBQCZ5A,2,2,2,2,1512900
12/1/2025,ACESDRCJ6A,9,9,7,8,693400
12/1/2025,ACESHDCN6A,0,0,0,0,0
12/1/2025,ACESHDCZ5A,2,3,2,2,168100
12/1/2025,ACESZPCJ6A,0,0,0,0,0
12/1/2025,ACRO,88,88,84,85,17323100
12/1/2025,ACRO-W,6,6,5,6,5735200
12/1/2025,ACST,140,141,130,133,9585600
12/1/2025,ADCP,54,54,52,53,18006000
12/1/2025,ADES,15500,15600,15375,15375,22100
12/1/2025,ADHI,250,250,238,244,21218600
12/1/2025,ADMF,8750,8750,8625,8675,105500
12/1/2025,ADMG,161,162,159,159,504000
12/1/2025,ADMR,1270,1290,1255,1260,24955400
12/1/2025,ADMRDRCH6A,31,32,29,29,1269800
12/1/2025,ADMRDRCJ6A,53,54,50,50,695100
12/1/2025,ADMRHDCJ6A,79,82,79,81,1879400
12/1/2025,ADMRZPCH6A,72,72,69,69,106300
12/1/2025,ADRO,1815,1835,1815,1820,44059900
12/1/2025,ADROBQCG6A,0,0,0,0,0
12/1/2025,ADROBQCJ6A,0,0,0,0,0
12/1/2025,ADROBQCN6A,0,0,0,0,0
12/1/2025,ADROBQCZ5A,2,3,2,3,486400
12/1/2025,ADRODRCJ6A,49,49,48,48,53200
12/1/2025,ADROHDCN6A,64,64,64,64,100
12/1/2025,ADROHDCZ5A,24,24,23,23,321100
12/1/2025,ADROHDPH6A,0,0,0,0,0
12/1/2025,ADROYUCZ5A,18,18,18,18,100
12/1/2025,ADROZPCF6A,0,0,0,0,0
12/1/2025,ADROZPCK6A,51,51,49,49,15300
12/1/2025,AEGS,76,81,73,78,58156800
12/1/2025,AGAR,244,246,236,238,37200
12/1/2025,AGII,1585,1595,1540,1550,1549200
12/1/2025,AGRO,232,234,228,228,16686800
12/1/2025,AGRS,77,78,75,76,26297200
