<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/24/2025,IHSG,8294.890,8351.060,8271.720,8271.722,26701966300
10/24/2025,AADI,7900,8000,7775,7825,7392300
10/24/2025,AADIDRCN6A,91,91,88,91,186900
10/24/2025,AADIHDCK6A,94,94,91,91,133800
10/24/2025,AADIYUCK6A,300,300,300,300,100
10/24/2025,AALI,8125,8225,7975,8000,1525900
10/24/2025,ABBA,62,65,62,64,3556300
10/24/2025,ABDA,0,0,0,0,0
10/24/2025,ABMM,2830,2870,2830,2840,752000
10/24/2025,ACES,456,458,444,444,53095300
10/24/2025,ACESBQCX5B,4,5,4,4,8146500
10/24/2025,ACESBQCZ5A,16,16,14,14,247200
10/24/2025,ACESDRCJ6A,13,13,12,12,1246000
10/24/2025,ACESHDCZ5A,21,21,21,21,100
10/24/2025,ACESZPCJ6A,19,19,19,19,500
10/24/2025,ACRO,90,90,85,86,13504300
10/24/2025,ACRO-W,8,8,7,8,6867600
10/24/2025,ACST,141,142,135,136,5065000
10/24/2025,ADCP,57,58,55,56,22570100
10/24/2025,ADES,15900,16475,14800,16350,141700
10/24/2025,ADHI,268,274,264,268,17060600
10/24/2025,ADMF,8775,8775,8675,8750,44300
10/24/2025,ADMG,142,142,139,141,1788700
10/24/2025,ADMR,1340,1390,1295,1315,68760200
10/24/2025,ADMRDRCJ6A,66,70,61,62,5192700
10/24/2025,ADMRHDCJ6A,102,110,99,99,2658900
10/24/2025,ADMRZPCH6A,93,95,83,83,34400
10/24/2025,ADRO,1790,1810,1755,1760,71132100
10/24/2025,ADROBQCG6A,63,63,61,62,44000
10/24/2025,ADROBQCZ5A,9,10,9,9,829400
10/24/2025,ADRODRCJ6A,51,51,51,51,200
10/24/2025,ADRODRCX5A,36,36,31,31,403000
10/24/2025,ADROHDCZ5A,0,0,0,0,0
10/24/2025,ADROHDPH6A,0,0,0,0,0
10/24/2025,ADROYUCZ5A,48,48,48,48,300
10/24/2025,ADROZPCF6A,23,23,23,23,17500
10/24/2025,ADROZPCK6A,0,0,0,0,0
10/24/2025,AEGS,49,53,49,53,49873000
10/24/2025,AGAR,256,288,232,236,2435500
10/24/2025,AGII,1550,1550,1440,1440,896400
10/24/2025,AGRO,228,232,226,226,12120000
10/24/2025,AGRS,69,70,68,70,2326200
10/24/2025,AHAP,90,104,86,92,447625100
10/24/2025,AIMS,480,480,450,460,153900
10/24/2025,AISA,143,151,140,144,44088700
10/24/2025,AKKU,0,0,0,0,0
10/24/2025,AKPI,580,615,550,570,144700
10/24/2025,AKRA,1150,1235,1150,1210,124769100
10/24/2025,AKRABQCX5B,19,22,18,20,20642300
10/24/2025,AKRADRCX5A,20,26,19,25,2544800
10/24/2025,AKRAHDCH6A,55,55,52,52,46600
10/24/2025,AKRAZPCJ6A,41,44,40,44,75200
10/24/2025,AKRAZPCM6A,30,38,30,36,805200
10/24/2025,AKRAZPCX5A,51,51,48,48,14500
10/24/2025,AKSI,410,492,372,414,6816000
10/24/2025,ALDO,520,520,500,510,39000
10/24/2025,ALII,560,565,555,560,1323400
10/24/2025,ALKA,356,360,344,356,15200
10/24/2025,ALMI,0,0,0,0,0
10/24/2025,ALTO,0,0,0,0,0
10/24/2025,AMAG,362,366,358,362,236800
10/24/2025,AMAN,165,165,156,156,8275900
10/24/2025,AMAR,232,232,226,226,751700
10/24/2025,AMFG,3590,3700,3580,3630,91700
10/24/2025,AMIN,270,340,270,294,2179300
10/24/2025,AMMN,7750,7775,7425,7675,23592900
10/24/2025,AMMNBQCZ5A,20,20,14,17,17175700
10/24/2025,AMMNDRCJ6A,49,51,49,51,28100
10/24/2025,AMMNHDCH6A,0,0,0,0,0
10/24/2025,AMMNZPCG6A,32,32,32,32,634400
10/24/2025,AMMS,350,374,342,374,5795100
10/24/2025,AMOR,420,426,418,420,203300
10/24/2025,AMRT,2210,2220,2150,2180,24148400
10/24/2025,AMRTBQCH6A,32,32,31,32,182200
10/24/2025,AMRTDRCZ5A,0,0,0,0,0
10/24/2025,AMRTHDCJ6A,22,22,19,22,824000
10/24/2025,AMRTZPCK6A,0,0,0,0,0
10/24/2025,AMRTZPCX5A,0,0,0,0,0
10/24/2025,ANDI,25,25,24,24,3561300
10/24/2025,ANJT,2170,2250,2150,2190,655300
10/24/2025,ANTM,3190,3210,3120,3130,84454900
10/24/2025,ANTMBQCX5A,39,40,35,35,526900
10/24/2025,ANTMBQCZ5A,0,0,0,0,0
10/24/2025,ANTMDRCG6A,42,42,42,42,100000
10/24/2025,ANTMDRCG6B,58,59,58,58,88500
10/24/2025,ANTMDRCX5A,0,0,0,0,0
10/24/2025,ANTMDRPZ5A,32,32,32,32,100
10/24/2025,ANTMHDCH6A,76,76,75,75,5400
10/24/2025,ANTMHDCH6B,121,121,119,119,70000
10/24/2025,ANTMHDPH6A,59,62,59,62,10700
10/24/2025,ANTMZPCJ6A,72,72,70,70,59200
10/24/2025,ANTMZPCK6A,30,30,28,28,385500
10/24/2025,ANTMZPCX5A,190,190,190,190,100
10/24/2025,APEX,140,142,132,132,66005300
10/24/2025,APIC,1135,1160,1135,1145,4339600
10/24/2025,APII,186,189,185,189,121000
10/24/2025,APLI,478,478,474,476,4500
10/24/2025,APLN,101,102,99,100,7358500
10/24/2025,ARCI,1245,1255,1170,1185,104420800
10/24/2025,AREA,545,545,515,540,2174500
10/24/2025,ARGO,1075,1090,1050,1050,22600
10/24/2025,ARII,274,278,266,272,74900
10/24/2025,ARKA,30,30,30,30,5035800
10/24/2025,ARKO,1380,1400,1340,1370,1917000
10/24/2025,ARMY,0,0,0,0,0
10/24/2025,ARNA,515,540,510,530,63919700
10/24/2025,ARTA,3120,3130,3080,3090,700
10/24/2025,ARTI,0,0,0,0,0
10/24/2025,ARTO,2110,2150,2060,2060,9121900
10/24/2025,ARTOBQCX5B,0,0,0,0,0
