<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/12/2025,IHSG,7819.000,7854.810,7790.790,7854.060,31160664800
9/12/2025,IDX30,0.000,0.000,0.000,0.000,0
9/12/2025,IDX80,0.000,0.000,0.000,0.000,0
9/12/2025,AADI,7050,7075,7000,7000,4272200
9/12/2025,AADIHDCK6A,77,77,77,77,100
9/12/2025,AALI,7375,7400,7350,7350,836300
9/12/2025,ABBA,45,45,45,45,2930500
9/12/2025,ABDA,2970,2970,2970,2970,200
9/12/2025,ABMM,2910,2940,2900,2910,725200
9/12/2025,ACES,438,438,432,434,22693400
9/12/2025,ACESBQCV5A,2,2,1,2,2073700
9/12/2025,ACESBQCX5B,10,10,10,10,300
9/12/2025,ACESBQCZ5A,19,19,19,19,100
9/12/2025,ACESDRCJ6A,14,14,14,14,5000
9/12/2025,ACESHDCZ5A,0,0,0,0,0
9/12/2025,ACESZPCJ6A,20,20,20,20,2600
9/12/2025,ACRO,85,87,84,85,11671700
9/12/2025,ACRO-W,11,12,11,11,15450000
9/12/2025,ACST,135,137,131,134,5515700
9/12/2025,ADCP,59,59,57,59,36316300
9/12/2025,ADES,13500,13525,13375,13525,13700
9/12/2025,ADHI,280,282,276,276,8835500
9/12/2025,ADMF,8975,9000,8925,8975,27100
9/12/2025,ADMG,145,153,145,150,1894000
9/12/2025,ADMR,990,1010,990,990,14120600
9/12/2025,ADMRDRCJ6A,31,32,30,30,549400
9/12/2025,ADMRHDCJ6A,52,52,51,51,1600
9/12/2025,ADMRZPCH6A,50,50,49,49,1600
9/12/2025,ADRO,1685,1695,1670,1670,77099600
9/12/2025,ADROBQCU5A,2,2,2,2,46800
9/12/2025,ADROBQCZ5A,0,0,0,0,0
9/12/2025,ADRODRCJ6A,0,0,0,0,0
9/12/2025,ADRODRCX5A,31,32,31,32,85000
9/12/2025,ADROHDCZ5A,48,48,48,48,9300
9/12/2025,ADROHDPH6A,0,0,0,0,0
9/12/2025,ADROYUCZ5A,0,0,0,0,0
9/12/2025,ADROZPCF6A,0,0,0,0,0
9/12/2025,ADROZPCK6A,0,0,0,0,0
9/12/2025,AEGS,43,45,42,44,47894100
9/12/2025,AGAR,246,250,246,248,28700
9/12/2025,AGII,765,770,725,735,1892700
9/12/2025,AGRO,252,256,248,250,38659800
9/12/2025,AGRS,75,78,75,75,7949300
9/12/2025,AHAP,77,79,76,78,8217900
9/12/2025,AIMS,290,300,290,300,76200
9/12/2025,AISA,121,122,120,121,1752800
9/12/2025,AKKU,0,0,0,0,0
9/12/2025,AKPI,560,570,555,555,19100
9/12/2025,AKRA,1230,1230,1205,1205,10286500
9/12/2025,AKRABQCX5B,0,0,0,0,0
9/12/2025,AKRADRCX5A,31,31,31,31,100
9/12/2025,AKRAHDCH6A,62,62,62,62,100000
9/12/2025,AKRAZPCJ6A,0,0,0,0,0
9/12/2025,AKRAZPCX5A,0,0,0,0,0
9/12/2025,AKSI,240,262,240,252,769200
9/12/2025,ALDO,498,498,492,498,81100
9/12/2025,ALII,540,545,535,545,2857900
9/12/2025,ALKA,320,330,316,324,19500
9/12/2025,ALMI,0,0,0,0,0
9/12/2025,ALTO,0,0,0,0,0
9/12/2025,AMAG,372,374,370,370,14500
9/12/2025,AMAN,120,121,118,120,1088400
9/12/2025,AMAR,210,222,210,214,2664300
9/12/2025,AMFG,3300,3300,3250,3300,4200
9/12/2025,AMIN,252,260,226,240,5196600
9/12/2025,AMMN,8075,8175,7950,8175,51282000
