<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/13/2025,IHSG,7846.124,7903.053,7791.700,7892.911,3542560195
8/13/2025,IDX30,0.000,0.000,0.000,0.000,0
8/13/2025,IDX80,0.000,0.000,0.000,0.000,0
8/13/2025,AADI,7050,7100,6900,6950,23366600
8/13/2025,AALI,7050,7150,7000,7150,1831400
8/13/2025,ABBA,38,38,38,38,1076100
8/13/2025,ABDA,0,0,0,0,0
8/13/2025,ABMM,2990,3000,2980,3000,441400
8/13/2025,ACES,480,494,480,480,98837600
8/13/2025,ACESBQCV5A,3,3,2,3,4399000
8/13/2025,ACESBQCX5B,18,18,18,18,2300
8/13/2025,ACESDRCJ6A,20,20,20,20,12800
8/13/2025,ACESDRCQ5A,2,2,1,1,1853500
8/13/2025,ACESHDCZ5A,54,54,54,54,200
8/13/2025,ACESZPCJ6A,0,0,0,0,0
8/13/2025,ACRO,72,78,71,76,51226100
8/13/2025,ACRO-W,8,8,7,7,1947600
8/13/2025,ACST,91,92,88,88,3349600
8/13/2025,ADCP,50,54,50,50,190578100
8/13/2025,ADES,14600,14600,14000,14075,142100
8/13/2025,ADHI,288,288,278,280,36277200
8/13/2025,ADMF,9075,9175,9075,9100,65100
8/13/2025,ADMG,124,127,123,125,173600
8/13/2025,ADMR,1120,1125,1050,1055,70380700
8/13/2025,ADMRDRCJ6A,46,46,40,42,562900
8/13/2025,ADMRZPCH6A,66,66,65,65,300
8/13/2025,ADRO,1895,1895,1830,1830,72682400
8/13/2025,ADROBQCU5A,18,18,16,17,34700
8/13/2025,ADROBQCZ5A,32,32,28,29,1566600
8/13/2025,ADRODRCJ6A,75,75,72,72,600
8/13/2025,ADRODRCQ5A,2,2,1,1,7182200
8/13/2025,ADRODRCQ5B,13,13,11,12,700
8/13/2025,ADRODRCX5A,49,49,45,45,1319200
8/13/2025,ADROHDCQ5A,2,2,1,1,24300
8/13/2025,ADROHDCZ5A,0,0,0,0,0
8/13/2025,ADROYUCZ5A,0,0,0,0,0
8/13/2025,ADROZPCF6A,37,37,37,37,3000
8/13/2025,AEGS,53,55,49,53,9557400
8/13/2025,AGAR,242,248,240,246,85700
8/13/2025,AGII,910,915,905,910,107800
8/13/2025,AGRO,256,264,240,240,156172500
8/13/2025,AGRS,67,68,65,66,5705700
8/13/2025,AHAP,78,81,73,76,34450900
8/13/2025,AIMS,326,326,326,326,134000
8/13/2025,AISA,127,128,126,127,4705500
8/13/2025,AKKU,0,0,0,0,0
8/13/2025,AKPI,580,595,580,585,1700
8/13/2025,AKRA,1285,1285,1255,1280,12972700
8/13/2025,AKRABQCX5B,0,0,0,0,0
8/13/2025,AKRADRCQ5A,5,5,4,4,7000
8/13/2025,AKRADRCX5A,43,44,42,42,39300
8/13/2025,AKRAHDCH6A,0,0,0,0,0
8/13/2025,AKRAHDCQ5A,18,21,18,21,400
8/13/2025,AKRAZPCJ6A,62,62,62,62,850000
8/13/2025,AKRAZPCX5A,0,0,0,0,0
8/13/2025,AKSI,250,258,248,252,141000
8/13/2025,ALDO,496,498,492,498,386200
8/13/2025,ALII,580,590,570,575,4091100
8/13/2025,ALKA,312,316,312,312,16800
8/13/2025,ALMI,0,0,0,0,0
8/13/2025,ALTO,0,0,0,0,0
8/13/2025,AMAG,358,362,358,360,3800
8/13/2025,AMAN,114,115,111,113,2990400
8/13/2025,AMAR,222,224,208,212,3859500
8/13/2025,AMFG,3100,3100,3040,3060,224700
8/13/2025,AMIN,180,180,173,175,58700
8/13/2025,AMMN,8500,8625,8325,8575,57598900
8/13/2025,AMMNBQCZ5A,0,0,0,0,0
8/13/2025,AMMNDRCJ6A,82,85,82,84,123100
8/13/2025,AMMNHDCH6A,0,0,0,0,0
8/13/2025,AMMNZPCG6A,69,70,69,69,462500
8/13/2025,AMMS,154,169,154,169,6470900
8/13/2025,AMOR,505,510,505,505,217100
8/13/2025,AMRT,2370,2410,2340,2350,19969600
8/13/2025,AMRTBQCU5A,14,18,14,18,386700
8/13/2025,AMRTDRCQ5A,1,3,1,3,249700
8/13/2025,AMRTDRCZ5A,0,0,0,0,0
8/13/2025,AMRTHDCJ6A,47,47,44,44,211400
8/13/2025,AMRTHDCQ5A,0,0,0,0,0
8/13/2025,AMRTZPCX5A,0,0,0,0,0
8/13/2025,ANDI,18,19,18,19,30202900
8/13/2025,ANJT,1760,1765,1750,1750,1066700
8/13/2025,ANTM,2930,2960,2880,2910,112931000
8/13/2025,ANTMBQCU5A,268,272,256,256,600
8/13/2025,ANTMBQCX5A,68,68,64,64,2286400
8/13/2025,ANTMBQCZ5A,0,0,0,0,0
8/13/2025,ANTMDRCG6A,47,47,45,45,319500
8/13/2025,ANTMDRCQ5A,0,0,0,0,0
8/13/2025,ANTMDRCX5A,278,282,274,274,50900
8/13/2025,ANTMDRPU5A,0,0,0,0,0
8/13/2025,ANTMDRPU5B,21,21,21,21,91000
8/13/2025,ANTMHDCH6A,80,80,80,80,15100
8/13/2025,ANTMHDCH6B,0,0,0,0,0
8/13/2025,ANTMHDCQ5A,346,346,346,346,500
8/13/2025,ANTMHDCU5A,0,0,0,0,0
8/13/2025,ANTMYUCQ5A,0,0,0,0,0
8/13/2025,ANTMZPCJ6A,67,67,66,66,9000
8/13/2025,ANTMZPCX5A,0,0,0,0,0
8/13/2025,APEX,125,131,125,125,24729300
8/13/2025,APIC,1110,1120,1100,1110,4260500
8/13/2025,APII,177,177,173,173,55000
8/13/2025,APLI,498,498,496,496,900
8/13/2025,APLN,105,115,104,105,108195500
8/13/2025,ARCI,710,715,675,680,18906700
8/13/2025,AREA,470,580,470,525,8821700
8/13/2025,ARGO,1325,1355,1250,1320,43900
8/13/2025,ARII,262,274,262,262,246400
8/13/2025,ARKA,25,25,25,25,23370400
8/13/2025,ARKO,1130,1155,1105,1155,355800
