<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/27/2025,IHSG,8322.220,8354.670,7959.170,8117.151,37726836800
10/27/2025,AADI,7850,8200,7775,7975,29506000
10/27/2025,AADIDRCN6A,97,99,90,92,2271800
10/27/2025,AADIHDCK6A,95,102,90,95,5971000
10/27/2025,AADIYUCK6A,0,0,0,0,0
10/27/2025,AALI,8000,8075,7700,7975,2512800
10/27/2025,ABBA,64,64,61,61,2084100
10/27/2025,ABDA,0,0,0,0,0
10/27/2025,ABMM,2840,2850,2800,2820,941000
10/27/2025,ACES,446,460,436,450,95923300
10/27/2025,ACESBQCX5B,4,6,4,5,9557500
10/27/2025,ACESBQCZ5A,16,16,14,16,192800
10/27/2025,ACESDRCJ6A,12,14,12,13,22333900
10/27/2025,ACESHDCZ5A,21,21,21,21,100
10/27/2025,ACESZPCJ6A,19,19,19,19,2003100
10/27/2025,ACRO,86,87,84,85,6544400
10/27/2025,ACRO-W,8,8,7,8,8237000
10/27/2025,ACST,136,142,133,135,7139400
10/27/2025,ADCP,56,58,54,56,44091100
10/27/2025,ADES,16150,16500,14300,15925,318600
10/27/2025,ADHI,268,272,260,264,20311200
10/27/2025,ADMF,8750,8750,8625,8625,87800
10/27/2025,ADMG,148,160,142,150,9967200
10/27/2025,ADMR,1325,1460,1320,1420,177413600
10/27/2025,ADMRDRCJ6A,63,79,63,74,6027400
10/27/2025,ADMRHDCJ6A,100,119,99,119,1110700
10/27/2025,ADMRZPCH6A,91,100,88,98,797100
10/27/2025,ADRO,1760,1815,1735,1785,126426000
10/27/2025,ADROBQCG6A,0,0,0,0,0
10/27/2025,ADROBQCZ5A,9,10,8,8,1020400
10/27/2025,ADRODRCJ6A,51,51,50,50,30100
10/27/2025,ADRODRCX5A,32,32,29,31,56100
10/27/2025,ADROHDCZ5A,41,41,41,41,3400
10/27/2025,ADROHDPH6A,100,103,100,103,400000
10/27/2025,ADROYUCZ5A,48,48,48,48,100
10/27/2025,ADROZPCF6A,22,22,20,20,1531800
10/27/2025,ADROZPCK6A,50,51,47,48,3500
10/27/2025,AEGS,58,58,52,54,111220200
10/27/2025,AGAR,244,244,232,240,177300
10/27/2025,AGII,1425,1425,1380,1380,704000
10/27/2025,AGRO,228,230,218,228,25625000
10/27/2025,AGRS,69,70,68,69,1811100
10/27/2025,AHAP,94,94,88,91,49282100
10/27/2025,AIMS,510,575,442,466,9647000
10/27/2025,AISA,147,148,140,142,14704100
10/27/2025,AKKU,29,29,29,29,89100
10/27/2025,AKPI,585,600,570,585,6400
10/27/2025,AKRA,1230,1260,1210,1215,70441000
10/27/2025,AKRABQCX5B,22,23,19,21,16518800
10/27/2025,AKRADRCX5A,25,27,23,24,1670500
10/27/2025,AKRAHDCH6A,58,58,53,53,370900
10/27/2025,AKRAZPCJ6A,43,45,43,45,5400
10/27/2025,AKRAZPCM6A,38,38,37,38,323100
10/27/2025,AKRAZPCX5A,0,0,0,0,0
10/27/2025,AKSI,414,434,376,414,1948700
10/27/2025,ALDO,510,510,500,500,20700
10/27/2025,ALII,565,565,540,540,2825400
10/27/2025,ALKA,356,356,336,356,35700
10/27/2025,ALMI,0,0,0,0,0
10/27/2025,ALTO,0,0,0,0,0
10/27/2025,AMAG,378,382,370,380,2355400
10/27/2025,AMAN,156,158,145,147,3759000
10/27/2025,AMAR,226,228,222,228,661300
10/27/2025,AMFG,3630,3650,3520,3650,14000
10/27/2025,AMIN,294,296,254,276,2448800
10/27/2025,AMMN,7700,7700,7125,7200,34505100
10/27/2025,AMMNBQCZ5A,17,17,11,12,19719600
10/27/2025,AMMNDRCJ6A,51,52,45,45,50800
10/27/2025,AMMNHDCH6A,76,76,76,76,500
10/27/2025,AMMNZPCG6A,32,33,29,29,1733000
10/27/2025,AMMS,376,410,376,410,2871400
10/27/2025,AMOR,422,426,418,420,470800
10/27/2025,AMRT,2200,2210,2100,2130,31208600
10/27/2025,AMRTBQCH6A,31,31,29,30,8300
10/27/2025,AMRTDRCZ5A,0,0,0,0,0
10/27/2025,AMRTHDCJ6A,21,21,18,19,2877400
10/27/2025,AMRTZPCK6A,0,0,0,0,0
10/27/2025,AMRTZPCX5A,0,0,0,0,0
10/27/2025,ANDI,24,24,24,24,6066100
10/27/2025,ANJT,2170,2200,2090,2130,1008300
10/27/2025,ANTM,3150,3210,3100,3150,84512600
10/27/2025,ANTMBQCX5A,37,39,33,33,1997800
10/27/2025,ANTMBQCZ5A,0,0,0,0,0
10/27/2025,ANTMDRCG6A,42,43,40,40,108200
10/27/2025,ANTMDRCG6B,53,55,53,55,600300
10/27/2025,ANTMDRCX5A,322,322,310,310,600
10/27/2025,ANTMDRPZ5A,28,28,28,28,741500
10/27/2025,ANTMHDCH6A,77,77,75,75,13000
10/27/2025,ANTMHDCH6B,122,122,117,117,81200
10/27/2025,ANTMHDPH6A,60,64,59,62,45600
10/27/2025,ANTMZPCJ6A,70,72,68,68,184900
10/27/2025,ANTMZPCK6A,29,30,27,29,495800
10/27/2025,ANTMZPCX5A,195,195,185,185,80200
10/27/2025,APEX,132,133,126,131,31034800
10/27/2025,APIC,1145,1150,1115,1115,4603800
10/27/2025,APII,188,188,183,186,57500
10/27/2025,APLI,478,488,442,472,113800
10/27/2025,APLN,101,102,99,99,6484400
10/27/2025,ARCI,1195,1235,1145,1170,76649700
10/27/2025,AREA,540,540,510,510,1167700
10/27/2025,ARGO,1070,1165,1015,1040,49900
10/27/2025,ARII,270,278,260,268,252500
10/27/2025,ARKA,30,30,29,30,3258200
10/27/2025,ARKO,1395,1395,1340,1355,1588400
10/27/2025,ARMY,0,0,0,0,0
10/27/2025,ARNA,535,545,530,545,8532800
10/27/2025,ARTA,3230,3230,3010,3010,3600
10/27/2025,ARTI,0,0,0,0,0
10/27/2025,ARTO,2070,2170,2060,2160,17079600
10/27/2025,ARTOBQCX5B,0,0,0,0,0
10/27/2025,ARTOBQCZ5A,8,10,7,10,4203900
10/27/2025,ARTODRCK6A,66,66,66,66,287500
10/27/2025,ARTODRCX5A,40,43,39,43,231900
10/27/2025,ARTOHDCZ5A,0,0,0,0,0
10/27/2025,ARTOZPCK6A,39,43,39,43,1526800
10/27/2025,ARTOZPCX5A,0,0,0,0,0
10/27/2025,ASBI,484,484,470,474,18700
10/27/2025,ASDM,565,585,565,570,176700
10/27/2025,ASGR,1140,1170,1135,1165,2421200
10/27/2025,ASHA,65,65,64,64,18232700
10/27/2025,ASII,6600,6725,6375,6600,64262300
10/27/2025,ASIIBQCZ5A,204,210,204,210,1000
10/27/2025,ASIIDRCX5A,199,199,199,199,30000
10/27/2025,ASIIDRCX6A,0,0,0,0,0
10/27/2025,ASIIHDCZ5A,0,0,0,0,0
10/27/2025,ASIIZPCJ6A,187,187,176,176,100000
10/27/2025,ASIIZPCM6A,47,47,44,45,1255500
10/27/2025,ASJT,128,175,128,133,12266400
10/27/2025,ASLC,99,111,98,103,775484400
10/27/2025,ASLI,176,188,172,188,32788300
10/27/2025,ASMI,27,27,26,26,2666200
10/27/2025,ASPI,0,0,0,0,0
10/27/2025,ASPR,103,103,98,100,6428400
10/27/2025,ASRI,162,165,160,163,28640700
10/27/2025,ASRM,392,420,380,384,718400
10/27/2025,ASSA,1095,1140,1055,1100,26898600
10/27/2025,ATAP,93,93,92,92,221900
10/27/2025,ATIC,438,440,412,428,354800
10/27/2025,ATLA,69,70,66,67,125293000
10/27/2025,AUTO,2440,2530,2420,2490,7044200
10/27/2025,AUTODRCV6A,0,0,0,0,0
10/27/2025,AUTOZPCJ6A,39,41,38,38,1500000
10/27/2025,AVIA,416,420,412,416,14058500
10/27/2025,AVIADRCV6A,0,0,0,0,0
10/27/2025,AVIAZPCJ6A,0,0,0,0,0
10/27/2025,AWAN,244,254,238,250,24101600
10/27/2025,AXIO,123,125,121,122,320800
10/27/2025,AYAM,180,180,175,179,107466300
10/27/2025,AYLS,0,0,0,0,0
10/27/2025,BABP,53,54,52,53,8455600
10/27/2025,BABY,402,500,398,498,32246900
10/27/2025,BACA,140,144,137,141,1641100
10/27/2025,BAIK,102,109,99,103,3146600
10/27/2025,BAIK-W,10,11,9,10,18209200
10/27/2025,BAJA,159,159,151,153,3873000
10/27/2025,BALI,1240,1240,1170,1225,141300
10/27/2025,BANK,830,845,825,845,5421700
10/27/2025,BANK-W,705,705,705,705,100
10/27/2025,BAPA,72,73,62,66,12831400
10/27/2025,BAPI,23,23,22,22,3013600
10/27/2025,BATA,55,55,55,55,7400
10/27/2025,BATR,107,110,106,107,2190700
10/27/2025,BAUT,40,41,40,41,2923000
10/27/2025,BAYU,1310,1335,1310,1335,695900
10/27/2025,BBCA,8325,8425,8200,8350,182275600
10/27/2025,BBCABQCG6A,80,83,75,78,4777100
10/27/2025,BBCABQCX5A,11,11,8,10,2868500
10/27/2025,BBCADRCF6A,34,34,31,33,1206300
10/27/2025,BBCADRCX6A,3920,3920,3920,3920,400
10/27/2025,BBCAHDCQ7A,68,68,62,66,550100
10/27/2025,BBCAYUCK6A,191,191,191,191,1100
10/27/2025,BBCAZPCF6A,24,24,20,22,3862900
10/27/2025,BBCAZPCH6A,81,82,77,80,2825100
10/27/2025,BBHI,1495,1495,1450,1490,901600
10/27/2025,BBKP,69,71,66,68,180738800
10/27/2025,BBLD,915,920,910,915,121800
10/27/2025,BBMD,2110,2110,2110,2110,200
10/27/2025,BBNI,4440,4450,4270,4370,102355700
10/27/2025,BBNIBQCG6A,72,72,71,71,11000
10/27/2025,BBNIDRCX6A,0,0,0,0,0
10/27/2025,BBNIDRCZ5A,47,48,45,48,45600
10/27/2025,BBNIDRPZ5A,45,45,45,45,1300
10/27/2025,BBNIHDCQ7A,86,86,86,86,30000
10/27/2025,BBNIZPCH6A,93,94,88,91,11900
10/27/2025,BBNIZPCX5A,0,0,0,0,0
10/27/2025,BBRI,3880,3930,3750,3860,332539600
10/27/2025,BBRIBQCJ6A,46,46,46,46,1010000
10/27/2025,BBRIBQCZ5A,28,28,24,26,6200
10/27/2025,BBRIDRCG6A,81,81,74,74,125600
10/27/2025,BBRIDRCN6A,94,94,91,92,8700
10/27/2025,BBRIDRCX5A,77,77,77,77,4000
10/27/2025,BBRIDRCX6A,2070,2070,2070,2070,100
10/27/2025,BBRIDRPZ5A,46,51,46,51,133300
10/27/2025,BBRIHDCH6A,0,0,0,0,0
10/27/2025,BBRIHDCQ7A,81,81,74,76,149500
10/27/2025,BBRIZPCH6A,77,77,66,71,583600
10/27/2025,BBRIZPCX5A,0,0,0,0,0
10/27/2025,BBRM,88,92,85,85,11388700
10/27/2025,BBSI,4050,4150,4000,4020,14400
10/27/2025,BBSS,390,396,350,358,326300
10/27/2025,BBTN,1215,1235,1190,1205,50417800
10/27/2025,BBTNDRCV6A,0,0,0,0,0
10/27/2025,BBTNHDCZ5A,79,79,79,79,100
10/27/2025,BBTNYUCZ5A,0,0,0,0,0
10/27/2025,BBTNZPCG6A,38,38,35,36,150400
10/27/2025,BBYB,378,404,362,398,244751700
10/27/2025,BCAP,54,55,53,53,24942800
10/27/2025,BCIC,152,154,152,152,209600
10/27/2025,BCIP,109,114,106,112,61136400
10/27/2025,BDKR,164,170,161,165,34026300
10/27/2025,BDMN,2390,2390,2360,2380,1049500
10/27/2025,BEBS,0,0,0,0,0
10/27/2025,BEEF,520,530,424,476,36236300
10/27/2025,BEER,131,132,117,118,4568300
10/27/2025,BEKS,25,25,25,25,59897700
10/27/2025,BELI,370,376,368,376,1149600
10/27/2025,BELL,63,64,62,63,9206700
10/27/2025,BESS,1525,1585,1480,1550,106600
10/27/2025,BEST,107,109,105,106,8697700
10/27/2025,BFIN,780,790,765,780,63511800
10/27/2025,BFINDRCK6A,0,0,0,0,0
10/27/2025,BFINHDCM6A,0,0,0,0,0
10/27/2025,BFINZPCM6A,21,21,19,20,97000
10/27/2025,BGTG,114,116,110,112,31635000
10/27/2025,BHAT,960,960,940,945,1539900
10/27/2025,BHIT,33,34,33,34,6408200
10/27/2025,BIKA,0,0,0,0,0
10/27/2025,BIKE,945,950,890,900,3248800
10/27/2025,BIMA,81,81,70,70,177900
10/27/2025,BINA,4410,4490,4410,4490,2800
10/27/2025,BINO,134,139,126,132,1518900
10/27/2025,BIPI,87,88,80,84,1003522100
10/27/2025,BIPP,42,43,42,43,156300
10/27/2025,BIRD,1810,1830,1775,1780,1898700
10/27/2025,BISI,875,885,870,880,360500
10/27/2025,BJBR,790,795,775,790,5630200
10/27/2025,BJTM,520,530,515,525,16075000
10/27/2025,BKDP,40,40,38,40,62000
10/27/2025,BKSL,128,130,117,130,621887400
10/27/2025,BKSW,63,63,61,63,4484400
10/27/2025,BLES,164,165,158,163,6000400
10/27/2025,BLOG,500,505,490,505,2589400
10/27/2025,BLTA,33,34,33,33,3359900
10/27/2025,BLTZ,0,0,0,0,0
10/27/2025,BLUE,0,0,0,0,0
10/27/2025,BMAS,665,665,660,665,6900
10/27/2025,BMBL,43,45,43,44,5925800
10/27/2025,BMHS,161,163,156,156,2975800
10/27/2025,BMRI,4590,4600,4410,4470,245576100
10/27/2025,BMRIBQCJ6A,0,0,0,0,0
10/27/2025,BMRIBQCZ5A,13,13,8,10,9202800
10/27/2025,BMRIDRCG6A,103,103,87,89,4522800
10/27/2025,BMRIDRCX5A,29,29,26,26,500
