<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/22/2025,IHSG,8235.700,8261.840,8141.990,8152.553,28570623500
10/22/2025,AADI,8050,8050,7925,7950,8364600
10/22/2025,AADIDRCN6A,94,94,93,94,501500
10/22/2025,AADIHDCK6A,96,98,95,96,106700
10/22/2025,AADIYUCK6A,306,306,306,306,100
10/22/2025,AALI,8025,8275,8000,8125,4196800
10/22/2025,ABBA,59,59,57,57,3018200
10/22/2025,ABDA,0,0,0,0,0
10/22/2025,ABMM,2840,2930,2830,2830,3127800
10/22/2025,ACES,430,458,426,444,193759400
10/22/2025,ACESBQCV5A,0,0,0,0,0
10/22/2025,ACESBQCX5B,4,6,3,5,26404700
10/22/2025,ACESBQCZ5A,16,17,15,16,290200
10/22/2025,ACESDRCJ6A,11,14,10,13,25592600
10/22/2025,ACESHDCZ5A,20,24,20,21,46600
10/22/2025,ACESZPCJ6A,17,21,17,19,11598200
10/22/2025,ACRO,86,87,84,86,7231500
10/22/2025,ACRO-W,7,8,7,8,8390500
10/22/2025,ACST,137,138,128,133,19001600
10/22/2025,ADCP,55,60,54,59,72550100
10/22/2025,ADES,13950,15000,13900,14750,86100
10/22/2025,ADHI,268,282,262,278,52258600
10/22/2025,ADMF,8700,8750,8700,8700,31000
10/22/2025,ADMG,133,135,132,132,349800
10/22/2025,ADMR,1350,1360,1300,1305,56090900
10/22/2025,ADMRDRCJ6A,66,67,61,62,6566200
10/22/2025,ADMRHDCJ6A,103,104,99,99,1061800
10/22/2025,ADMRZPCH6A,85,89,85,85,257300
10/22/2025,ADRO,1810,1820,1755,1775,120500800
10/22/2025,ADROBQCG6A,65,65,63,64,234000
10/22/2025,ADROBQCZ5A,9,11,9,9,1622900
10/22/2025,ADRODRCJ6A,55,55,52,53,395300
10/22/2025,ADRODRCX5A,37,37,31,31,357700
10/22/2025,ADROHDCZ5A,43,44,43,43,1300
10/22/2025,ADROHDPH6A,101,102,100,102,214800
10/22/2025,ADROYUCZ5A,49,49,49,49,100
10/22/2025,ADROZPCF6A,22,22,22,22,100000
10/22/2025,ADROZPCK6A,51,52,50,50,21100
10/22/2025,AEGS,42,47,40,45,32316200
10/22/2025,AGAR,244,284,240,270,2463400
10/22/2025,AGII,1505,1630,1505,1600,3118000
10/22/2025,AGRO,226,228,220,222,16433400
10/22/2025,AGRS,69,71,68,69,5430000
10/22/2025,AHAP,83,92,83,87,53456700
10/22/2025,AIMS,434,434,402,402,158600
10/22/2025,AISA,138,138,134,136,5703900
10/22/2025,AKKU,0,0,0,0,0
10/22/2025,AKPI,580,630,565,580,174800
10/22/2025,AKRA,1135,1145,1095,1095,21046600
10/22/2025,AKRABQCX5B,0,0,0,0,0
10/22/2025,AKRADRCX5A,16,16,13,14,74500
10/22/2025,AKRAHDCH6A,41,41,41,41,2500
10/22/2025,AKRAZPCJ6A,0,0,0,0,0
10/22/2025,AKRAZPCM6A,30,30,28,28,611100
10/22/2025,AKRAZPCX5A,0,0,0,0,0
10/22/2025,AKSI,470,470,410,470,15154800
10/22/2025,ALDO,492,498,492,498,145300
10/22/2025,ALII,575,595,555,570,3964900
10/22/2025,ALKA,356,366,352,362,187800
10/22/2025,ALMI,0,0,0,0,0
10/22/2025,ALTO,0,0,0,0,0
10/22/2025,AMAG,346,352,342,348,190400
10/22/2025,AMAN,139,159,135,158,8370500
