<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/10/2025,IHSG,7682.420,7726.380,7661.280,7699.007,28192588000
9/10/2025,IDX30,0.000,0.000,0.000,0.000,0
9/10/2025,IDX80,0.000,0.000,0.000,0.000,0
9/10/2025,AADI,7100,7125,6975,7000,4826800
9/10/2025,AADIHDCK6A,76,76,75,75,562000
9/10/2025,AALI,7425,7475,7250,7275,1470700
9/10/2025,ABBA,43,43,43,43,1143100
9/10/2025,ABDA,3060,3060,3060,3060,2900
9/10/2025,ABMM,2910,2910,2850,2880,1453200
9/10/2025,ACES,424,438,424,430,57305200
9/10/2025,ACESBQCV5A,1,2,1,1,273900
9/10/2025,ACESBQCX5B,0,0,0,0,0
9/10/2025,ACESBQCZ5A,19,20,19,20,200
9/10/2025,ACESDRCJ6A,14,14,13,13,240700
9/10/2025,ACESHDCZ5A,0,0,0,0,0
9/10/2025,ACESZPCJ6A,0,0,0,0,0
9/10/2025,ACRO,80,89,80,84,46672100
9/10/2025,ACRO-W,10,15,10,11,653219300
9/10/2025,ACST,135,139,131,135,5741200
9/10/2025,ADCP,58,64,58,59,137891500
9/10/2025,ADES,14000,14000,13550,13575,30700
9/10/2025,ADHI,278,280,270,272,11699600
9/10/2025,ADMF,8900,8950,8900,8950,25600
9/10/2025,ADMG,144,146,143,146,340700
9/10/2025,ADMR,990,1015,990,1000,7367000
9/10/2025,ADMRDRCJ6A,31,32,31,32,20200
9/10/2025,ADMRHDCJ6A,51,52,51,52,8000
9/10/2025,ADMRZPCH6A,48,50,48,50,67900
9/10/2025,ADRO,1690,1715,1685,1685,59712400
9/10/2025,ADROBQCU5A,2,2,1,2,2181900
9/10/2025,ADROBQCZ5A,15,15,15,15,20100
9/10/2025,ADRODRCJ6A,55,55,55,55,18500
9/10/2025,ADRODRCX5A,33,34,32,32,385400
9/10/2025,ADROHDCZ5A,0,0,0,0,0
9/10/2025,ADROHDPH6A,0,0,0,0,0
9/10/2025,ADROYUCZ5A,0,0,0,0,0
9/10/2025,ADROZPCF6A,0,0,0,0,0
9/10/2025,AEGS,39,40,37,39,24366400
9/10/2025,AGAR,250,258,246,250,34100
9/10/2025,AGII,775,780,755,770,772700
9/10/2025,AGRO,228,268,226,246,292323500
9/10/2025,AGRS,74,79,73,75,23982300
9/10/2025,AHAP,75,78,75,75,5890300
9/10/2025,AIMS,314,314,310,310,17700
9/10/2025,AISA,120,122,119,120,1799700
9/10/2025,AKKU,0,0,0,0,0
9/10/2025,AKPI,570,570,555,555,35000
9/10/2025,AKRA,1220,1235,1200,1230,9468200
9/10/2025,AKRABQCX5B,0,0,0,0,0
9/10/2025,AKRADRCX5A,0,0,0,0,0
9/10/2025,AKRAHDCH6A,0,0,0,0,0
9/10/2025,AKRAZPCJ6A,0,0,0,0,0
9/10/2025,AKRAZPCX5A,0,0,0,0,0
9/10/2025,AKSI,232,240,232,236,27500
9/10/2025,ALDO,492,500,492,496,256600
9/10/2025,ALII,555,560,535,535,2847900
9/10/2025,ALKA,318,320,314,314,6400
9/10/2025,ALMI,0,0,0,0,0
9/10/2025,ALTO,0,0,0,0,0
9/10/2025,AMAG,362,370,362,364,16900
9/10/2025,AMAN,118,123,118,120,2611500
9/10/2025,AMAR,206,212,206,210,535500
9/10/2025,AMFG,3290,3330,3290,3320,18900
9/10/2025,AMIN,250,274,234,246,18909100
9/10/2025,AMMN,7750,7925,7650,7850,25743900
9/10/2025,AMMNBQCZ5A,33,35,33,33,177600
9/10/2025,AMMNDRCJ6A,0,0,0,0,0
9/10/2025,AMMNHDCH6A,0,0,0,0,0
9/10/2025,AMMNZPCG6A,0,0,0,0,0
9/10/2025,AMMS,212,256,212,256,5850000
9/10/2025,AMOR,470,470,466,466,102900
9/10/2025,AMRT,2040,2130,2010,2130,55805700
9/10/2025,AMRTBQCU5A,2,2,1,2,264300
9/10/2025,AMRTDRCZ5A,26,32,26,32,4213900
9/10/2025,AMRTHDCJ6A,0,0,0,0,0
9/10/2025,AMRTZPCX5A,0,0,0,0,0
9/10/2025,ANDI,32,33,32,33,22143000
9/10/2025,ANJT,1795,1800,1795,1800,440700
9/10/2025,ANTM,3580,3600,3470,3510,192404800
9/10/2025,ANTMBQCU5A,0,0,0,0,0
9/10/2025,ANTMBQCX5A,109,109,103,105,741800
9/10/2025,ANTMBQCZ5A,0,0,0,0,0
9/10/2025,ANTMDRCG6A,76,76,68,69,1529000
9/10/2025,ANTMDRCX5A,384,384,374,378,80900
9/10/2025,ANTMDRPU5A,0,0,0,0,0
9/10/2025,ANTMDRPU5B,0,0,0,0,0
9/10/2025,ANTMHDCH6A,115,115,115,115,50000
9/10/2025,ANTMHDCH6B,0,0,0,0,0
9/10/2025,ANTMHDCU5A,166,172,151,151,122500
9/10/2025,ANTMHDPH6A,61,64,61,63,1123600
9/10/2025,ANTMZPCJ6A,105,107,103,103,202100
