<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/25/2025,ASIIZPCJ6A,138,138,130,130,90200
8/25/2025,ASJT,107,110,107,110,126600
8/25/2025,ASLC,118,124,107,114,412956100
8/25/2025,ASLI,0,0,0,0,0
8/25/2025,ASMI,25,25,22,23,18174900
8/25/2025,ASPI,416,454,410,452,4780900
8/25/2025,ASPR,98,100,97,100,18752400
8/25/2025,ASRI,185,191,181,184,192676900
8/25/2025,ASRM,284,284,280,282,19700
8/25/2025,ASSA,970,1010,900,920,44662600
8/25/2025,ATAP,34,36,34,35,1247300
8/25/2025,ATIC,400,406,396,400,398100
8/25/2025,ATLA,50,50,50,50,18202000
8/25/2025,AUTO,2480,2500,2430,2480,9093100
8/25/2025,AUTOZPCJ6A,38,38,38,38,400
8/25/2025,AVIA,430,430,424,424,20913600
8/25/2025,AVIAZPCJ6A,20,20,19,20,2521000
8/25/2025,AWAN,254,264,254,260,20172800
8/25/2025,AXIO,128,139,126,129,15326400
8/25/2025,AYAM,171,172,166,169,135127400
8/25/2025,AYLS,110,111,108,109,3537200
8/25/2025,BABP,55,67,53,67,315156900
8/25/2025,BABY,354,372,348,352,8237700
8/25/2025,BACA,133,174,133,160,29554100
8/25/2025,BAIK,114,114,108,109,9616000
8/25/2025,BAIK-W,9,10,8,10,10091800
8/25/2025,BAJA,132,132,128,131,3462400
8/25/2025,BALI,1340,1455,1340,1455,14600
8/25/2025,BANK,840,860,835,850,6016500
8/25/2025,BANK-W,0,0,0,0,0
8/25/2025,BAPA,59,61,58,60,5366900
8/25/2025,BAPI,16,16,16,16,3163200
8/25/2025,BATA,50,50,50,50,74200
8/25/2025,BATR,108,111,104,107,7508400
8/25/2025,BAUT,38,40,37,37,17834500
8/25/2025,BAYU,1365,1395,1345,1350,323100
8/25/2025,BBCA,8525,8550,8475,8475,64052700
8/25/2025,BBCABQCV5A,15,16,14,14,13606800
8/25/2025,BBCABQCX5A,0,0,0,0,0
8/25/2025,BBCADRCF6A,59,59,59,59,400
8/25/2025,BBCADRCX6A,0,0,0,0,0
8/25/2025,BBCAHDCQ7A,82,83,81,81,7300
8/25/2025,BBCAHDCU5A,0,0,0,0,0
8/25/2025,BBCAHDCV5A,0,0,0,0,0
8/25/2025,BBCAZPCF6A,0,0,0,0,0
8/25/2025,BBCAZPCH6A,0,0,0,0,0
8/25/2025,BBHI,1555,1585,1555,1575,2984200
8/25/2025,BBKP,65,85,64,85,2543322300
8/25/2025,BBLD,965,975,925,965,211000
8/25/2025,BBMD,2100,2110,2080,2110,600
8/25/2025,BBNI,4460,4520,4440,4450,53434200
8/25/2025,BBNIBQCU5A,0,0,0,0,0
8/25/2025,BBNIBQCV5A,0,0,0,0,0
8/25/2025,BBNIDRCX6A,0,0,0,0,0
8/25/2025,BBNIDRCZ5A,69,69,69,69,18100
8/25/2025,BBNIDRPU5A,10,10,10,10,131500
8/25/2025,BBNIHDCQ7A,0,0,0,0,0
8/25/2025,BBNIHDCU5A,103,103,103,103,4000
8/25/2025,BBNIHDPU5A,0,0,0,0,0
8/25/2025,BBNIYUCV5A,72,72,70,70,200
8/25/2025,BBNIZPCH6A,106,106,106,106,900
8/25/2025,BBNIZPCX5A,0,0,0,0,0
8/25/2025,BBRI,4180,4270,4170,4210,195322200
8/25/2025,BBRIBQCQ5A,1,2,1,1,213700
8/25/2025,BBRIBQCU5A,32,37,32,35,16075600
8/25/2025,BBRIBQCZ5A,0,0,0,0,0
8/25/2025,BBRIDRCX5A,197,197,192,192,15100
8/25/2025,BBRIDRCX6A,2540,2540,2540,2540,5900
8/25/2025,BBRIHDCH6A,0,0,0,0,0
8/25/2025,BBRIHDCQ7A,112,112,112,112,300
8/25/2025,BBRIYUCV5A,158,158,157,157,300
8/25/2025,BBRIZPCH6A,116,116,116,116,300
8/25/2025,BBRIZPCX5A,0,0,0,0,0
8/25/2025,BBRM,84,112,84,101,199527800
8/25/2025,BBSI,4020,4050,4020,4050,10900
8/25/2025,BBSS,250,250,240,250,219400
8/25/2025,BBTN,1315,1320,1295,1300,21053300
8/25/2025,BBTNHDCZ5A,0,0,0,0,0
8/25/2025,BBTNYUCZ5A,78,78,78,78,100
8/25/2025,BBTNZPCG6A,58,58,56,56,2300
8/25/2025,BBYB,350,382,346,374,348011700
8/25/2025,BCAP,66,73,65,72,298619300
8/25/2025,BCIC,0,0,0,0,0
8/25/2025,BCIP,97,100,96,98,39342300
8/25/2025,BDKR,150,152,148,151,14900400
8/25/2025,BDMN,2560,2580,2550,2560,808900
8/25/2025,BEBS,0,0,0,0,0
8/25/2025,BEEF,318,326,312,324,38150700
8/25/2025,BEER,118,120,115,119,7096800
8/25/2025,BEKS,26,27,26,27,32599700
8/25/2025,BELI,372,378,370,374,651700
8/25/2025,BELL,55,57,54,55,20161200
8/25/2025,BESS,1015,1025,965,1010,26100
8/25/2025,BEST,108,114,108,112,60437800
8/25/2025,BFIN,865,880,850,855,11821500
8/25/2025,BFINDRCK6A,36,37,36,37,160500
8/25/2025,BGTG,107,123,106,118,374350800
8/25/2025,BHAT,870,890,865,890,3040100
8/25/2025,BHIT,29,30,29,30,28170300
8/25/2025,BIKA,0,0,0,0,0
8/25/2025,BIKE,850,885,850,860,7205900
8/25/2025,BIMA,60,62,60,62,82700
8/25/2025,BINA,4380,4420,4380,4410,2300
8/25/2025,BINO,129,129,123,126,1920800
8/25/2025,BIPI,87,88,86,87,104743400
8/25/2025,BIPP,44,45,44,45,1627900
8/25/2025,BIRD,1890,1905,1870,1885,1142700
8/25/2025,BISI,900,905,890,900,72700
8/25/2025,BJBR,805,805,795,800,3997400
8/25/2025,BJTM,520,535,520,530,19836100
8/25/2025,BKDP,38,40,38,40,308300
8/25/2025,BKSL,148,151,147,147,298126900
8/25/2025,BKSW,68,81,67,77,130087800
8/25/2025,BLES,164,168,161,168,8908900
8/25/2025,BLOG,515,640,515,615,136819900
8/25/2025,BLTA,25,25,25,25,6597700
8/25/2025,BLTZ,1800,1800,1800,1800,400
8/25/2025,BLUE,320,320,312,318,127800
8/25/2025,BMAS,585,585,585,585,127400
8/25/2025,BMBL,29,30,28,29,12118900
8/25/2025,BMHS,192,192,187,189,4411600
8/25/2025,BMRI,4950,4980,4920,4950,149580800
8/25/2025,BMRIBQCU5A,3,3,3,3,3030000
8/25/2025,BMRIBQCZ5A,70,70,70,70,50000
8/25/2025,BMRIDRCX5A,0,0,0,0,0
8/25/2025,BMRIDRCX6A,2580,2580,2570,2570,11600
8/25/2025,BMRIHDCQ7A,111,111,110,110,2600
8/25/2025,BMRIHDCU5A,106,106,103,103,160000
8/25/2025,BMRIHDPU5A,0,0,0,0,0
8/25/2025,BMRIZPCH6A,75,75,74,74,600
8/25/2025,BMRIZPCX5A,46,47,45,45,312300
8/25/2025,BMSR,252,262,252,260,144000
8/25/2025,BMTR,142,148,142,147,71912700
8/25/2025,BNBA,810,810,780,805,1139600
8/25/2025,BNBR,39,39,39,39,23944700
8/25/2025,BNGA,1730,1740,1730,1730,2433700
8/25/2025,BNGADRCK6A,70,70,70,70,13800
8/25/2025,BNGAZPCH6A,0,0,0,0,0
8/25/2025,BNII,212,220,212,220,6844000
8/25/2025,BNLI,3020,3080,3000,3060,135800
8/25/2025,BOAT,109,111,107,110,6343700
8/25/2025,BOBA,194,196,189,190,269400
8/25/2025,BOGA,575,585,570,585,515000
8/25/2025,BOLA,198,210,193,204,2548700
8/25/2025,BOLT,1070,1070,1060,1070,11600
8/25/2025,BOSS,0,0,0,0,0
8/25/2025,BPFI,350,350,336,344,9100
8/25/2025,BPII,585,590,580,580,174900
8/25/2025,BPTR,100,100,97,100,1328700
8/25/2025,BRAM,5175,5300,5075,5100,3600
8/25/2025,BREN,8575,9050,8525,8925,27637600
8/25/2025,BRIS,2760,2790,2750,2750,7609900
8/25/2025,BRISBQCZ5A,0,0,0,0,0
8/25/2025,BRISDRCJ6A,54,54,52,52,55400
8/25/2025,BRISHDCH6A,0,0,0,0,0
8/25/2025,BRISHDCZ5A,0,0,0,0,0
8/25/2025,BRISYUCV5A,79,79,79,79,700
8/25/2025,BRISZPCG6A,0,0,0,0,0
8/25/2025,BRMS,484,490,476,486,441043100
8/25/2025,BRMSBQCZ5A,62,62,62,62,1000
8/25/2025,BRMSDRCJ6A,49,49,48,49,4069500
8/25/2025,BRMSDRPX5A,0,0,0,0,0
8/25/2025,BRMSHDCH6A,0,0,0,0,0
8/25/2025,BRMSHDCZ5A,0,0,0,0,0
8/25/2025,BRMSYUCV5A,36,36,36,36,200
8/25/2025,BRMSZPCG6A,77,78,77,78,64000
8/25/2025,BRNA,750,770,750,755,17400
8/25/2025,BRPT,2270,2300,2250,2270,46320700
8/25/2025,BRPTBQCQ5A,0,0,0,0,0
8/25/2025,BRPTBQCV5A,344,344,344,344,30000
8/25/2025,BRPTBQCX5B,78,80,76,76,1842300
8/25/2025,BRPTBQCZ5A,0,0,0,0,0
8/25/2025,BRPTDRCF6A,191,194,189,189,79600
8/25/2025,BRPTDRCJ6A,102,103,100,100,85200
8/25/2025,BRPTDRCX5A,226,226,222,222,54300
8/25/2025,BRPTDRPV5A,10,10,10,10,9000
8/25/2025,BRPTHDCH6A,0,0,0,0,0
8/25/2025,BRPTHDCH6B,0,0,0,0,0
8/25/2025,BRPTHDPG6A,0,0,0,0,0
8/25/2025,BRPTYUCZ5A,0,0,0,0,0
8/25/2025,BRPTZPCF6A,0,0,0,0,0
8/25/2025,BRPTZPCX5A,0,0,0,0,0
8/25/2025,BRRC,82,83,81,81,13515200
8/25/2025,BRRC-W,10,11,10,11,2681800
8/25/2025,BSBK,52,54,51,53,49730400
8/25/2025,BSDE,980,985,960,960,19560500
8/25/2025,BSDEDRCJ6A,0,0,0,0,0
8/25/2025,BSDEZPCH6A,50,50,50,50,100
8/25/2025,BSIM,920,1005,910,940,270700
8/25/2025,BSML,103,104,101,103,38256500
8/25/2025,BSSR,3910,3930,3890,3900,534600
8/25/2025,BSWD,1425,1425,1425,1425,200
8/25/2025,BTEK,10,10,10,10,21294100
8/25/2025,BTEL,0,0,0,0,0
8/25/2025,BTON,388,392,388,390,33800
8/25/2025,BTPN,2180,2190,2150,2180,79800
8/25/2025,BTPS,1450,1455,1425,1435,8675400
8/25/2025,BTPSDRCK6A,51,53,51,53,54200
8/25/2025,BTPSZPCH6A,42,43,42,42,648900
8/25/2025,BUAH,1330,1395,1300,1320,634100
8/25/2025,BUDI,222,226,220,222,190400
8/25/2025,BUKA,181,189,180,183,621638600
8/25/2025,BUKABQCZ5B,23,26,23,25,14165200
8/25/2025,BUKADRCK6A,22,24,22,23,210000
8/25/2025,BUKAHDCZ5A,160,160,155,155,35100
8/25/2025,BUKK,815,825,815,825,56600
8/25/2025,BULL,153,154,150,154,110821700
8/25/2025,BUMI,112,113,110,112,576623400
8/25/2025,BUVA,358,394,356,358,317098300
8/25/2025,BVIC,106,139,104,135,227943100
8/25/2025,BVIC-W,50,58,48,54,2372300
8/25/2025,BWPT,0,0,0,0,0
8/25/2025,BYAN,18400,18400,18200,18325,14100
8/25/2025,CAKK,136,136,133,136,54600
8/25/2025,CAMP,212,214,210,210,3382600
8/25/2025,CANI,42,42,40,40,964100
8/25/2025,CARE,300,300,288,292,18007200
8/25/2025,CARS,126,135,121,123,376214500
8/25/2025,CASA,1100,1135,1100,1120,4559200
8/25/2025,CASH,90,99,90,99,2970100
8/25/2025,CASS,2600,3000,2430,2640,115200
8/25/2025,CBDK,6050,7150,6025,6850,66198800
8/25/2025,CBMF,0,0,0,0,0
8/25/2025,CBPE,208,214,185,199,646000
8/25/2025,CBRE,134,134,134,134,12032300
8/25/2025,CBUT,1495,1520,1380,1520,351900
8/25/2025,CCSI,342,342,324,328,1059700
8/25/2025,CDIA,1500,1575,1480,1530,254115600
8/25/2025,CEKA,2770,2860,2760,2790,61400
8/25/2025,CENT,131,133,126,126,38450700
8/25/2025,CFIN,330,340,328,334,3801300
8/25/2025,CGAS,123,132,123,127,35477100
8/25/2025,CHEK,204,210,202,202,42315600
8/25/2025,CHEM,104,105,99,102,31076400
8/25/2025,CHIP,1460,1490,1405,1455,134600
8/25/2025,CINT,162,162,160,160,219900
8/25/2025,CITA,4140,4280,4070,4090,329600
8/25/2025,CITY,105,110,104,108,6713600
8/25/2025,CLAY,1380,1440,1345,1380,331600
8/25/2025,CLEO,590,620,590,615,15607400
8/25/2025,CLPI,1260,1270,1150,1150,806900
8/25/2025,CMNP,1380,1380,1350,1370,257800
8/25/2025,CMNP-W,420,494,380,410,1100
8/25/2025,CMNT,815,820,805,820,39210600
8/25/2025,CMPP,89,92,89,92,253200
8/25/2025,CMRY,4970,5000,4830,4830,1581100
8/25/2025,CMRYDRCK6A,89,89,84,84,22800
8/25/2025,CMRYZPCJ6A,0,0,0,0,0
8/25/2025,CNKO,92,99,92,99,145460000
8/25/2025,CNMA,141,141,137,140,46179700
8/25/2025,CNTB,0,0,0,0,0
8/25/2025,CNTX,0,0,0,0,0
8/25/2025,COAL,42,42,42,42,1907900
8/25/2025,COCO,510,510,510,510,3674400
8/25/2025,COIN,2000,2380,1900,2380,348106200
8/25/2025,COWL,0,0,0,0,0
8/25/2025,CPIN,4520,4530,4450,4480,11466100
8/25/2025,CPINDRCG6A,67,67,64,64,115300
8/25/2025,CPINZPCJ6A,40,40,40,40,888500
8/25/2025,CPRI,0,0,0,0,0
8/25/2025,CPRO,51,56,51,54,517518600
8/25/2025,CRAB,242,244,240,242,3239900
8/25/2025,CRSN,116,117,112,115,1453900
8/25/2025,CSAP,300,306,298,300,293800
8/25/2025,CSIS,122,123,118,120,6293100
8/25/2025,CSMI,0,0,0,0,0
8/25/2025,CSRA,795,800,770,785,3595600
8/25/2025,CTBN,5825,5825,5825,5825,6400
8/25/2025,CTRA,1020,1075,1020,1065,46040700
8/25/2025,CTRADRCJ6A,31,34,31,34,816600
8/25/2025,CTRAYUCZ5A,81,82,79,79,2700
8/25/2025,CTRAZPCG6A,0,0,0,0,0
8/25/2025,CTTH,36,36,36,36,1086300
8/25/2025,CUAN,1640,1650,1615,1630,170274500
8/25/2025,CYBR,985,1010,965,995,19550700
8/25/2025,CYBR-W,500,575,500,570,33600
8/25/2025,DAAZ,3360,3360,3270,3330,431400
8/25/2025,DADA,22,22,22,22,4292300
8/25/2025,DART,167,174,166,171,310500
8/25/2025,DATA,3290,3820,3190,3790,35824800
8/25/2025,DAYA,1055,1055,985,1025,24100
8/25/2025,DCII,340000,340000,320200,320200,4600
8/25/2025,DEAL,0,0,0,0,0
8/25/2025,DEFI,650,650,650,650,31000
8/25/2025,DEPO,200,200,198,200,1264000
8/25/2025,DEWA,222,230,222,226,239543500
8/25/2025,DEWI,113,113,110,112,62218700
8/25/2025,DFAM,63,70,62,64,27726600
8/25/2025,DGIK,102,102,100,101,6339500
8/25/2025,DGNS,149,149,142,144,1713400
8/25/2025,DGWG,436,450,432,434,18377300
8/25/2025,DIGI,27,27,27,27,2773000
8/25/2025,DILD,143,148,142,145,25990400
8/25/2025,DIVA,119,121,116,118,8851800
8/25/2025,DKFT,705,755,705,730,57014300
8/25/2025,DKHH,123,123,117,118,52773400
8/25/2025,DKHH-W,18,19,17,18,17852600
8/25/2025,DLTA,1985,1985,1980,1985,97700
8/25/2025,DMAS,140,141,139,140,40361200
8/25/2025,DMMX,324,340,314,340,3400000
8/25/2025,DMND,585,595,580,585,82300
8/25/2025,DNAR,124,131,122,128,19780600
8/25/2025,DNET,9475,10575,9475,9775,77900
8/25/2025,DOID,348,354,344,350,7367700
8/25/2025,DOOH,162,174,160,165,246504800
8/25/2025,DOSS,139,143,139,140,1902700
8/25/2025,DPNS,244,280,240,258,148500
8/25/2025,DPUM,68,68,61,64,15827100
8/25/2025,DRMA,1050,1055,1015,1035,2111700
8/25/2025,DSFI,86,87,84,86,16168100
8/25/2025,DSNG,1675,1720,1655,1680,49490600
8/25/2025,DSNGDRCK6A,86,95,86,94,93700
8/25/2025,DSSA,79850,80300,78000,79875,7661100
8/25/2025,DUCK,0,0,0,0,0
8/25/2025,DUTI,3840,3840,3480,3480,23000
8/25/2025,DVLA,1650,1680,1650,1680,12300
8/25/2025,DWGL,226,234,222,230,563500
8/25/2025,DYAN,90,94,89,91,9059900
8/25/2025,EAST,97,98,95,95,4746400
8/25/2025,ECII,187,220,187,199,9768300
8/25/2025,EDGE,4420,4440,4340,4350,52800
8/25/2025,EKAD,192,192,188,191,183000
8/25/2025,ELIT,226,230,214,218,59708600
8/25/2025,ELPI,322,322,318,320,475400
8/25/2025,ELSA,515,520,510,515,25272200
8/25/2025,ELSADRCJ6A,40,40,40,40,33900
8/25/2025,ELSAZPCG6A,37,39,37,38,5106900
8/25/2025,ELTY,18,18,18,18,58083100
8/25/2025,EMDE,102,106,99,100,11307800
8/25/2025,EMTK,1180,1435,1180,1380,377309600
8/25/2025,EMTKBQCZ5A,408,424,408,422,4800
8/25/2025,EMTKDRCK6A,53,80,53,76,292200
8/25/2025,EMTKHDCZ5A,294,310,294,310,285000
8/25/2025,EMTKYUCV5A,181,210,180,197,30300
8/25/2025,EMTKZPCH6A,162,191,162,182,25196500
8/25/2025,ENAK,710,710,695,710,822200
8/25/2025,ENRG,565,590,560,585,87630200
8/25/2025,ENRGBQCZ5A,26,29,26,28,7458200
8/25/2025,ENRGDRCJ6A,76,80,75,79,207100
8/25/2025,ENRGHDCZ5A,212,220,212,220,7800
8/25/2025,ENRGZPCG6A,169,181,169,181,992200
8/25/2025,ENVY,0,0,0,0,0
8/25/2025,ENZO,38,38,36,36,77800
8/25/2025,EPAC,25,25,25,25,8374100
8/25/2025,EPMT,2350,2400,2340,2360,65700
8/25/2025,ERAA,456,460,452,454,32089300
8/25/2025,ERAABQCZ5A,0,0,0,0,0
8/25/2025,ERAADRCJ6A,12,12,12,12,101100
8/25/2025,ERAAHDCZ5A,38,39,38,39,200
8/25/2025,ERAAZPCH6A,0,0,0,0,0
8/25/2025,ERAL,336,346,334,340,13698300
8/25/2025,ERTX,115,129,112,119,11637800
8/25/2025,ESIP,46,46,46,46,1261700
8/25/2025,ESSA,585,590,575,575,33015600
8/25/2025,ESSABQCZ5A,0,0,0,0,0
8/25/2025,ESSAHDCH6A,0,0,0,0,0
8/25/2025,ESSAYUCZ5A,38,38,38,38,100
8/25/2025,ESTA,65,65,64,65,1486400
8/25/2025,ESTI,50,50,50,50,2555700
8/25/2025,ETWA,0,0,0,0,0
8/25/2025,EURO,246,248,240,242,150900
8/25/2025,EXCL,2930,2980,2900,2930,25527700
8/25/2025,EXCLHDCJ6A,62,62,62,62,46500
8/25/2025,EXCLHDCQ5A,158,158,158,158,100
8/25/2025,EXCLZPCF6A,0,0,0,0,0
8/25/2025,FAPA,5750,5800,5750,5800,13400
8/25/2025,FAST,320,328,316,326,1966100
8/25/2025,FASW,0,0,0,0,0
8/25/2025,FILM,3760,3810,3730,3750,22874500
8/25/2025,FIMP,0,0,0,0,0
8/25/2025,FIRE,86,91,82,84,44538900
8/25/2025,FISH,0,0,0,0,0
8/25/2025,FITT,410,450,344,382,8081400
8/25/2025,FLMC,135,135,135,135,1504300
8/25/2025,FMII,378,380,366,368,148000
8/25/2025,FOLK,82,83,80,82,786400
8/25/2025,FOOD,103,103,102,102,241000
8/25/2025,FORE,570,570,560,560,5809200
8/25/2025,FORU,1190,1245,1150,1200,849500
8/25/2025,FPNI,192,192,188,192,631100
8/25/2025,FUJI,452,492,452,480,651500
8/25/2025,FUTR,0,0,0,0,0
8/25/2025,FWCT,159,160,156,158,1638500
8/25/2025,GAMA,0,0,0,0,0
8/25/2025,GDST,112,113,110,112,1948200
8/25/2025,GDYR,1190,1190,1150,1150,4300
8/25/2025,GEMA,129,131,124,125,41039900
8/25/2025,GEMS,9400,9425,9300,9350,131000
8/25/2025,GGRM,8900,9225,8775,8875,1972900
8/25/2025,GGRMZPCG6A,41,44,41,43,14400
8/25/2025,GGRP,240,240,238,238,383700
8/25/2025,GHON,1630,1640,1615,1640,14500
8/25/2025,GIAA,70,70,70,70,36778300
8/25/2025,GJTL,1035,1045,1030,1035,3608700
8/25/2025,GJTLZPCJ6A,0,0,0,0,0
8/25/2025,GLOB,50,50,50,50,18400
8/25/2025,GLVA,336,336,330,332,22800
8/25/2025,GMFI,62,62,62,62,1174900
8/25/2025,GMTD,2270,2270,2200,2270,900
8/25/2025,GOLD,258,268,258,260,62600
8/25/2025,GOLF,212,214,210,212,1701700
8/25/2025,GOLL,0,0,0,0,0
8/25/2025,GOOD,380,386,376,378,304500
8/25/2025,GOTO,61,62,60,60,1569532300
8/25/2025,GOTOBQCZ5A,3,3,2,2,170300
8/25/2025,GOTODRCG6A,10,10,10,10,200
8/25/2025,GOTOHDCQ5A,4,4,3,3,3100
8/25/2025,GOTOM,0,0,0,0,0
8/25/2025,GOTOZPCH6A,0,0,0,0,0
8/25/2025,GPRA,152,153,149,151,62863100
8/25/2025,GPSO,314,326,298,300,6432800
8/25/2025,GRIA,94,94,90,93,463700
8/25/2025,GRPH,78,78,74,76,14194000
8/25/2025,GRPM,52,57,51,57,65832700
8/25/2025,GRPM-W,14,16,13,15,24181900
8/25/2025,GSMF,85,96,83,84,36220600
8/25/2025,GTBO,187,236,186,222,17777000
