<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/14/2025,IHSG,8269.480,8284.910,7974.030,8066.522,46426149900
10/14/2025,AADI,7900,8050,7550,7800,23768900
10/14/2025,AADIDRCN6A,95,95,84,85,783900
10/14/2025,AADIHDCK6A,100,100,86,92,2068100
10/14/2025,AADIYUCK6A,0,0,0,0,0
10/14/2025,AALI,7800,7975,7700,7875,2318200
10/14/2025,ABBA,67,80,67,80,21568600
10/14/2025,ABDA,0,0,0,0,0
10/14/2025,ABMM,2760,2780,2740,2750,1162300
10/14/2025,ACES,422,424,416,418,42559300
10/14/2025,ACESBQCV5A,3,3,2,3,4962400
10/14/2025,ACESBQCX5B,5,5,4,5,4449200
10/14/2025,ACESBQCZ5A,13,13,13,13,2100
10/14/2025,ACESDRCJ6A,12,12,10,10,745300
10/14/2025,ACESHDCZ5A,0,0,0,0,0
10/14/2025,ACESZPCJ6A,17,17,16,16,38400
10/14/2025,ACRO,87,88,80,83,15456200
10/14/2025,ACRO-W,11,12,10,11,7821900
10/14/2025,ACST,140,141,130,135,6512400
10/14/2025,ADCP,59,60,57,58,52133100
10/14/2025,ADES,13525,13600,13475,13575,47100
10/14/2025,ADHI,268,268,256,262,17591800
10/14/2025,ADMF,8650,8800,8625,8650,109400
10/14/2025,ADMG,135,137,132,133,752000
10/14/2025,ADMR,1380,1480,1290,1350,197125300
10/14/2025,ADMRDRCJ6A,70,85,62,68,11868500
10/14/2025,ADMRHDCJ6A,0,0,0,0,0
10/14/2025,ADMRZPCH6A,97,103,84,95,105800
10/14/2025,ADRO,1730,1770,1685,1705,142592200
10/14/2025,ADROBQCG6A,65,66,65,65,4000000
10/14/2025,ADROBQCZ5A,14,14,12,12,3369100
10/14/2025,ADRODRCJ6A,51,51,48,48,13000
10/14/2025,ADRODRCX5A,32,32,27,28,1157600
10/14/2025,ADROHDCZ5A,44,44,39,39,112500
10/14/2025,ADROHDPH6A,0,0,0,0,0
10/14/2025,ADROYUCZ5A,51,51,51,51,1100
10/14/2025,ADROZPCF6A,23,23,22,22,220800
10/14/2025,ADROZPCK6A,50,50,45,46,39700
10/14/2025,AEGS,45,45,42,42,18502100
10/14/2025,AGAR,250,264,242,242,231500
10/14/2025,AGII,0,0,0,0,0
10/14/2025,AGRO,230,234,220,222,28434800
10/14/2025,AGRS,72,73,69,70,5686000
10/14/2025,AHAP,88,92,84,86,44714400
10/14/2025,AIMS,498,498,494,494,138700
10/14/2025,AISA,139,140,131,132,18331700
10/14/2025,AKKU,0,0,0,0,0
10/14/2025,AKPI,555,570,550,565,58600
10/14/2025,AKRA,1090,1105,1065,1075,31616400
10/14/2025,AKRABQCX5B,0,0,0,0,0
10/14/2025,AKRADRCX5A,14,16,14,16,3313000
10/14/2025,AKRAHDCH6A,0,0,0,0,0
10/14/2025,AKRAZPCJ6A,33,33,32,32,2400
10/14/2025,AKRAZPCM6A,29,29,27,27,17200
10/14/2025,AKRAZPCX5A,34,65,31,65,1300
