<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/29/2025,IHSG,7899.887,7952.113,7765.596,7830.493,2568183828
8/29/2025,IDX30,0.000,0.000,0.000,0.000,0
8/29/2025,IDX80,0.000,0.000,0.000,0.000,0
8/29/2025,AADI,6950,6950,6825,6900,7793000
8/29/2025,AALI,7425,7425,7050,7300,2424900
8/29/2025,ABBA,42,42,41,42,1840200
8/29/2025,ABDA,0,0,0,0,0
8/29/2025,ABMM,2960,2980,2920,2950,2291300
8/29/2025,ACES,466,466,450,456,65847000
8/29/2025,ACESBQCV5A,2,3,1,1,4622900
8/29/2025,ACESBQCX5B,15,15,13,13,104000
8/29/2025,ACESBQCZ5A,0,0,0,0,0
8/29/2025,ACESDRCJ6A,17,17,16,16,16700
8/29/2025,ACESHDCZ5A,0,0,0,0,0
8/29/2025,ACESZPCJ6A,0,0,0,0,0
8/29/2025,ACRO,89,89,80,84,23266200
8/29/2025,ACRO-W,13,15,12,13,45400500
8/29/2025,ACST,145,145,130,138,19885200
8/29/2025,ADCP,63,63,54,55,257428500
8/29/2025,ADES,13700,13725,13500,13600,39500
8/29/2025,ADHI,286,286,260,270,72937200
8/29/2025,ADMF,9050,9075,8925,8975,206700
8/29/2025,ADMG,155,155,145,149,2942200
8/29/2025,ADMR,1010,1020,980,1005,29525600
8/29/2025,ADMRDRCJ6A,32,32,32,32,1300
8/29/2025,ADMRHDCJ6A,52,53,52,53,11900
8/29/2025,ADMRZPCH6A,53,53,50,51,1024600
8/29/2025,ADRO,1750,1775,1720,1755,165863700
8/29/2025,ADROBQCU5A,4,4,3,3,1492600
8/29/2025,ADROBQCZ5A,22,22,18,19,8580900
8/29/2025,ADRODRCJ6A,60,60,59,59,600
8/29/2025,ADRODRCX5A,38,39,36,36,234200
8/29/2025,ADROHDCZ5A,60,60,57,58,2000
8/29/2025,ADROHDPH6A,126,132,126,132,8800
8/29/2025,ADROYUCZ5A,74,75,73,73,300
8/29/2025,ADROZPCF6A,29,29,29,29,29700
8/29/2025,AEGS,53,53,50,51,4779400
8/29/2025,AGAR,250,280,230,252,112600
8/29/2025,AGII,875,880,850,860,831000
8/29/2025,AGRO,240,242,226,236,39120100
8/29/2025,AGRS,85,85,75,81,39706400
8/29/2025,AHAP,83,83,74,77,38428100
8/29/2025,AIMS,318,318,290,290,1926200
8/29/2025,AISA,125,125,120,121,17005800
8/29/2025,AKKU,0,0,0,0,0
8/29/2025,AKPI,565,575,565,565,52500
8/29/2025,AKRA,1220,1220,1175,1195,25836300
8/29/2025,AKRABQCX5B,0,0,0,0,0
8/29/2025,AKRADRCX5A,34,34,31,31,1200
8/29/2025,AKRAHDCH6A,0,0,0,0,0
8/29/2025,AKRAZPCJ6A,51,51,51,51,9500
8/29/2025,AKRAZPCX5A,59,59,55,55,300
8/29/2025,AKSI,264,264,242,258,290900
8/29/2025,ALDO,496,496,492,492,4200
8/29/2025,ALII,555,560,515,530,4829400
8/29/2025,ALKA,322,328,320,320,48900
8/29/2025,ALMI,0,0,0,0,0
8/29/2025,ALTO,0,0,0,0,0
8/29/2025,AMAG,356,376,356,370,275500
8/29/2025,AMAN,123,124,114,119,5989000
8/29/2025,AMAR,214,214,202,210,2352500
8/29/2025,AMFG,3220,3220,3100,3200,80500
8/29/2025,AMIN,202,218,200,210,1724100
8/29/2025,AMMN,7775,7975,7675,7850,31120000
8/29/2025,AMMNBQCZ5A,37,38,37,37,74700
8/29/2025,AMMNDRCJ6A,64,67,64,66,5300
8/29/2025,AMMNHDCH6A,0,0,0,0,0
8/29/2025,AMMNZPCG6A,0,0,0,0,0
8/29/2025,AMMS,182,195,175,182,7627400
8/29/2025,AMOR,490,492,472,480,186900
8/29/2025,AMRT,2230,2250,2200,2200,35354400
8/29/2025,AMRTBQCU5A,4,5,2,3,27918100
8/29/2025,AMRTDRCZ5A,0,0,0,0,0
8/29/2025,AMRTHDCJ6A,0,0,0,0,0
8/29/2025,AMRTZPCX5A,48,48,48,48,310200
8/29/2025,ANDI,38,38,38,38,86058900
8/29/2025,ANJT,1795,1795,1790,1790,3173500
