<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/14/2025,IHSG,8378.130,8417.140,8360.940,8370.436,44160579100
11/14/2025,AADI,8800,8825,8675,8700,6873500
11/14/2025,AADIDRCN6A,114,115,111,111,1056800
11/14/2025,AADIHDCK6A,116,116,115,115,22800
11/14/2025,AADIYUCK6A,350,350,350,350,100
11/14/2025,AALI,7775,7800,7700,7700,980500
11/14/2025,ABBA,59,59,58,58,1153600
11/14/2025,ABDA,0,0,0,0,0
11/14/2025,ABMM,3100,3130,3070,3070,1048400
11/14/2025,ACES,436,438,422,422,90182700
11/14/2025,ACESBQCG6A,10,11,10,10,58465600
11/14/2025,ACESBQCK6A,0,0,0,0,0
11/14/2025,ACESBQCX5B,1,2,1,1,44935900
11/14/2025,ACESBQCZ5A,8,8,6,6,200
11/14/2025,ACESDRCJ6A,10,10,9,10,1491200
11/14/2025,ACESHDCN6A,56,56,56,56,5500
11/14/2025,ACESHDCZ5A,0,0,0,0,0
11/14/2025,ACESZPCJ6A,16,16,15,15,69900
11/14/2025,ACRO,90,90,88,88,4479600
11/14/2025,ACRO-W,8,8,7,8,2919500
11/14/2025,ACST,131,134,131,132,2471000
11/14/2025,ADCP,55,55,54,55,16061100
11/14/2025,ADES,15350,15350,15025,15025,29500
11/14/2025,ADHI,258,262,258,258,6921900
11/14/2025,ADMF,8875,8875,8775,8850,61100
11/14/2025,ADMG,161,170,158,162,3260400
11/14/2025,ADMR,1375,1375,1330,1340,44934500
11/14/2025,ADMRDRCJ6A,68,68,62,63,812100
11/14/2025,ADMRHDCJ6A,101,101,98,98,29800
11/14/2025,ADMRZPCH6A,89,89,85,85,111700
11/14/2025,ADRO,1920,1925,1880,1880,110646200
11/14/2025,ADROBQCG6A,0,0,0,0,0
11/14/2025,ADROBQCJ6A,0,0,0,0,0
11/14/2025,ADROBQCN6A,66,66,64,64,81400
11/14/2025,ADROBQCZ5A,3,4,2,3,2888600
11/14/2025,ADRODRCJ6A,61,66,57,57,400800
11/14/2025,ADRODRCX5A,43,45,42,45,7200
11/14/2025,ADROHDCN6A,75,75,73,73,2027800
11/14/2025,ADROHDCZ5A,46,46,46,46,10500
11/14/2025,ADROHDPH6A,75,75,75,75,32000
11/14/2025,ADROYUCZ5A,44,44,44,44,100
11/14/2025,ADROZPCF6A,23,23,23,23,500
11/14/2025,ADROZPCK6A,58,59,56,56,158300
11/14/2025,AEGS,89,92,81,87,41697400
11/14/2025,AGAR,240,242,236,238,35200
11/14/2025,AGII,1410,1410,1345,1345,763200
11/14/2025,AGRO,230,232,226,228,13276100
11/14/2025,AGRS,74,74,72,72,2902900
11/14/2025,AHAP,93,95,89,90,24195900
11/14/2025,AIMS,400,400,376,392,1257000
11/14/2025,AISA,143,144,141,142,4762200
11/14/2025,AKKU,32,32,32,32,532100
11/14/2025,AKPI,580,585,575,585,22900
11/14/2025,AKRA,1245,1250,1220,1230,9916900
11/14/2025,AKRABQCX5B,7,7,6,6,79400
11/14/2025,AKRADRCX5A,21,21,21,21,3500
11/14/2025,AKRAHDCH6A,53,53,51,51,2000
11/14/2025,AKRAZPCJ6A,41,41,41,41,500
11/14/2025,AKRAZPCM6A,38,38,37,37,1200
11/14/2025,AKRAZPCX5A,0,0,0,0,0
11/14/2025,AKSI,408,412,396,402,202200
11/14/2025,ALDO,525,545,525,545,363200
11/14/2025,ALII,695,700,655,660,5496300
11/14/2025,ALKA,364,364,356,360,19000
11/14/2025,ALMI,0,0,0,0,0
11/14/2025,ALTO,0,0,0,0,0
11/14/2025,AMAG,380,380,374,378,88200
11/14/2025,AMAN,157,159,154,155,3528800
11/14/2025,AMAR,230,234,230,234,706700
11/14/2025,AMFG,3500,3550,3490,3510,7600
11/14/2025,AMIN,274,274,262,266,119100
11/14/2025,AMMN,6875,6875,6525,6600,34646500
11/14/2025,AMMNBQCZ5A,5,5,3,5,3679300
11/14/2025,AMMNDRCJ6A,35,35,30,31,778400
11/14/2025,AMMNHDCH6A,53,53,49,49,110000
11/14/2025,AMMNZPCG6A,17,17,16,17,3000700
11/14/2025,AMMS,0,0,0,0,0
11/14/2025,AMOR,416,420,412,418,2041500
11/14/2025,AMRT,1895,1900,1865,1865,22844500
11/14/2025,AMRTBQCF6A,15,15,15,15,250500
11/14/2025,AMRTBQCH6A,16,16,16,16,85400
11/14/2025,AMRTBQCJ6A,0,0,0,0,0
11/14/2025,AMRTDRCZ5A,10,11,10,10,459000
11/14/2025,AMRTHDCJ6A,8,8,7,8,2413000
11/14/2025,AMRTZPCK6A,14,14,14,14,2881900
11/14/2025,AMRTZPCX5A,0,0,0,0,0
11/14/2025,ANDI,23,23,23,23,8647900
11/14/2025,ANJT,1950,2020,1950,1980,620100
11/14/2025,ANTM,2900,3060,2860,3040,247808900
11/14/2025,ANTMBQCG6A,41,41,41,41,90000
11/14/2025,ANTMBQCJ6A,0,0,0,0,0
11/14/2025,ANTMBQCN6A,78,78,78,78,2000
11/14/2025,ANTMBQCX5A,4,10,4,7,9780000
11/14/2025,ANTMBQCZ5A,0,0,0,0,0
11/14/2025,ANTMDRCG6A,27,32,26,32,1232800
11/14/2025,ANTMDRCG6B,31,39,30,37,1718200
11/14/2025,ANTMDRCX5A,264,266,264,266,500000
11/14/2025,ANTMDRPZ5A,0,0,0,0,0
11/14/2025,ANTMHDCH6A,54,62,54,62,1591000
11/14/2025,ANTMHDCH6B,101,101,101,101,2015000
11/14/2025,ANTMHDPH6A,67,67,58,58,31700
11/14/2025,ANTMZPCJ6A,49,60,49,60,495900
11/14/2025,ANTMZPCK6A,20,24,20,23,993400
11/14/2025,ANTMZPCX5A,155,159,155,159,34700
11/14/2025,APEX,142,145,138,142,35040900
11/14/2025,APIC,1140,1145,1130,1135,4399400
11/14/2025,APII,192,192,188,190,267900
11/14/2025,APLI,448,450,446,446,5100
11/14/2025,APLN,99,100,98,99,10512300
11/14/2025,ARCI,1305,1320,1265,1265,102924700
11/14/2025,AREA,520,530,515,520,935800
11/14/2025,ARGO,1125,1125,1085,1105,9900
11/14/2025,ARII,272,276,270,276,166200
11/14/2025,ARKA,30,30,30,30,802500
11/14/2025,ARKO,1725,1830,1690,1800,3369500
11/14/2025,ARMY,0,0,0,0,0
11/14/2025,ARNA,560,560,550,560,2316500
11/14/2025,ARTA,3150,3580,2870,3320,248800
11/14/2025,ARTI,0,0,0,0,0
11/14/2025,ARTO,2010,2040,2010,2020,4751200
11/14/2025,ARTOBQCG6A,0,0,0,0,0
11/14/2025,ARTOBQCJ6A,0,0,0,0,0
11/14/2025,ARTOBQCN6A,0,0,0,0,0
11/14/2025,ARTOBQCX5B,29,31,29,30,34700
11/14/2025,ARTOBQCZ5A,10,11,9,10,4790900
11/14/2025,ARTODRCK6A,53,53,53,53,10000
11/14/2025,ARTODRCX5A,34,34,31,31,47800
11/14/2025,ARTOHDCN6A,50,51,50,51,1781400
11/14/2025,ARTOHDCZ5A,0,0,0,0,0
11/14/2025,ARTOZPCK6A,35,35,34,34,42100
11/14/2025,ARTOZPCX5A,0,0,0,0,0
11/14/2025,ASBI,480,486,478,480,18900
11/14/2025,ASDM,610,615,600,605,10600
11/14/2025,ASGR,1250,1290,1240,1290,1939900
11/14/2025,ASHA,62,62,62,62,40489300
11/14/2025,ASII,6375,6450,6325,6400,23431700
11/14/2025,ASIIBQCZ5A,135,135,135,135,2000
11/14/2025,ASIIDRCX5A,0,0,0,0,0
11/14/2025,ASIIDRCX6A,4290,4320,4290,4320,1500
11/14/2025,ASIIHDCZ5A,0,0,0,0,0
11/14/2025,ASIIZPCJ6A,151,151,151,151,7000
11/14/2025,ASIIZPCM6A,0,0,0,0,0
11/14/2025,ASJT,131,132,130,130,502700
11/14/2025,ASLC,86,86,83,84,30993900
11/14/2025,ASLI,197,197,193,194,11039800
11/14/2025,ASMI,26,26,26,26,1208700
11/14/2025,ASPI,730,730,695,715,535100
11/14/2025,ASPR,99,100,99,100,1433800
11/14/2025,ASRI,164,165,162,162,8459400
11/14/2025,ASRM,344,344,336,336,61800
11/14/2025,ASSA,1075,1105,1070,1090,7617100
11/14/2025,ATAP,122,122,122,122,1701700
11/14/2025,ATIC,670,670,635,660,641500
11/14/2025,ATLA,67,67,64,65,56388700
11/14/2025,AUTO,2610,2630,2570,2610,1528700
11/14/2025,AUTODRCV6A,0,0,0,0,0
11/14/2025,AUTOHDCN6A,42,42,41,41,110100
11/14/2025,AUTOZPCJ6A,0,0,0,0,0
11/14/2025,AVIA,446,450,442,444,7808300
11/14/2025,AVIADRCV6A,72,72,72,72,1000
11/14/2025,AVIAHDCN6A,0,0,0,0,0
11/14/2025,AVIAZPCJ6A,20,20,20,20,100
11/14/2025,AWAN,260,280,258,270,19387200
11/14/2025,AXIO,134,134,128,129,3030000
11/14/2025,AYAM,230,286,224,286,387576000
11/14/2025,AYLS,0,0,0,0,0
11/14/2025,BABP,57,57,55,56,20524300
11/14/2025,BABY,320,326,316,320,11539700
11/14/2025,BACA,141,148,139,146,3959600
11/14/2025,BAIK,107,107,100,103,18568600
11/14/2025,BAIK-W,9,10,8,9,6023500
11/14/2025,BAJA,202,202,169,169,79213000
11/14/2025,BALI,1205,1220,1175,1210,17900
11/14/2025,BANK,830,845,810,810,4562900
11/14/2025,BANK-W,0,0,0,0,0
11/14/2025,BAPA,77,81,75,77,15937900
11/14/2025,BAPI,23,24,23,24,9146400
11/14/2025,BATA,63,63,60,61,163300
11/14/2025,BATR,108,109,107,108,863400
11/14/2025,BAUT,40,41,40,41,945000
11/14/2025,BAYU,1330,1335,1300,1310,311400
11/14/2025,BBCA,8375,8500,8375,8425,89815300
11/14/2025,BBCABQCG6A,99,99,71,71,5560000
11/14/2025,BBCABQCJ6A,41,41,41,41,207800
11/14/2025,BBCABQCN6A,51,51,50,50,35600
11/14/2025,BBCABQCX5A,1,2,1,2,3859600
11/14/2025,BBCADRCF6A,29,29,28,29,518500
11/14/2025,BBCADRCX6A,0,0,0,0,0
11/14/2025,BBCAHDCN6A,49,50,49,50,200
11/14/2025,BBCAHDCQ7A,68,68,68,68,2500
11/14/2025,BBCAYUCK6A,192,193,192,193,16300
11/14/2025,BBCAZPCF6A,18,19,18,19,1106500
11/14/2025,BBCAZPCH6A,80,81,80,80,243700
11/14/2025,BBCAZPCN6A,61,61,61,61,50000
11/14/2025,BBHI,1490,1495,1460,1470,756900
11/14/2025,BBKP,78,78,72,74,494946100
11/14/2025,BBLD,905,905,875,875,102000
11/14/2025,BBMD,2050,2050,2050,2050,100
11/14/2025,BBNI,4410,4450,4370,4390,34602500
11/14/2025,BBNIBQCG6A,66,66,65,65,69600
11/14/2025,BBNIBQCJ6A,0,0,0,0,0
11/14/2025,BBNIBQCN6A,0,0,0,0,0
11/14/2025,BBNIDRCX6A,2440,2440,2380,2380,1600
11/14/2025,BBNIDRCZ5A,0,0,0,0,0
11/14/2025,BBNIDRPZ5A,32,32,32,32,100000
11/14/2025,BBNIHDCQ7A,88,88,85,85,105000
11/14/2025,BBNIZPCH6A,94,94,94,94,77500
11/14/2025,BBNIZPCX5A,0,0,0,0,0
11/14/2025,BBRI,3860,3930,3860,3900,100717300
11/14/2025,BBRIBQCG6A,38,38,38,38,700
11/14/2025,BBRIBQCJ6A,0,0,0,0,0
11/14/2025,BBRIBQCN6A,0,0,0,0,0
11/14/2025,BBRIBQCZ5A,16,16,16,16,310000
11/14/2025,BBRIDRCG6A,71,71,70,70,300200
11/14/2025,BBRIDRCN6A,92,94,91,91,37700
11/14/2025,BBRIDRCX5A,62,67,62,67,2700
11/14/2025,BBRIDRCX6A,0,0,0,0,0
11/14/2025,BBRIDRPZ5A,34,34,34,34,15000
11/14/2025,BBRIHDCH6A,0,0,0,0,0
11/14/2025,BBRIHDCQ7A,77,78,77,78,5500
11/14/2025,BBRIZPCH6A,69,72,69,72,400
11/14/2025,BBRIZPCN6A,62,62,62,62,100
11/14/2025,BBRIZPCX5A,35,36,35,36,5200
11/14/2025,BBRM,86,86,85,85,1505100
11/14/2025,BBSI,3990,4000,3920,4000,3800
11/14/2025,BBSS,358,360,348,358,222100
11/14/2025,BBTN,1195,1210,1190,1195,13327200
11/14/2025,BBTNDRCV6A,57,58,57,58,39900
11/14/2025,BBTNHDCN6A,0,0,0,0,0
11/14/2025,BBTNHDCZ5A,0,0,0,0,0
11/14/2025,BBTNYUCZ5A,47,47,46,46,200
11/14/2025,BBTNZPCG6A,0,0,0,0,0
11/14/2025,BBYB,376,380,370,372,60219000
11/14/2025,BCAP,56,57,55,56,10026000
11/14/2025,BCIC,155,155,152,153,333300
11/14/2025,BCIP,109,110,106,110,41568300
11/14/2025,BDKR,175,177,172,176,21934800
11/14/2025,BDMN,2540,2570,2530,2540,963800
11/14/2025,BEBS,0,0,0,0,0
11/14/2025,BEEF,820,920,665,665,155118900
11/14/2025,BEER,180,189,169,179,16754700
11/14/2025,BEKS,28,28,28,28,29393600
11/14/2025,BELI,450,450,438,440,2986900
11/14/2025,BELL,90,91,76,76,197252100
11/14/2025,BESS,1755,1785,1705,1705,175800
11/14/2025,BEST,105,105,103,104,6464100
11/14/2025,BFIN,760,765,755,755,20341200
11/14/2025,BFINDRCK6A,0,0,0,0,0
11/14/2025,BFINHDCM6A,0,0,0,0,0
11/14/2025,BFINZPCM6A,0,0,0,0,0
11/14/2025,BGTG,119,119,114,116,14896400
11/14/2025,BHAT,1040,1040,1020,1035,3152300
11/14/2025,BHIT,33,34,33,34,9842000
11/14/2025,BIKA,0,0,0,0,0
