<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/22/2025,BKDP,53,53,50,50,1208700
9/22/2025,BKSL,138,140,134,137,249007400
9/22/2025,BKSW,70,70,65,68,16994500
9/22/2025,BLES,163,165,161,162,3828500
9/22/2025,BLOG,515,535,510,535,3387200
9/22/2025,BLTA,40,40,39,40,18100100
9/22/2025,BLTZ,2710,2910,2710,2910,5500
9/22/2025,BLUE,630,765,630,750,4835500
9/22/2025,BMAS,765,780,720,765,24700
9/22/2025,BMBL,74,74,74,74,7826000
9/22/2025,BMHS,172,173,170,170,4555100
9/22/2025,BMRI,4410,4420,4360,4420,107176100
9/22/2025,BMRIBQCJ6A,58,58,58,58,500
9/22/2025,BMRIBQCU5A,4,5,2,3,32057900
9/22/2025,BMRIBQCZ5A,17,18,16,18,1836900
9/22/2025,BMRIDRCX5A,36,37,35,37,51700
9/22/2025,BMRIDRCX6A,0,0,0,0,0
9/22/2025,BMRIHDCQ7A,76,76,76,76,400
9/22/2025,BMRIZPCH6A,47,48,47,48,1300
9/22/2025,BMRIZPCX5A,20,20,20,20,1000
9/22/2025,BMSR,320,330,306,314,456100
9/22/2025,BMTR,138,138,136,138,43388500
9/22/2025,BNBA,705,735,690,715,128300
9/22/2025,BNBR,56,58,56,58,73423400
9/22/2025,BNGA,1710,1720,1695,1700,3646600
9/22/2025,BNGADRCK6A,0,0,0,0,0
9/22/2025,BNGAZPCH6A,0,0,0,0,0
9/22/2025,BNII,214,216,212,214,2873700
9/22/2025,BNLI,4160,4700,4150,4640,1430400
9/22/2025,BOAT,132,133,130,131,7933600
9/22/2025,BOBA,178,185,173,185,619600
9/22/2025,BOGA,520,520,510,510,207000
9/22/2025,BOLA,190,190,181,183,1985900
9/22/2025,BOLT,1050,1050,1045,1050,3000
9/22/2025,BOSS,0,0,0,0,0
9/22/2025,BPFI,340,340,332,332,200
9/22/2025,BPII,565,565,560,565,105300
9/22/2025,BPTR,96,98,94,96,359100
9/22/2025,BRAM,5350,5350,5150,5150,900
9/22/2025,BREN,9050,9050,8775,8925,30798500
9/22/2025,BRIS,2620,2630,2590,2610,7705800
9/22/2025,BRISBQCZ5A,0,0,0,0,0
9/22/2025,BRISDRCJ6A,0,0,0,0,0
9/22/2025,BRISHDCH6A,0,0,0,0,0
9/22/2025,BRISHDCZ5A,0,0,0,0,0
9/22/2025,BRISYUCV5A,0,0,0,0,0
9/22/2025,BRISZPCG6A,0,0,0,0,0
9/22/2025,BRMS,595,625,575,610,1920292600
9/22/2025,BRMSBQCZ5A,89,99,89,93,1128000
9/22/2025,BRMSDRCJ6A,71,80,68,77,2163500
9/22/2025,BRMSDRPX5A,10,11,7,9,53439600
9/22/2025,BRMSHDCH6A,0,0,0,0,0
9/22/2025,BRMSHDCZ5A,240,262,240,256,44700
9/22/2025,BRMSYUCV5A,52,61,48,48,99900
9/22/2025,BRMSZPCG6A,120,120,120,120,9000
9/22/2025,BRNA,735,760,715,750,27200
9/22/2025,BRPT,3050,3280,3030,3220,284758700
9/22/2025,BRPTBQCV5A,745,745,745,745,100
9/22/2025,BRPTBQCX5B,190,216,176,206,232700
9/22/2025,BRPTBQCZ5A,1115,1115,1115,1115,100
9/22/2025,BRPTDRCF6A,300,324,300,320,22900
9/22/2025,BRPTDRCJ6A,180,195,171,183,2167100
9/22/2025,BRPTDRCX5A,0,0,0,0,0
9/22/2025,BRPTDRPV5A,6,12,5,11,218893100
9/22/2025,BRPTHDCH6A,280,280,278,278,2200
9/22/2025,BRPTHDCH6B,244,244,232,232,7400
9/22/2025,BRPTHDPG6A,148,148,135,143,55900
9/22/2025,BRPTYUCZ5A,218,236,218,228,1200
9/22/2025,BRPTZPCF6A,358,380,358,380,200
9/22/2025,BRPTZPCK6A,67,71,63,69,1058600
9/22/2025,BRPTZPCX5A,488,488,488,488,100
9/22/2025,BRRC,80,80,78,80,5793800
9/22/2025,BRRC-W,15,15,13,14,12314600
9/22/2025,BSBK,89,90,86,88,129641800
9/22/2025,BSDE,1025,1040,995,1000,28055600
9/22/2025,BSDEDRCJ6A,40,40,40,40,1300000
9/22/2025,BSDEZPCH6A,0,0,0,0,0
9/22/2025,BSIM,885,895,885,885,10700
9/22/2025,BSML,111,115,110,113,63573600
9/22/2025,BSSR,3930,3930,3900,3910,542700
9/22/2025,BSWD,1400,1400,1400,1400,200
9/22/2025,BTEK,35,36,35,36,533275900
9/22/2025,BTEL,0,0,0,0,0
9/22/2025,BTON,378,380,370,372,7900
9/22/2025,BTPN,2100,2100,2040,2050,24100
9/22/2025,BTPS,1445,1445,1380,1400,8548200
9/22/2025,BTPSDRCK6A,0,0,0,0,0
9/22/2025,BTPSHDCJ6A,0,0,0,0,0
9/22/2025,BTPSZPCH6A,0,0,0,0,0
9/22/2025,BUAH,1410,1430,1370,1390,196400
9/22/2025,BUDI,218,224,218,222,280400
9/22/2025,BUKA,176,184,171,180,506097100
9/22/2025,BUKABQCZ5B,21,21,21,21,203200
9/22/2025,BUKADRCK6A,22,22,18,20,962100
9/22/2025,BUKAHDCZ5A,127,134,127,134,3000
9/22/2025,BUKK,965,965,905,935,47500
9/22/2025,BULL,182,189,177,188,426805600
9/22/2025,BUMI,116,122,115,121,4324772300
9/22/2025,BUVA,436,510,434,484,570957000
9/22/2025,BVIC,112,114,111,113,5773400
9/22/2025,BVIC-W,44,47,44,47,58700
9/22/2025,BWPT,149,154,146,149,167077700
9/22/2025,BYAN,18500,18500,18200,18300,11800
9/22/2025,CAKK,162,180,162,172,6647700
9/22/2025,CAMP,212,218,210,210,2278000
9/22/2025,CANI,54,54,50,50,1766800
9/22/2025,CARE,302,304,296,298,16005200
9/22/2025,CARS,139,141,132,136,194853200
9/22/2025,CASA,1165,1165,1145,1150,5490700
9/22/2025,CASH,150,160,133,143,11400300
9/22/2025,CASS,2670,2670,2570,2650,26600
9/22/2025,CBDK,6075,6200,6050,6175,7690000
9/22/2025,CBMF,0,0,0,0,0
9/22/2025,CBPE,196,200,195,200,139300
9/22/2025,CBRE,0,0,0,0,0
9/22/2025,CBUT,1610,1655,1595,1620,58100
9/22/2025,CCSI,360,386,354,358,896300
9/22/2025,CDIA,1575,1795,1565,1785,976144000
9/22/2025,CEKA,2640,2670,2600,2600,41200
9/22/2025,CENT,122,124,116,119,20320000
9/22/2025,CFIN,312,314,310,314,1551800
9/22/2025,CGAS,151,152,143,143,27306900
9/22/2025,CHEK,195,195,188,190,17380500
9/22/2025,CHEM,100,100,97,98,6046700
9/22/2025,CHIP,1470,1475,1425,1430,106100
9/22/2025,CINT,159,163,158,159,204900
9/22/2025,CITA,4100,4120,4060,4070,265900
9/22/2025,CITY,117,123,116,122,5120700
9/22/2025,CLAY,2660,2660,2110,2180,312000
9/22/2025,CLEO,520,525,515,520,8767800
9/22/2025,CLPI,1250,1250,1240,1250,143100
9/22/2025,CMNP,1330,1330,1300,1305,543100
9/22/2025,CMNP-W,336,350,336,350,1100
9/22/2025,CMNT,805,825,800,825,50223800
9/22/2025,CMPP,95,100,95,99,160900
9/22/2025,CMRY,4840,4900,4800,4830,486400
9/22/2025,CMRYDRCK6A,0,0,0,0,0
9/22/2025,CMRYZPCJ6A,0,0,0,0,0
9/22/2025,CNKO,95,97,94,97,81570000
9/22/2025,CNMA,129,130,127,128,40695000
9/22/2025,CNTB,0,0,0,0,0
9/22/2025,CNTX,0,0,0,0,0
9/22/2025,COAL,80,80,72,72,66740600
9/22/2025,COCO,456,462,434,450,4505200
9/22/2025,COIN,2300,2310,2200,2250,24489900
9/22/2025,COWL,0,0,0,0,0
9/22/2025,CPIN,5025,5025,4750,4750,7157200
9/22/2025,CPINDRCG6A,0,0,0,0,0
9/22/2025,CPINZPCJ6A,0,0,0,0,0
9/22/2025,CPRI,0,0,0,0,0
9/22/2025,CPRO,60,64,59,63,808965200
9/22/2025,CRAB,242,244,240,242,938500
9/22/2025,CRSN,111,113,110,111,355900
9/22/2025,CSAP,300,300,296,296,108000
9/22/2025,CSIS,189,202,165,177,45425300
9/22/2025,CSMI,384,458,370,452,42014300
9/22/2025,CSRA,850,850,815,825,3587400
9/22/2025,CTBN,5100,5100,5100,5100,400
9/22/2025,CTRA,935,950,915,920,27922800
9/22/2025,CTRADRCJ6A,19,19,18,18,5100400
9/22/2025,CTRAHDCK6A,0,0,0,0,0
9/22/2025,CTRAYUCZ5A,41,41,41,41,1000
9/22/2025,CTRAZPCG6A,0,0,0,0,0
9/22/2025,CTTH,43,43,42,42,347200
9/22/2025,CUAN,1590,1680,1570,1640,355262300
9/22/2025,CYBR,1025,1040,990,1000,17606500
9/22/2025,CYBR-W,620,630,600,620,5200
9/22/2025,DAAZ,2980,2980,2860,2920,364300
9/22/2025,DADA,113,113,113,113,6806700
9/22/2025,DART,160,171,160,171,1040300
9/22/2025,DATA,4650,4800,4140,4320,16370600
9/22/2025,DAYA,1020,1020,1000,1005,800
9/22/2025,DCII,299100,302400,299050,300000,3900
9/22/2025,DEAL,0,0,0,0,0
9/22/2025,DEFI,458,458,458,458,798700
9/22/2025,DEPO,260,262,230,236,4096500
9/22/2025,DEWA,220,242,218,238,1315700000
9/22/2025,DEWI,104,111,103,109,121947400
9/22/2025,DFAM,90,90,86,90,8821700
9/22/2025,DGIK,96,97,94,95,2946700
9/22/2025,DGNS,141,144,140,143,1266600
9/22/2025,DGWG,408,412,404,412,9864800
9/22/2025,DIGI,45,48,45,48,7529400
9/22/2025,DILD,139,140,136,138,9906100
9/22/2025,DIVA,131,132,126,131,1496700
9/22/2025,DKFT,715,720,690,705,22957400
9/22/2025,DKHH,102,108,101,104,23146700
9/22/2025,DKHH-W,16,21,15,20,149181100
9/22/2025,DLTA,2000,2020,1995,2000,83400
9/22/2025,DMAS,137,138,136,137,24167100
9/22/2025,DMMX,382,386,376,380,910700
9/22/2025,DMND,580,595,575,590,110000
9/22/2025,DNAR,121,122,118,118,4385900
9/22/2025,DNET,9100,9225,9050,9050,11500
9/22/2025,DOID,344,358,344,350,9792700
9/22/2025,DOOH,152,162,151,160,243852700
9/22/2025,DOSS,185,185,172,180,5174300
9/22/2025,DPNS,350,350,332,334,114500
9/22/2025,DPUM,70,70,65,68,5104300
9/22/2025,DRMA,1000,1000,985,985,402500
9/22/2025,DSFI,86,87,83,86,17650300
9/22/2025,DSNG,1610,1640,1590,1635,21264500
9/22/2025,DSNGDRCK6A,0,0,0,0,0
9/22/2025,DSSA,114150,114425,111000,113500,1333900
9/22/2025,DUCK,0,0,0,0,0
9/22/2025,DUTI,4360,4400,4360,4360,5600
9/22/2025,DVLA,1625,1625,1615,1615,8300
9/22/2025,DWGL,498,605,498,605,2674600
9/22/2025,DYAN,89,90,87,89,3843600
9/22/2025,EAST,93,94,93,94,528500
9/22/2025,ECII,202,206,192,197,704700
9/22/2025,EDGE,4240,4240,4160,4210,12600
9/22/2025,EKAD,188,188,185,186,723900
9/22/2025,ELIT,180,181,176,178,10155600
9/22/2025,ELPI,380,390,360,384,1154400
9/22/2025,ELSA,490,492,486,488,11498100
9/22/2025,ELSADRCJ6A,33,33,33,33,300
9/22/2025,ELSAZPCG6A,0,0,0,0,0
9/22/2025,ELTY,24,24,24,24,39906700
9/22/2025,EMDE,101,101,98,100,1415600
9/22/2025,EMTK,1235,1270,1205,1235,94589200
9/22/2025,EMTKBQCZ5A,0,0,0,0,0
9/22/2025,EMTKDRCK6A,59,62,59,59,304100
9/22/2025,EMTKHDCZ5A,252,254,252,254,400100
9/22/2025,EMTKYUCV5A,161,162,159,159,149300
9/22/2025,EMTKZPCH6A,0,0,0,0,0
9/22/2025,ENAK,695,695,690,695,385000
9/22/2025,ENRG,635,680,630,675,93589500
9/22/2025,ENRGBQCZ5A,0,0,0,0,0
9/22/2025,ENRGDRCJ6A,93,100,93,99,4106800
9/22/2025,ENRGHDCK6A,44,50,44,48,2209800
9/22/2025,ENRGHDCZ5A,0,0,0,0,0
9/22/2025,ENRGZPCG6A,0,0,0,0,0
9/22/2025,ENRGZPCK6A,0,0,0,0,0
9/22/2025,ENVY,0,0,0,0,0
9/22/2025,ENZO,43,43,43,43,11716800
9/22/2025,EPAC,40,40,37,37,10039300
9/22/2025,EPMT,2310,2310,2290,2300,15300
9/22/2025,ERAA,444,446,440,442,28423300
9/22/2025,ERAABQCZ5A,0,0,0,0,0
9/22/2025,ERAADRCJ6A,10,12,10,12,18827200
9/22/2025,ERAAHDCZ5A,30,30,30,30,700
9/22/2025,ERAAZPCH6A,21,21,21,21,500
9/22/2025,ERAL,322,322,310,318,12032600
9/22/2025,ERTX,125,127,116,123,2379500
9/22/2025,ESIP,71,75,70,75,11241800
9/22/2025,ESSA,640,650,625,630,35618000
9/22/2025,ESSABQCZ5A,44,46,44,46,174300
9/22/2025,ESSAHDCH6A,56,56,55,55,13300
9/22/2025,ESSAYUCZ5A,40,40,38,38,300
9/22/2025,ESSAZPCK6A,20,20,19,19,260900
9/22/2025,ESTA,73,78,71,73,20984600
9/22/2025,ESTI,84,84,84,84,3601100
9/22/2025,ETWA,0,0,0,0,0
9/22/2025,EURO,278,284,276,278,24400
9/22/2025,EXCL,2800,2800,2660,2730,6169700
9/22/2025,EXCLHDCJ6A,0,0,0,0,0
9/22/2025,EXCLZPCF6A,0,0,0,0,0
9/22/2025,FAPA,6025,6050,5975,5975,14200
9/22/2025,FAST,326,344,320,328,8349700
9/22/2025,FASW,0,0,0,0,0
9/22/2025,FILM,0,0,0,0,0
9/22/2025,FIMP,0,0,0,0,0
9/22/2025,FIRE,96,98,92,95,29267200
9/22/2025,FISH,2010,2010,2010,2010,16800
9/22/2025,FITT,0,0,0,0,0
9/22/2025,FLMC,352,354,290,290,16805800
9/22/2025,FMII,364,366,352,364,27800
9/22/2025,FOLK,95,105,95,100,17720400
9/22/2025,FOOD,0,0,0,0,0
9/22/2025,FORE,520,540,515,525,5659500
9/22/2025,FORU,1300,1305,1225,1270,433100
9/22/2025,FPNI,193,195,191,191,1212300
9/22/2025,FUJI,0,0,0,0,0
9/22/2025,FUTR,380,426,370,416,219988300
9/22/2025,FWCT,159,165,157,162,4214100
9/22/2025,GAMA,0,0,0,0,0
9/22/2025,GDST,108,109,106,107,1124400
9/22/2025,GDYR,1170,1185,1150,1185,3800
9/22/2025,GEMA,117,119,116,117,3587100
9/22/2025,GEMS,9000,9050,8950,8950,119200
9/22/2025,GGRM,11400,13075,11250,13075,11964300
9/22/2025,GGRMZPCG6A,76,2600,76,790,8066300
9/22/2025,GGRP,240,242,234,240,492300
9/22/2025,GHON,1650,1695,1650,1695,2800
9/22/2025,GIAA,79,82,79,82,213133500
9/22/2025,GJTL,1020,1025,1015,1025,2766200
9/22/2025,GJTLZPCJ6A,0,0,0,0,0
9/22/2025,GLOB,89,89,89,89,292400
9/22/2025,GLVA,330,338,326,332,65700
9/22/2025,GMFI,77,77,77,77,6198700
9/22/2025,GMTD,2150,2190,2100,2110,2300
9/22/2025,GOLD,262,264,260,262,207700
9/22/2025,GOLF,212,214,206,212,3590200
9/22/2025,GOLL,0,0,0,0,0
9/22/2025,GOOD,368,372,366,372,208700
9/22/2025,GOTO,55,55,54,54,2383689900
9/22/2025,GOTOBQCJ6A,9,10,7,8,18938400
9/22/2025,GOTOBQCZ5A,6,7,5,6,45196100
9/22/2025,GOTODRCG6A,7,8,7,8,39919700
