<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/5/2025,IHSG,7502.695,7546.940,7463.058,7515.185,274389019
8/5/2025,IDX30,0.000,0.000,0.000,0.000,0
8/5/2025,IDX80,0.000,0.000,0.000,0.000,0
8/5/2025,AADI,6800,7000,6800,6975,13128800
8/5/2025,AALI,6775,7025,6750,6900,1837100
8/5/2025,ABBA,37,37,36,37,130400
8/5/2025,ABDA,3400,3400,3400,3400,100
8/5/2025,ABMM,3030,3030,2980,2980,840500
8/5/2025,ACES,476,486,472,484,52434000
8/5/2025,ACESBQCV5A,3,3,3,3,132800
8/5/2025,ACESBQCX5B,0,0,0,0,0
8/5/2025,ACESDRCJ6A,20,20,20,20,100
8/5/2025,ACESDRCQ5A,3,3,1,2,95800
8/5/2025,ACESHDCZ5A,57,57,57,57,1100
8/5/2025,ACRO,70,71,67,68,13450300
8/5/2025,ACRO-W,7,8,6,7,1483900
8/5/2025,ACST,86,89,85,88,2054000
8/5/2025,ADCP,50,50,50,50,105900
8/5/2025,ADES,13525,14125,13500,14025,120400
8/5/2025,ADHI,266,266,252,260,26288600
8/5/2025,ADMF,9050,9125,9000,9050,42500
8/5/2025,ADMG,127,130,123,128,576400
8/5/2025,ADMR,1135,1140,1110,1115,20917000
8/5/2025,ADMRDRCJ6A,46,47,45,45,6500
8/5/2025,ADMRZPCH6A,69,69,69,69,36300
8/5/2025,ADRO,1900,1905,1860,1865,40393200
8/5/2025,ADROBQCU5A,21,22,21,22,3700
8/5/2025,ADROBQCZ5A,33,33,32,32,2000
8/5/2025,ADRODRCJ6A,78,78,78,78,100
8/5/2025,ADRODRCQ5A,1,2,1,2,311500
8/5/2025,ADRODRCQ5B,17,17,17,17,3000
8/5/2025,ADRODRCX5A,50,50,49,49,151000
8/5/2025,ADROHDCQ5A,3,3,3,3,700
8/5/2025,ADROHDCZ5A,0,0,0,0,0
8/5/2025,ADROZPCF6A,0,0,0,0,0
8/5/2025,AEGS,58,58,58,58,878000
8/5/2025,AGAR,286,300,250,270,2494200
8/5/2025,AGII,920,920,885,900,428100
8/5/2025,AGRO,212,214,208,210,11093700
8/5/2025,AGRS,65,65,63,65,1876100
8/5/2025,AHAP,64,65,63,64,3055100
8/5/2025,AIMS,354,376,354,376,56300
8/5/2025,AISA,125,126,118,125,16519800
8/5/2025,AKKU,0,0,0,0,0
8/5/2025,AKPI,585,590,585,585,6000
8/5/2025,AKRA,1310,1340,1300,1315,41352100
8/5/2025,AKRABQCX5B,0,0,0,0,0
8/5/2025,AKRADRCQ5A,8,9,8,8,584000
8/5/2025,AKRADRCX5A,44,44,43,43,42100
8/5/2025,AKRAHDCH6A,74,74,73,74,1500800
8/5/2025,AKRAHDCQ5A,24,24,20,20,600300
8/5/2025,AKRAZPCX5A,0,0,0,0,0
8/5/2025,AKSI,258,262,254,258,103300
8/5/2025,ALDO,492,500,492,500,54000
8/5/2025,ALII,575,590,570,570,3676000
8/5/2025,ALKA,300,302,300,302,11800
8/5/2025,ALMI,0,0,0,0,0
8/5/2025,ALTO,0,0,0,0,0
8/5/2025,AMAG,354,388,352,360,181700
8/5/2025,AMAN,115,115,109,113,5899600
8/5/2025,AMAR,210,216,206,212,2998600
8/5/2025,AMFG,3190,3190,3100,3110,62600
8/5/2025,AMIN,190,200,183,184,2381200
8/5/2025,AMMN,7250,7725,7250,7600,34622300
8/5/2025,AMMNBQCZ5A,40,46,39,46,40700
8/5/2025,AMMNDRCJ6A,63,67,63,66,20591400
8/5/2025,AMMNHDCH6A,94,99,94,98,15500
8/5/2025,AMMNZPCG6A,49,52,49,52,46500
8/5/2025,AMMS,105,106,96,105,3832500
8/5/2025,AMOR,510,515,505,505,16400
8/5/2025,AMRT,2290,2490,2290,2420,47010800
8/5/2025,AMRTBQCU5A,20,22,20,22,232200
8/5/2025,AMRTDRCQ5A,3,3,3,3,297700
8/5/2025,AMRTDRCZ5A,47,52,47,52,1600
8/5/2025,AMRTHDCQ5A,19,22,19,22,10100
8/5/2025,AMRTZPCX5A,69,69,69,69,51100
8/5/2025,ANDI,17,18,17,17,2524300
8/5/2025,ANJT,1760,1780,1760,1765,274000
8/5/2025,ANTM,2930,3050,2910,2940,151094800
8/5/2025,ANTMBQCU5A,0,0,0,0,0
8/5/2025,ANTMBQCX5A,69,76,69,74,17300
8/5/2025,ANTMBQCZ5A,0,0,0,0,0
8/5/2025,ANTMDRCG6A,51,52,48,48,390100
8/5/2025,ANTMDRCQ5A,260,260,250,250,1700
8/5/2025,ANTMDRCX5A,282,296,282,284,100800
8/5/2025,ANTMDRPU5A,0,0,0,0,0
8/5/2025,ANTMDRPU5B,25,25,24,24,20400
8/5/2025,ANTMHDCH6A,86,90,85,86,427100
8/5/2025,ANTMHDCH6B,0,0,0,0,0
8/5/2025,ANTMHDCQ5A,362,362,362,362,200
8/5/2025,ANTMHDCU5A,0,0,0,0,0
8/5/2025,ANTMYUCQ5A,342,342,342,342,200
8/5/2025,ANTMZPCX5A,199,199,187,187,30500
8/5/2025,APEX,132,132,125,126,19379800
8/5/2025,APIC,1095,1125,1080,1115,6095400
8/5/2025,APII,170,171,170,170,11300
8/5/2025,APLI,480,496,478,482,13200
8/5/2025,APLN,109,109,103,104,47586000
8/5/2025,ARCI,755,755,740,745,7629300
8/5/2025,AREA,424,432,420,424,909200
8/5/2025,ARGO,1575,1575,1575,1575,37200
8/5/2025,ARII,276,276,266,276,7900
8/5/2025,ARKA,27,28,27,28,16761400
8/5/2025,ARKO,1030,1035,980,1000,482800
8/5/2025,ARMY,0,0,0,0,0
8/5/2025,ARNA,585,585,575,585,3551400
8/5/2025,ARTA,3230,3280,3200,3200,1000
8/5/2025,ARTI,0,0,0,0,0
8/5/2025,ARTO,1845,1920,1845,1885,11880100
8/5/2025,ARTOBQCU5A,5,7,5,5,452600
8/5/2025,ARTOBQCX5B,93,94,89,89,1800000
8/5/2025,ARTOBQCZ5A,18,18,18,18,16300
8/5/2025,ARTODRCQ5A,2,2,1,2,900
8/5/2025,ARTODRCX5A,41,43,40,41,3235900
8/5/2025,ARTOHDCZ5A,0,0,0,0,0
8/5/2025,ARTOZPCX5A,0,0,0,0,0
8/5/2025,ASBI,450,450,432,432,9900
8/5/2025,ASDM,535,575,530,535,170000
8/5/2025,ASGR,1130,1130,1065,1100,2929400
8/5/2025,ASHA,18,18,18,18,3487400
8/5/2025,ASII,5050,5050,4990,5025,20210600
8/5/2025,ASIIBQCU5A,51,51,51,51,1000
8/5/2025,ASIIBQCZ5A,128,129,128,128,480000
8/5/2025,ASIIDRCQ5A,0,0,0,0,0
8/5/2025,ASIIDRCQ5B,0,0,0,0,0
8/5/2025,ASIIDRCX5A,0,0,0,0,0
8/5/2025,ASIIDRCX6A,0,0,0,0,0
8/5/2025,ASIIDRPQ5A,6,6,6,6,83900
8/5/2025,ASIIHDCZ5A,0,0,0,0,0
