<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/9/2025,IHSG,8187.700,8272.632,8159.945,8250.938,35677367800
10/9/2025,AADI,8375,8425,7500,7650,64773800
10/9/2025,AADIDRCN6A,116,116,86,88,842600
10/9/2025,AADIHDCK6A,113,113,86,90,1286300
10/9/2025,AADIYUCK6A,320,322,296,296,13100
10/9/2025,AALI,7400,7825,7400,7800,3572200
10/9/2025,ABBA,97,97,89,89,30273100
10/9/2025,ABDA,0,0,0,0,0
10/9/2025,ABMM,2740,2830,2740,2800,1465700
10/9/2025,ACES,426,430,422,428,30031300
10/9/2025,ACESBQCV5A,3,4,3,4,3150400
10/9/2025,ACESBQCX5B,5,6,5,6,26431000
10/9/2025,ACESBQCZ5A,16,16,15,16,10000
10/9/2025,ACESDRCJ6A,11,12,11,12,312800
10/9/2025,ACESHDCZ5A,0,0,0,0,0
10/9/2025,ACESZPCJ6A,0,0,0,0,0
10/9/2025,ACRO,87,95,86,88,45602400
10/9/2025,ACRO-W,11,13,11,12,24914600
10/9/2025,ACST,137,155,137,140,37293600
10/9/2025,ADCP,59,64,58,60,215767800
10/9/2025,ADES,13650,13650,13475,13500,27700
10/9/2025,ADHI,262,276,262,266,35210000
10/9/2025,ADMF,8700,8825,8700,8800,91400
10/9/2025,ADMG,137,139,133,135,1188800
10/9/2025,ADMR,1460,1530,1245,1300,487097400
10/9/2025,ADMRDRCJ6A,75,92,55,62,18352600
10/9/2025,ADMRHDCJ6A,120,140,89,98,2393500
10/9/2025,ADMRZPCH6A,116,119,78,79,506900
10/9/2025,ADRO,1865,1880,1705,1730,486714100
10/9/2025,ADROBQCG6A,94,94,66,66,209800
10/9/2025,ADROBQCZ5A,20,20,12,14,29692500
10/9/2025,ADRODRCJ6A,63,63,50,52,1199700
10/9/2025,ADRODRCX5A,38,40,30,33,5893900
10/9/2025,ADROHDCZ5A,55,56,46,46,104400
10/9/2025,ADROHDPH6A,102,104,97,104,39800
10/9/2025,ADROYUCZ5A,62,62,57,62,13900
10/9/2025,ADROZPCF6A,28,29,23,23,193100
10/9/2025,ADROZPCK6A,55,58,47,50,143200
10/9/2025,AEGS,45,49,45,49,35501100
10/9/2025,AGAR,248,252,246,248,96200
10/9/2025,AGII,0,0,0,0,0
10/9/2025,AGRO,236,246,234,240,46173200
10/9/2025,AGRS,73,74,72,74,5470900
10/9/2025,AHAP,87,113,86,100,717778200
10/9/2025,AIMS,416,416,406,406,212700
10/9/2025,AISA,146,150,143,144,22891500
10/9/2025,AKKU,0,0,0,0,0
10/9/2025,AKPI,600,600,530,560,358100
10/9/2025,AKRA,1130,1140,1110,1130,13713100
10/9/2025,AKRABQCX5B,20,20,20,20,2800
