<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
7/24/2025,IHSG,7485.082,7568.223,7469.064,7530.902,1343149758
7/24/2025,IDX30,0.000,0.000,0.000,0.000,0
7/24/2025,IDX80,0.000,0.000,0.000,0.000,0
7/24/2025,AADI,7200,7275,6900,6925,13895200
7/24/2025,AALI,6325,6675,6325,6525,2863900
7/24/2025,ABBA,37,37,37,37,2005700
7/24/2025,ABDA,0,0,0,0,0
7/24/2025,ABMM,3050,3050,2990,3020,818300
7/24/2025,ACES,474,484,474,476,50065000
7/24/2025,ACESBQCV5A,4,4,3,3,3060600
7/24/2025,ACESDRCJ6A,20,21,20,21,60400
7/24/2025,ACESDRCN5A,0,0,0,0,0
7/24/2025,ACESDRCQ5A,2,2,1,1,4200
7/24/2025,ACESHDCZ5A,58,58,57,57,164000
7/24/2025,ACRO,66,70,65,69,11824500
7/24/2025,ACRO-W,7,7,6,7,2832300
7/24/2025,ACST,92,92,92,92,1283900
7/24/2025,ADCP,50,50,50,50,64400
7/24/2025,ADES,12750,12750,12400,12650,89200
7/24/2025,ADHI,260,264,252,252,14934100
7/24/2025,ADMF,9150,9200,9100,9100,92600
7/24/2025,ADMG,121,126,117,122,406200
7/24/2025,ADMR,1235,1250,1175,1190,98257500
7/24/2025,ADMRDRCJ6A,61,62,54,56,964700
7/24/2025,ADMRZPCH6A,86,86,78,78,184500
7/24/2025,ADRO,2030,2040,1965,1975,64712300
7/24/2025,ADROBQCU5A,0,0,0,0,0
7/24/2025,ADROBQCZ5A,0,0,0,0,0
7/24/2025,ADRODRCJ6A,95,95,90,90,36300
7/24/2025,ADRODRCN5A,0,0,0,0,0
7/24/2025,ADRODRCQ5A,3,4,3,3,6060700
7/24/2025,ADRODRCQ5B,30,30,27,27,409700
7/24/2025,ADRODRCX5A,60,60,59,59,5100
7/24/2025,ADROHDCQ5A,10,10,9,9,400
7/24/2025,ADROHDCZ5A,101,101,94,94,3600
7/24/2025,ADROZPCF6A,0,0,0,0,0
7/24/2025,AEGS,33,33,32,32,359200
7/24/2025,AGAR,218,228,212,224,100000
7/24/2025,AGII,970,975,960,965,436100
7/24/2025,AGRO,206,224,206,214,101429000
7/24/2025,AGRS,63,65,63,64,6720600
7/24/2025,AHAP,63,65,63,64,2805100
7/24/2025,AIMS,388,396,380,384,2220400
7/24/2025,AISA,148,150,146,147,1895700
7/24/2025,AKKU,0,0,0,0,0
7/24/2025,AKPI,595,600,590,590,3400
7/24/2025,AKRA,1260,1270,1105,1240,49255900
7/24/2025,AKRADRCN5A,0,0,0,0,0
7/24/2025,AKRADRCQ5A,9,9,7,7,1466200
7/24/2025,AKRADRCX5A,39,39,39,39,8600
7/24/2025,AKRAHDCQ5A,0,0,0,0,0
7/24/2025,AKRAZPCX5A,63,63,62,63,39990000
7/24/2025,AKSI,270,270,262,266,164600
7/24/2025,ALDO,490,498,490,496,57500
7/24/2025,ALII,580,585,565,565,3793100
7/24/2025,ALKA,298,310,294,306,20900
7/24/2025,ALMI,0,0,0,0,0
7/24/2025,ALTO,0,0,0,0,0
7/24/2025,AMAG,352,354,352,354,39400
7/24/2025,AMAN,112,121,111,116,8609100
7/24/2025,AMAR,268,280,240,246,72922600
7/24/2025,AMFG,3530,3540,3500,3510,7200
7/24/2025,AMIN,156,185,151,164,1051700
7/24/2025,AMMN,8050,8300,7975,8250,45691900
7/24/2025,AMMNBQCZ5A,65,69,63,69,167300
7/24/2025,AMMNDRCJ6A,80,81,80,80,212300
7/24/2025,AMMNZPCG6A,66,66,63,66,5700
7/24/2025,AMMS,104,106,102,103,2100300
7/24/2025,AMMS-W,3,3,1,2,58957600
7/24/2025,AMOR,515,515,505,510,46200
7/24/2025,AMRT,2250,2250,2180,2190,17844000
7/24/2025,AMRTBQCU5A,16,16,13,13,14400
7/24/2025,AMRTDRCN5A,0,0,0,0,0
7/24/2025,AMRTDRCQ5A,3,3,3,3,300
7/24/2025,AMRTDRCZ5A,41,41,41,41,5300
7/24/2025,AMRTHDCQ5A,0,0,0,0,0
7/24/2025,AMRTZPCX5A,0,0,0,0,0
7/24/2025,ANDI,18,18,17,17,2467300
7/24/2025,ANJT,1755,1760,1755,1760,193800
7/24/2025,ANTM,3020,3070,2980,3030,97755800
7/24/2025,ANTMBQCU5A,286,288,286,288,600
7/24/2025,ANTMBQCX5A,84,84,84,84,800
7/24/2025,ANTMBQCZ5A,0,0,0,0,0
7/24/2025,ANTMDRCG6A,52,56,52,55,2093200
7/24/2025,ANTMDRCN5A,0,0,0,0,0
7/24/2025,ANTMDRCQ5A,266,272,266,270,1300
7/24/2025,ANTMDRCX5A,290,302,290,296,477700
7/24/2025,ANTMDRPU5A,51,51,50,50,3000100
7/24/2025,ANTMDRPU5B,30,30,29,29,143400
7/24/2025,ANTMHDCH6A,92,93,92,93,81000
7/24/2025,ANTMHDCQ5A,374,388,374,388,19600
7/24/2025,ANTMHDCU5A,0,0,0,0,0
7/24/2025,ANTMYUCQ5A,354,354,354,354,20000
7/24/2025,ANTMZPCX5A,0,0,0,0,0
7/24/2025,APEX,123,125,120,121,6388100
7/24/2025,APIC,1200,1205,1180,1190,4324400
7/24/2025,APII,168,170,168,169,30300
7/24/2025,APLI,492,492,480,486,800
7/24/2025,APLN,96,97,95,95,10252000
7/24/2025,ARCI,0,0,0,0,0
7/24/2025,AREA,416,444,416,440,1597800
7/24/2025,ARGO,1600,1935,1600,1935,610000
7/24/2025,ARII,286,286,266,272,591000
7/24/2025,ARKA,22,22,21,22,5422500
7/24/2025,ARKO,980,1000,910,985,2376000
7/24/2025,ARMY,0,0,0,0,0
7/24/2025,ARNA,590,590,575,585,2242200
7/24/2025,ARTA,0,0,0,0,0
7/24/2025,ARTI,0,0,0,0,0
7/24/2025,ARTO,1780,1940,1760,1870,38894500
7/24/2025,ARTOBQCU5A,7,11,7,10,2810000
7/24/2025,ARTOBQCZ5A,22,22,16,16,706800
7/24/2025,ARTODRCN5A,0,0,0,0,0
7/24/2025,ARTODRCQ5A,3,6,2,6,7596800
7/24/2025,ARTODRCX5A,38,46,38,45,3185500
7/24/2025,ARTOHDCZ5A,104,104,104,104,24000
7/24/2025,ARTOZPCX5A,42,43,40,42,3539400
7/24/2025,ASBI,430,436,414,420,8200
7/24/2025,ASDM,520,525,520,525,58200
7/24/2025,ASGR,900,915,895,910,942700
7/24/2025,ASHA,17,18,17,18,881400
7/24/2025,ASII,4990,5075,4980,5050,72459700
7/24/2025,ASIIBQCU5A,0,0,0,0,0
7/24/2025,ASIIBQCZ5A,0,0,0,0,0
7/24/2025,ASIIDRCQ5A,25,25,24,24,84700
7/24/2025,ASIIDRCQ5B,0,0,0,0,0
7/24/2025,ASIIDRCX5A,103,103,103,103,23300
7/24/2025,ASIIDRCX6A,3040,3040,3040,3040,100
7/24/2025,ASIIDRPQ5A,14,14,14,14,100
7/24/2025,ASIIHDCZ5A,0,0,0,0,0
7/24/2025,ASJT,113,115,110,110,482800
7/24/2025,ASLC,68,69,66,66,22986200
7/24/2025,ASLI,50,50,50,50,299100
7/24/2025,ASMI,17,17,17,17,91200
7/24/2025,ASPI,336,336,336,336,8469700
7/24/2025,ASPR,100,100,94,94,20544700
7/24/2025,ASRI,142,144,141,142,48753700
7/24/2025,ASRM,280,286,280,282,16800
7/24/2025,ASSA,885,925,885,915,16342100
7/24/2025,ATAP,28,28,28,28,1500
7/24/2025,ATIC,388,396,386,386,275300
7/24/2025,ATLA,50,50,50,50,3939200
7/24/2025,AUTO,2170,2170,2140,2150,1880700
7/24/2025,AVIA,462,462,456,458,18067000
7/24/2025,AWAN,262,262,252,256,21854500
7/24/2025,AXIO,131,135,130,132,2557700
7/24/2025,AYAM,161,162,159,162,86307700
7/24/2025,AYLS,107,109,104,107,7049800
7/24/2025,BABP,50,52,50,51,21058700
7/24/2025,BABY,250,300,248,292,12419800
7/24/2025,BACA,130,131,130,130,920000
7/24/2025,BAIK,93,96,92,94,2083000
7/24/2025,BAIK-W,8,8,7,8,271400
7/24/2025,BAJA,122,140,120,125,33025500
7/24/2025,BALI,1560,1560,1450,1475,107600
7/24/2025,BANK,820,830,810,830,5775800
7/24/2025,BANK-W,0,0,0,0,0
7/24/2025,BAPA,50,50,50,50,7200
7/24/2025,BAPI,9,9,8,8,1812600
7/24/2025,BATA,49,49,48,48,50400
7/24/2025,BATR,85,86,83,84,1195400
7/24/2025,BAUT,29,29,27,29,1979600
7/24/2025,BAYU,1270,1300,1270,1275,106900
7/24/2025,BBCA,8475,8550,8450,8500,138256800
7/24/2025,BBCABQCV5A,47,47,47,47,100
7/24/2025,BBCABQCX5A,0,0,0,0,0
7/24/2025,BBCADRCF6A,0,0,0,0,0
7/24/2025,BBCADRCQ5A,23,23,22,22,1087500
7/24/2025,BBCADRCX6A,4290,4320,4290,4310,700
7/24/2025,BBCADRPQ5A,55,55,54,54,1700
7/24/2025,BBCAHDCQ5A,0,0,0,0,0
7/24/2025,BBCAHDCU5A,0,0,0,0,0
7/24/2025,BBCAHDCV5A,0,0,0,0,0
7/24/2025,BBCAYUCQ5A,0,0,0,0,0
7/24/2025,BBCAZPCF6A,52,53,52,52,9500
7/24/2025,BBCAZPCH6A,116,116,114,114,800
7/24/2025,BBHI,1200,1350,1200,1280,12412600
7/24/2025,BBKP,63,66,63,65,318695800
7/24/2025,BBLD,870,870,835,860,44700
7/24/2025,BBMD,2190,2190,2110,2120,1000
7/24/2025,BBNI,4100,4250,4080,4220,57276100
7/24/2025,BBNIBQCU5A,0,0,0,0,0
7/24/2025,BBNIBQCV5A,85,86,85,86,5100
7/24/2025,BBNIDRCQ5A,10,10,10,10,1195100
7/24/2025,BBNIDRCX6A,2300,2380,2300,2380,1200
7/24/2025,BBNIDRCZ5A,60,63,60,63,898800
7/24/2025,BBNIDRPU5A,0,0,0,0,0
7/24/2025,BBNIHDCQ5A,36,36,36,36,11600
7/24/2025,BBNIHDCU5A,0,0,0,0,0
7/24/2025,BBNIHDPU5A,0,0,0,0,0
7/24/2025,BBNIYUCV5A,70,74,70,73,300
7/24/2025,BBNIZPCH6A,0,0,0,0,0
7/24/2025,BBNIZPCX5A,0,0,0,0,0
7/24/2025,BBRI,3830,3950,3820,3950,206654200
7/24/2025,BBRIBQCQ5A,11,12,11,12,300000
7/24/2025,BBRIBQCU5A,0,0,0,0,0
7/24/2025,BBRIBQCZ5A,0,0,0,0,0
7/24/2025,BBRIDRCQ5A,25,29,25,29,1098400
7/24/2025,BBRIDRCX5A,0,0,0,0,0
7/24/2025,BBRIDRCX6A,2300,2300,2300,2300,1300
7/24/2025,BBRIHDCH6A,138,141,138,141,1400
7/24/2025,BBRIHDCQ5A,0,0,0,0,0
7/24/2025,BBRIYUCV5A,158,158,156,156,200
7/24/2025,BBRIZPCH6A,104,104,104,104,3000
7/24/2025,BBRIZPCX5A,0,0,0,0,0
7/24/2025,BBRM,77,77,75,76,384300
7/24/2025,BBSI,4000,4000,3870,4000,2900
7/24/2025,BBSS,292,298,290,296,45500
7/24/2025,BBTN,1200,1250,1190,1215,27236000
7/24/2025,BBTNHDCZ5A,0,0,0,0,0
7/24/2025,BBTNZPCG6A,53,53,53,53,1900
7/24/2025,BBYB,258,272,252,252,124618300
7/24/2025,BCAP,56,56,55,55,8096600
7/24/2025,BCIC,0,0,0,0,0
7/24/2025,BCIP,102,104,95,95,22562000
7/24/2025,BDKR,155,158,152,158,20815100
7/24/2025,BDMN,2420,2440,2410,2440,267500
7/24/2025,BEBS,0,0,0,0,0
7/24/2025,BEEF,262,266,258,258,7603300
7/24/2025,BEER,75,76,71,74,1475800
7/24/2025,BEKS,25,25,24,24,2971300
7/24/2025,BELI,390,390,380,382,223200
7/24/2025,BELL,51,51,50,50,57600
7/24/2025,BESS,1005,1175,995,1175,158400
7/24/2025,BEST,102,105,101,105,11246900
7/24/2025,BFIN,755,765,750,755,27914300
7/24/2025,BGTG,80,90,79,80,122176800
7/24/2025,BHAT,765,775,765,770,1429500
7/24/2025,BHIT,27,27,27,27,10791500
7/24/2025,BIKA,0,0,0,0,0
7/24/2025,BIKE,590,595,580,585,881100
7/24/2025,BIMA,44,44,44,44,100
7/24/2025,BINA,4350,4350,4280,4300,65600
7/24/2025,BINO,111,112,110,110,1496100
7/24/2025,BIPI,87,90,85,88,285431900
7/24/2025,BIPP,38,38,38,38,1000
