<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/6/2025,IHSG,8155.370,8176.310,8104.550,8139.894,43737664900
10/6/2025,AADI,7475,7475,7300,7350,9241100
10/6/2025,AADIDRCN6A,80,80,78,78,371500
10/6/2025,AADIHDCK6A,83,83,80,80,1239300
10/6/2025,AADIYUCK6A,276,276,274,274,32700
10/6/2025,AALI,7950,7950,7550,7575,3060100
10/6/2025,ABBA,74,74,74,74,38958600
10/6/2025,ABDA,2970,2970,2970,2970,100
10/6/2025,ABMM,2860,2860,2800,2810,1509900
10/6/2025,ACES,434,440,428,428,46850100
10/6/2025,ACESBQCV5A,7,8,6,6,29830600
10/6/2025,ACESBQCX5B,7,8,6,7,17843200
10/6/2025,ACESBQCZ5A,17,17,17,17,2000
10/6/2025,ACESDRCJ6A,13,13,11,12,2508200
10/6/2025,ACESHDCZ5A,0,0,0,0,0
10/6/2025,ACESZPCJ6A,20,20,18,19,225900
10/6/2025,ACRO,90,91,86,89,19078700
10/6/2025,ACRO-W,13,13,12,13,8421000
10/6/2025,ACST,144,154,144,153,31684700
10/6/2025,ADCP,62,62,59,59,52020800
10/6/2025,ADES,13550,13600,13500,13575,25100
10/6/2025,ADHI,278,280,264,266,28670900
10/6/2025,ADMF,8775,8800,8700,8750,89200
10/6/2025,ADMG,138,140,135,140,747100
10/6/2025,ADMR,1095,1105,1065,1105,38546100
10/6/2025,ADMRDRCJ6A,39,39,36,37,3800900
10/6/2025,ADMRHDCJ6A,0,0,0,0,0
10/6/2025,ADMRZPCH6A,0,0,0,0,0
10/6/2025,ADRO,1665,1690,1650,1655,65170200
10/6/2025,ADROBQCG6A,0,0,0,0,0
10/6/2025,ADROBQCZ5A,12,14,10,11,17518300
10/6/2025,ADRODRCJ6A,47,47,47,47,50000
10/6/2025,ADRODRCX5A,27,27,27,27,2604500
10/6/2025,ADROHDCZ5A,38,38,38,38,34700
10/6/2025,ADROHDPH6A,0,0,0,0,0
10/6/2025,ADROYUCZ5A,50,50,50,50,500
10/6/2025,ADROZPCF6A,1,20,1,20,78900
10/6/2025,ADROZPCK6A,43,43,43,43,500
10/6/2025,AEGS,47,48,44,46,22186000
10/6/2025,AGAR,258,258,250,250,64000
10/6/2025,AGII,1560,1560,1560,1560,4102600
10/6/2025,AGRO,254,256,240,246,26764300
10/6/2025,AGRS,78,78,74,75,12398500
10/6/2025,AHAP,85,90,83,86,54215800
10/6/2025,AIMS,406,406,406,406,82500
10/6/2025,AISA,145,145,139,141,9453500
10/6/2025,AKKU,0,0,0,0,0
10/6/2025,AKPI,575,615,560,610,900000
10/6/2025,AKRA,1135,1145,1115,1115,19125000
10/6/2025,AKRABQCX5B,20,20,20,20,2000
10/6/2025,AKRADRCX5A,23,23,18,18,2516700
10/6/2025,AKRAHDCH6A,47,47,45,46,15000
10/6/2025,AKRAZPCJ6A,38,38,37,37,21800
10/6/2025,AKRAZPCM6A,34,34,31,31,4500
10/6/2025,AKRAZPCX5A,0,0,0,0,0
10/6/2025,AKSI,314,318,292,300,962500
10/6/2025,ALDO,494,498,492,494,218500
10/6/2025,ALII,545,550,530,540,1431900
10/6/2025,ALKA,340,340,330,334,13000
10/6/2025,ALMI,0,0,0,0,0
10/6/2025,ALTO,0,0,0,0,0
10/6/2025,AMAG,356,356,352,354,131900
10/6/2025,AMAN,153,155,150,153,1725100
10/6/2025,AMAR,216,220,212,218,3803400
10/6/2025,AMFG,3520,3520,3250,3500,59900
10/6/2025,AMIN,238,246,232,240,443800
10/6/2025,AMMN,6975,7050,6875,6925,22995100
10/6/2025,AMMNBQCZ5A,15,16,14,14,3080700
10/6/2025,AMMNDRCJ6A,43,43,42,43,3000
10/6/2025,AMMNHDCH6A,0,0,0,0,0
10/6/2025,AMMNZPCG6A,26,26,26,26,200
10/6/2025,AMMS,240,246,216,232,9217900
10/6/2025,AMOR,454,456,448,450,128500
10/6/2025,AMRT,1970,2030,1960,1960,40107200
10/6/2025,AMRTDRCZ5A,22,23,19,21,4603000
10/6/2025,AMRTHDCJ6A,14,16,13,14,29341700
10/6/2025,AMRTZPCK6A,21,22,20,21,401000
10/6/2025,AMRTZPCX5A,25,25,25,25,157300
10/6/2025,ANDI,25,25,25,25,15126300
10/6/2025,ANJT,2250,2700,2180,2650,18986000
10/6/2025,ANTM,3260,3300,3180,3190,111584900
10/6/2025,ANTMBQCX5A,64,64,55,57,35100
10/6/2025,ANTMBQCZ5A,725,725,715,715,5600
10/6/2025,ANTMDRCG6A,48,48,47,47,58600
10/6/2025,ANTMDRCX5A,326,326,322,322,35900
10/6/2025,ANTMDRPZ5A,33,33,33,33,16100
10/6/2025,ANTMHDCH6A,87,87,84,84,30500
