<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/1/2025,IHSG,7620.099,7830.493,7547.564,7736.066,1750262638
9/1/2025,IDX30,0.000,0.000,0.000,0.000,0
9/1/2025,IDX80,0.000,0.000,0.000,0.000,0
9/1/2025,AADI,6775,7150,6700,7050,26888500
9/1/2025,AALI,7075,7200,6975,7150,2804600
9/1/2025,ABBA,41,42,41,42,821800
9/1/2025,ABDA,3400,3400,3400,3400,100
9/1/2025,ABMM,2860,2940,2810,2940,2232300
9/1/2025,ACES,446,454,432,444,64992700
9/1/2025,ACESBQCV5A,3,3,1,2,11170600
9/1/2025,ACESBQCX5B,0,0,0,0,0
9/1/2025,ACESBQCZ5A,22,23,21,22,9325300
9/1/2025,ACESDRCJ6A,15,15,15,15,70100
9/1/2025,ACESHDCZ5A,0,0,0,0,0
9/1/2025,ACESZPCJ6A,22,22,22,22,500000
9/1/2025,ACRO,80,86,78,83,14217200
9/1/2025,ACRO-W,12,14,10,12,35519700
9/1/2025,ACST,131,166,123,146,129673800
9/1/2025,ADCP,53,58,51,53,165561900
9/1/2025,ADES,13400,13725,13175,13550,84200
9/1/2025,ADHI,252,266,246,260,30334700
9/1/2025,ADMF,8950,8950,8775,8925,218000
9/1/2025,ADMG,147,149,142,145,1855200
9/1/2025,ADMR,970,995,945,990,28460000
9/1/2025,ADMRDRCJ6A,31,31,31,31,146100
9/1/2025,ADMRHDCJ6A,50,51,50,51,18000
9/1/2025,ADMRZPCH6A,49,50,49,49,794500
9/1/2025,ADRO,1705,1735,1670,1720,94527700
9/1/2025,ADROBQCU5A,3,4,2,3,2386400
9/1/2025,ADROBQCZ5A,18,19,18,19,6000
9/1/2025,ADRODRCJ6A,57,58,57,58,10000
9/1/2025,ADRODRCX5A,34,37,34,35,454100
9/1/2025,ADROHDCZ5A,55,55,55,55,14900
9/1/2025,ADROHDPH6A,135,135,131,132,140100
9/1/2025,ADROYUCZ5A,73,73,73,73,100
9/1/2025,ADROZPCF6A,28,28,28,28,89200
9/1/2025,AEGS,46,53,46,51,7033400
9/1/2025,AGAR,248,262,244,254,36200
9/1/2025,AGII,855,860,820,820,2251500
9/1/2025,AGRO,226,232,218,228,24790800
9/1/2025,AGRS,75,79,70,77,20292500
9/1/2025,AHAP,74,77,70,75,13863100
9/1/2025,AIMS,292,316,292,292,43500
9/1/2025,AISA,115,120,113,119,16358800
9/1/2025,AKKU,0,0,0,0,0
9/1/2025,AKPI,565,570,555,555,6100
9/1/2025,AKRA,1150,1200,1135,1190,25919200
9/1/2025,AKRABQCX5B,0,0,0,0,0
9/1/2025,AKRADRCX5A,31,32,31,31,5100
9/1/2025,AKRAHDCH6A,0,0,0,0,0
9/1/2025,AKRAZPCJ6A,0,0,0,0,0
9/1/2025,AKRAZPCX5A,56,56,55,56,1100
9/1/2025,AKSI,242,258,226,242,792800
9/1/2025,ALDO,486,500,482,492,213600
9/1/2025,ALII,530,550,525,535,2068200
9/1/2025,ALKA,326,332,300,304,58600
9/1/2025,ALMI,0,0,0,0,0
9/1/2025,ALTO,0,0,0,0,0
9/1/2025,AMAG,370,370,356,364,82900
9/1/2025,AMAN,112,122,112,117,3980400
9/1/2025,AMAR,200,210,198,210,2333300
9/1/2025,AMFG,3160,3180,3100,3150,125900
9/1/2025,AMIN,210,214,191,212,494500
9/1/2025,AMMN,7825,7975,7575,7850,24930900
9/1/2025,AMMNBQCZ5A,34,34,33,33,600
9/1/2025,AMMNDRCJ6A,64,67,64,67,1100
9/1/2025,AMMNHDCH6A,0,0,0,0,0
9/1/2025,AMMNZPCG6A,50,51,50,51,72000
9/1/2025,AMMS,184,185,165,183,5737600
9/1/2025,AMOR,478,478,472,476,91600
9/1/2025,AMRT,2170,2170,2070,2160,25737100
9/1/2025,AMRTBQCU5A,3,3,1,2,26416600
9/1/2025,AMRTDRCZ5A,0,0,0,0,0
9/1/2025,AMRTHDCJ6A,0,0,0,0,0
9/1/2025,AMRTZPCX5A,41,41,41,41,101800
9/1/2025,ANDI,35,35,35,35,19959600
9/1/2025,ANJT,1790,1800,1790,1795,3519600
9/1/2025,ANTM,2950,3280,2950,3200,545677100
9/1/2025,ANTMBQCU5A,326,330,322,322,7900
9/1/2025,ANTMBQCX5A,65,86,65,78,945800
9/1/2025,ANTMBQCZ5A,0,0,0,0,0
9/1/2025,ANTMDRCG6A,48,58,48,54,20106500
9/1/2025,ANTMDRCX5A,310,332,302,320,548500
9/1/2025,ANTMDRPU5A,0,0,0,0,0
9/1/2025,ANTMDRPU5B,0,0,0,0,0
9/1/2025,ANTMHDCH6A,0,0,0,0,0
9/1/2025,ANTMHDCH6B,134,146,134,139,506900
9/1/2025,ANTMHDCU5A,95,125,95,107,545500
9/1/2025,ANTMHDPH6A,86,86,80,80,10100
9/1/2025,ANTMZPCJ6A,72,88,72,82,3592200
9/1/2025,ANTMZPCX5A,204,228,197,216,29200
9/1/2025,APEX,113,117,107,117,32305500
9/1/2025,APIC,1140,1140,1095,1140,2112100
9/1/2025,APII,173,177,167,176,104500
9/1/2025,APLI,478,478,470,470,17400
9/1/2025,APLN,99,102,94,100,28588200
9/1/2025,ARCI,735,820,715,760,213093300
9/1/2025,AREA,500,550,480,500,4099700
9/1/2025,ARGO,1300,1300,1260,1275,43500
9/1/2025,ARII,256,262,246,248,183000
9/1/2025,ARKA,30,35,30,31,10104400
9/1/2025,ARKO,1220,1270,1205,1210,767800
9/1/2025,ARMY,0,0,0,0,0
9/1/2025,ARNA,560,570,555,565,2284700
9/1/2025,ARTA,3130,3210,3010,3140,4600
9/1/2025,ARTI,0,0,0,0,0
9/1/2025,ARTO,2140,2230,2070,2170,7953200
9/1/2025,ARTOBQCU5A,3,4,2,3,7506700
9/1/2025,ARTOBQCX5B,120,120,120,120,600
9/1/2025,ARTOBQCZ5A,27,27,26,27,2453500
9/1/2025,ARTODRCK6A,82,82,82,82,5900
