<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/21/2025,IHSG,8165.690,8238.080,8161.190,8238.084,29953322700
10/21/2025,AADI,7900,8100,7850,8025,13861800
10/21/2025,AADIDRCN6A,92,97,92,96,950800
10/21/2025,AADIHDCK6A,95,100,95,99,1029400
10/21/2025,AADIYUCK6A,316,316,314,314,7700
10/21/2025,AALI,8000,8050,7950,8025,949200
10/21/2025,ABBA,64,64,60,60,9519600
10/21/2025,ABDA,0,0,0,0,0
10/21/2025,ABMM,2700,2890,2700,2830,3792200
10/21/2025,ACES,426,430,424,428,25930300
10/21/2025,ACESBQCV5A,1,2,1,1,53040900
10/21/2025,ACESBQCX5B,5,5,3,4,4109000
10/21/2025,ACESBQCZ5A,12,13,12,13,200
10/21/2025,ACESDRCJ6A,11,11,10,11,183200
10/21/2025,ACESHDCZ5A,0,0,0,0,0
10/21/2025,ACESZPCJ6A,17,17,17,17,200
10/21/2025,ACRO,83,90,83,85,24398000
10/21/2025,ACRO-W,9,9,7,7,11024600
10/21/2025,ACST,135,137,133,136,2726600
10/21/2025,ADCP,55,56,54,55,19819000
10/21/2025,ADES,13600,13950,13525,13950,19800
10/21/2025,ADHI,260,272,260,266,15489400
10/21/2025,ADMF,8700,8725,8600,8700,62200
10/21/2025,ADMG,133,136,129,133,493200
10/21/2025,ADMR,1275,1400,1270,1370,125689300
10/21/2025,ADMRDRCJ6A,58,72,58,69,6502200
10/21/2025,ADMRHDCJ6A,92,109,92,109,980500
10/21/2025,ADMRZPCH6A,81,96,81,89,557900
10/21/2025,ADRO,1695,1835,1695,1805,283345400
10/21/2025,ADROBQCG6A,59,70,59,68,4289300
10/21/2025,ADROBQCZ5A,9,11,9,10,5209800
10/21/2025,ADRODRCJ6A,48,56,48,56,693900
10/21/2025,ADRODRCX5A,28,36,28,35,9677600
10/21/2025,ADROHDCZ5A,37,43,37,43,624600
10/21/2025,ADROHDPH6A,101,101,98,98,51400
10/21/2025,ADROYUCZ5A,45,56,45,54,29000
10/21/2025,ADROZPCF6A,20,25,20,24,1215900
10/21/2025,ADROZPCK6A,45,55,45,51,4043900
10/21/2025,AEGS,41,43,41,43,3420300
10/21/2025,AGAR,234,254,234,244,121000
10/21/2025,AGII,1500,1500,1430,1500,4311000
10/21/2025,AGRO,224,228,222,224,15118000
10/21/2025,AGRS,69,70,68,69,5500200
10/21/2025,AHAP,82,87,82,83,14798500
10/21/2025,AIMS,362,396,362,396,52600
10/21/2025,AISA,136,138,134,137,6137600
10/21/2025,AKKU,0,0,0,0,0
10/21/2025,AKPI,565,580,565,580,114800
10/21/2025,AKRA,1090,1140,1090,1130,35361500
10/21/2025,AKRABQCX5B,13,16,13,16,3200
10/21/2025,AKRADRCX5A,13,17,13,16,3647600
10/21/2025,AKRAHDCH6A,42,45,41,45,16600
10/21/2025,AKRAZPCJ6A,36,36,36,36,14000
10/21/2025,AKRAZPCM6A,29,31,28,31,966400
10/21/2025,AKRAZPCX5A,0,0,0,0,0
