<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/1/2025,IHSG,7545.152,7579.606,7484.338,7537.768,2209111037
8/1/2025,IDX30,0.000,0.000,0.000,0.000,0
8/1/2025,IDX80,0.000,0.000,0.000,0.000,0
8/1/2025,AADI,6950,6950,6825,6850,7478500
8/1/2025,AALI,6850,6875,6700,6800,1105000
8/1/2025,ABBA,37,37,36,36,86600
8/1/2025,ABDA,0,0,0,0,0
8/1/2025,ABMM,2950,2980,2940,2950,688500
8/1/2025,ACES,470,476,470,472,38481500
8/1/2025,ACESBQCV5A,3,3,2,3,1047100
8/1/2025,ACESBQCX5B,0,0,0,0,0
8/1/2025,ACESDRCJ6A,19,19,19,19,700
8/1/2025,ACESDRCQ5A,0,0,0,0,0
8/1/2025,ACESHDCZ5A,54,54,54,54,20000
8/1/2025,ACRO,66,70,66,67,14940200
8/1/2025,ACRO-W,7,8,6,6,7518200
8/1/2025,ACST,86,88,85,88,4741500
8/1/2025,ADCP,50,50,50,50,21200
8/1/2025,ADES,13500,13700,13225,13300,53800
8/1/2025,ADHI,242,254,240,246,32552800
8/1/2025,ADMF,9075,9125,9075,9100,68500
8/1/2025,ADMG,132,136,130,132,1006000
8/1/2025,ADMR,1120,1120,1105,1110,20237900
8/1/2025,ADMRDRCJ6A,45,46,45,46,8200
8/1/2025,ADMRZPCH6A,0,0,0,0,0
8/1/2025,ADRO,1855,1875,1855,1865,25653000
8/1/2025,ADROBQCU5A,22,22,22,22,54700
8/1/2025,ADROBQCZ5A,33,33,33,33,200
8/1/2025,ADRODRCJ6A,77,78,77,78,76100
8/1/2025,ADRODRCQ5A,2,2,2,2,461000
8/1/2025,ADRODRCQ5B,21,21,18,18,9600
8/1/2025,ADRODRCX5A,49,53,49,53,295000
8/1/2025,ADROHDCQ5A,0,0,0,0,0
8/1/2025,ADROHDCZ5A,0,0,0,0,0
8/1/2025,ADROZPCF6A,0,0,0,0,0
8/1/2025,AEGS,48,49,48,49,1899200
8/1/2025,AGAR,230,230,222,224,27400
8/1/2025,AGII,950,960,920,930,328700
8/1/2025,AGRO,208,220,208,210,77771800
8/1/2025,AGRS,64,65,63,64,1132500
8/1/2025,AHAP,63,66,62,64,7900900
8/1/2025,AIMS,370,378,364,372,1294100
8/1/2025,AISA,125,130,123,125,7964700
8/1/2025,AKKU,0,0,0,0,0
8/1/2025,AKPI,585,590,585,590,600
8/1/2025,AKRA,1345,1350,1320,1325,21339200
8/1/2025,AKRABQCX5B,0,0,0,0,0
8/1/2025,AKRADRCQ5A,11,11,10,10,312000
8/1/2025,AKRADRCX5A,45,45,45,45,50000
8/1/2025,AKRAHDCH6A,75,75,75,75,800
8/1/2025,AKRAHDCQ5A,24,24,24,24,400000
8/1/2025,AKRAZPCX5A,0,0,0,0,0
8/1/2025,AKSI,256,260,252,260,82400
8/1/2025,ALDO,490,500,490,498,56200
8/1/2025,ALII,585,595,580,595,8427500
8/1/2025,ALKA,312,312,300,308,38500
8/1/2025,ALMI,0,0,0,0,0
8/1/2025,ALTO,0,0,0,0,0
8/1/2025,AMAG,360,366,360,366,102200
8/1/2025,AMAN,115,117,113,115,3088600
8/1/2025,AMAR,206,220,204,210,3077000
8/1/2025,AMFG,3420,3420,3140,3230,292800
8/1/2025,AMIN,190,195,180,190,284800
8/1/2025,AMMN,8400,8800,8375,8475,64570100
8/1/2025,AMMNBQCZ5A,67,72,65,65,364000
8/1/2025,AMMNDRCJ6A,89,89,81,83,1500
8/1/2025,AMMNHDCH6A,122,129,119,119,9700
8/1/2025,AMMNZPCG6A,0,0,0,0,0
8/1/2025,AMMS,114,123,106,116,6128000
8/1/2025,AMOR,510,515,510,515,27300
8/1/2025,AMRT,2320,2370,2310,2320,22904500
8/1/2025,AMRTBQCU5A,17,18,17,18,50100
8/1/2025,AMRTDRCQ5A,0,0,0,0,0
8/1/2025,AMRTDRCZ5A,47,47,47,47,500
8/1/2025,AMRTHDCQ5A,16,17,16,17,362700
8/1/2025,AMRTZPCX5A,0,0,0,0,0
8/1/2025,ANDI,18,18,18,18,1531500
8/1/2025,ANJT,1790,1790,1760,1765,467000
8/1/2025,ANTM,2860,2920,2830,2880,102024200
8/1/2025,ANTMBQCU5A,0,0,0,0,0
8/1/2025,ANTMBQCX5A,67,68,66,66,24300
8/1/2025,ANTMBQCZ5A,0,0,0,0,0
8/1/2025,ANTMDRCG6A,45,48,45,47,706900
8/1/2025,ANTMDRCQ5A,234,242,234,240,5900
8/1/2025,ANTMDRCX5A,268,278,268,272,50500
8/1/2025,ANTMDRPU5A,51,51,51,51,100
8/1/2025,ANTMDRPU5B,27,27,27,27,300
8/1/2025,ANTMHDCH6A,81,83,81,83,7000
8/1/2025,ANTMHDCH6B,0,0,0,0,0
8/1/2025,ANTMHDCQ5A,348,348,348,348,500
8/1/2025,ANTMHDCU5A,0,0,0,0,0
8/1/2025,ANTMYUCQ5A,314,314,312,312,200
8/1/2025,ANTMZPCX5A,0,0,0,0,0
8/1/2025,APEX,132,139,127,132,75623400
8/1/2025,APIC,1120,1145,1115,1125,4616700
8/1/2025,APII,174,174,170,170,8600
8/1/2025,APLI,500,500,484,496,11200
8/1/2025,APLN,98,101,97,100,14868600
8/1/2025,ARCI,710,710,710,710,9517400
8/1/2025,AREA,424,438,420,434,1205800
8/1/2025,ARGO,0,0,0,0,0
8/1/2025,ARII,270,276,266,274,86800
8/1/2025,ARKA,23,25,23,25,5518400
8/1/2025,ARKO,925,1050,900,1050,2403600
8/1/2025,ARMY,0,0,0,0,0
8/1/2025,ARNA,585,585,575,575,1147600
8/1/2025,ARTA,3440,3440,3200,3340,2600
