<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/21/2025,IHSG,8403.900,8432.600,8361.270,8414.352,33323226000
11/21/2025,AADI,7725,7775,7600,7650,9586900
11/21/2025,AADIDRCN6A,94,94,94,94,78800
11/21/2025,AADIHDCK6A,96,98,93,93,297200
11/21/2025,AADIYUCK6A,0,0,0,0,0
11/21/2025,AALI,7875,7875,7775,7800,496100
11/21/2025,ABBA,58,58,57,57,269400
11/21/2025,ABDA,0,0,0,0,0
11/21/2025,ABMM,3030,3030,2980,2990,971200
11/21/2025,ACES,426,428,422,424,39806000
11/21/2025,ACESBQCG6A,0,0,0,0,0
11/21/2025,ACESBQCK6A,0,0,0,0,0
11/21/2025,ACESBQCX5B,1,2,1,1,28453400
11/21/2025,ACESBQCZ5A,0,0,0,0,0
11/21/2025,ACESDRCJ6A,9,10,8,10,2094500
11/21/2025,ACESHDCN6A,53,53,53,53,5300
11/21/2025,ACESHDCZ5A,0,0,0,0,0
11/21/2025,ACESZPCJ6A,0,0,0,0,0
11/21/2025,ACRO,93,93,90,90,8069100
11/21/2025,ACRO-W,7,8,6,7,2771700
11/21/2025,ACST,138,138,134,135,7017100
11/21/2025,ADCP,55,56,54,55,7297500
11/21/2025,ADES,15000,15200,15000,15000,7900
11/21/2025,ADHI,260,264,258,258,12651600
11/21/2025,ADMF,8850,8850,8775,8775,34200
11/21/2025,ADMG,162,168,160,162,1880600
11/21/2025,ADMR,1330,1335,1300,1300,18837500
11/21/2025,ADMRDRCH6A,0,0,0,0,0
11/21/2025,ADMRDRCJ6A,59,59,57,57,2409300
11/21/2025,ADMRHDCJ6A,92,92,89,89,31000
11/21/2025,ADMRZPCH6A,81,81,78,78,200
11/21/2025,ADRO,1900,1900,1865,1870,60223900
11/21/2025,ADROBQCG6A,0,0,0,0,0
11/21/2025,ADROBQCJ6A,56,56,55,55,58500
11/21/2025,ADROBQCN6A,62,62,61,61,17400
11/21/2025,ADROBQCZ5A,3,3,2,2,1110800
11/21/2025,ADRODRCJ6A,61,61,55,55,644200
11/21/2025,ADROHDCN6A,72,72,71,71,4300
11/21/2025,ADROHDCZ5A,37,37,35,35,100000
11/21/2025,ADROHDPH6A,0,0,0,0,0
11/21/2025,ADROYUCZ5A,0,0,0,0,0
11/21/2025,ADROZPCF6A,22,22,20,20,109200
11/21/2025,ADROZPCK6A,0,0,0,0,0
11/21/2025,AEGS,81,81,73,74,62731800
11/21/2025,AGAR,240,242,238,238,46200
11/21/2025,AGII,1365,1405,1355,1400,2495700
11/21/2025,AGRO,226,228,224,224,10469400
11/21/2025,AGRS,70,70,69,70,10777200
11/21/2025,AHAP,95,101,95,97,31320400
11/21/2025,AIMS,378,384,370,374,310100
11/21/2025,AISA,140,141,139,139,2217000
11/21/2025,AKKU,30,34,30,34,393900
11/21/2025,AKPI,580,585,565,570,44300
11/21/2025,AKRA,1280,1300,1275,1290,10733100
11/21/2025,AKRABQCX5B,8,8,3,3,20503700
11/21/2025,AKRADRCH6A,50,50,50,50,26100
11/21/2025,AKRAHDCH6A,0,0,0,0,0
11/21/2025,AKRAZPCJ6A,0,0,0,0,0
11/21/2025,AKRAZPCM6A,0,0,0,0,0
11/21/2025,AKRAZPCX5A,59,59,57,58,1197600
11/21/2025,AKSI,428,430,400,428,733100
11/21/2025,ALDO,595,640,595,635,461500
11/21/2025,ALII,630,630,600,600,1909900
11/21/2025,ALKA,360,360,350,358,8200
11/21/2025,ALMI,0,0,0,0,0
11/21/2025,ALTO,0,0,0,0,0
11/21/2025,AMAG,382,384,378,384,61900
11/21/2025,AMAN,168,171,167,171,8056900
11/21/2025,AMAR,224,228,222,226,587400
11/21/2025,AMFG,3290,3350,3280,3300,58200
11/21/2025,AMIN,254,312,250,260,5179700
11/21/2025,AMMN,6450,6525,6425,6475,20979800
11/21/2025,AMMNBQCZ5A,3,4,3,3,3962800
11/21/2025,AMMNDRCJ6A,28,29,27,29,2400
11/21/2025,AMMNHDCH6A,45,45,45,45,100
11/21/2025,AMMNZPCG6A,14,14,14,14,18600
11/21/2025,AMMS,520,530,520,530,8053100
11/21/2025,AMOR,410,412,398,400,1085200
11/21/2025,AMRT,1845,1855,1825,1830,31362500
11/21/2025,AMRTBQCF6A,12,12,11,12,2086800
11/21/2025,AMRTBQCH6A,13,13,13,13,3000
11/21/2025,AMRTBQCJ6A,0,0,0,0,0
11/21/2025,AMRTDRCH6A,21,21,21,21,1556300
11/21/2025,AMRTDRCZ5A,8,8,7,8,1033300
11/21/2025,AMRTHDCJ6A,7,7,5,6,37775900
11/21/2025,AMRTZPCK6A,13,13,12,13,459200
11/21/2025,AMRTZPCX5A,0,0,0,0,0
11/21/2025,ANDI,23,23,23,23,4357400
11/21/2025,ANJT,1965,1970,1930,1950,430800
11/21/2025,ANTM,2980,2990,2910,2910,70438500
11/21/2025,ANTMBQCG6A,36,36,35,35,177800
11/21/2025,ANTMBQCJ6A,0,0,0,0,0
11/21/2025,ANTMBQCN6A,0,0,0,0,0
11/21/2025,ANTMBQCX5A,2,2,1,1,50506700
11/21/2025,ANTMBQCZ5A,0,0,0,0,0
11/21/2025,ANTMDRCG6A,28,28,28,28,9900
11/21/2025,ANTMDRCG6B,30,30,29,29,686200
11/21/2025,ANTMDRPZ5A,24,24,24,24,19200
11/21/2025,ANTMHDCH6A,55,55,55,55,100
11/21/2025,ANTMHDCH6B,0,0,0,0,0
11/21/2025,ANTMHDPH6A,0,0,0,0,0
11/21/2025,ANTMYUCN6A,0,0,0,0,0
11/21/2025,ANTMZPCJ6A,53,53,51,51,35100
11/21/2025,ANTMZPCK6A,21,21,20,20,719200
11/21/2025,ANTMZPCX5A,143,143,137,137,3300
11/21/2025,APEX,226,228,218,222,79589700
11/21/2025,APIC,1200,1235,1175,1225,4149300
11/21/2025,APII,190,190,186,188,104000
11/21/2025,APLI,418,462,416,432,87100
11/21/2025,APLN,98,99,98,99,1948500
11/21/2025,ARCI,1145,1175,1130,1130,47794800
11/21/2025,AREA,550,550,520,525,2189400
11/21/2025,ARGO,1035,1065,1035,1060,3600
11/21/2025,ARII,270,276,270,272,61100
11/21/2025,ARKA,30,30,30,30,2285400
11/21/2025,ARKO,2220,2680,2220,2660,9297000
11/21/2025,ARMY,0,0,0,0,0
11/21/2025,ARNA,555,555,545,545,3414000
11/21/2025,ARTA,3050,3050,2930,2940,12100
11/21/2025,ARTI,0,0,0,0,0
11/21/2025,ARTO,1985,1990,1945,1950,9626700
11/21/2025,ARTOBQCG6A,16,16,15,15,150100
11/21/2025,ARTOBQCJ6A,23,23,23,23,1000
11/21/2025,ARTOBQCN6A,34,34,34,34,7400
11/21/2025,ARTOBQCX5B,0,0,0,0,0
11/21/2025,ARTOBQCZ5A,9,9,6,7,2406400
11/21/2025,ARTODRCK6A,0,0,0,0,0
11/21/2025,ARTOHDCN6A,46,46,45,45,669000
11/21/2025,ARTOHDCZ5A,0,0,0,0,0
11/21/2025,ARTOZPCK6A,32,32,30,30,5000
11/21/2025,ARTOZPCX5A,21,27,21,27,22000
11/21/2025,ASBI,480,482,480,480,7000
11/21/2025,ASDM,620,620,600,610,22000
11/21/2025,ASGR,1265,1280,1250,1255,167000
11/21/2025,ASHA,67,67,63,63,15003000
11/21/2025,ASII,6400,6425,6325,6425,43653200
11/21/2025,ASIIBQCZ5A,0,0,0,0,0
11/21/2025,ASIIDRCH6A,0,0,0,0,0
11/21/2025,ASIIDRCX6A,0,0,0,0,0
11/21/2025,ASIIHDCZ5A,197,197,197,197,100
11/21/2025,ASIIZPCJ6A,0,0,0,0,0
11/21/2025,ASIIZPCM6A,0,0,0,0,0
11/21/2025,ASJT,141,147,137,143,960000
11/21/2025,ASLC,85,86,85,85,12943000
11/21/2025,ASLI,230,262,224,242,145033100
11/21/2025,ASMI,27,27,26,26,578000
11/21/2025,ASPI,780,930,735,830,2919600
11/21/2025,ASPR,100,100,98,98,1782700
11/21/2025,ASRI,165,166,163,163,6557800
11/21/2025,ASRM,344,348,330,334,106600
11/21/2025,ASSA,1100,1100,1065,1070,6515400
11/21/2025,ATAP,177,177,177,177,1713600
11/21/2025,ATIC,615,715,610,710,2058200
11/21/2025,ATLA,64,65,63,64,19340900
11/21/2025,AUTO,2630,2640,2590,2630,1477200
11/21/2025,AUTODRCV6A,76,76,76,76,2600
11/21/2025,AUTOHDCN6A,0,0,0,0,0
11/21/2025,AUTOZPCJ6A,0,0,0,0,0
11/21/2025,AVIA,454,456,450,450,5149300
11/21/2025,AVIADRCV6A,0,0,0,0,0
11/21/2025,AVIAHDCN6A,0,0,0,0,0
