<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/13/2025,IHSG,8412.830,8418.160,8354.840,8371.999,61245428600
11/13/2025,AADI,8725,8800,8675,8750,5802800
11/13/2025,AADIDRCN6A,115,115,111,114,1038100
11/13/2025,AADIHDCK6A,115,117,115,117,82200
11/13/2025,AADIYUCK6A,350,350,348,350,3900
11/13/2025,AALI,7925,7950,7750,7775,1590600
11/13/2025,ABBA,59,59,59,59,1570200
11/13/2025,ABDA,0,0,0,0,0
11/13/2025,ABMM,3140,3170,3080,3090,2283400
11/13/2025,ACES,442,442,436,436,33220400
11/13/2025,ACESBQCG6A,12,12,12,12,900
11/13/2025,ACESBQCK6A,0,0,0,0,0
11/13/2025,ACESBQCX5B,2,2,1,1,123650900
11/13/2025,ACESBQCZ5A,8,8,8,8,1000
11/13/2025,ACESDRCJ6A,11,11,10,11,5148900
11/13/2025,ACESHDCN6A,0,0,0,0,0
11/13/2025,ACESHDCZ5A,11,11,11,11,45800
11/13/2025,ACESZPCJ6A,18,18,17,17,200
11/13/2025,ACRO,91,92,89,89,9586100
11/13/2025,ACRO-W,6,8,6,7,14016300
11/13/2025,ACST,131,131,129,131,2467000
11/13/2025,ADCP,54,55,54,55,8406300
11/13/2025,ADES,15025,15300,15025,15100,30900
11/13/2025,ADHI,260,264,256,258,7911500
11/13/2025,ADMF,8850,8925,8850,8875,21300
11/13/2025,ADMG,158,164,157,157,571500
11/13/2025,ADMR,1420,1425,1385,1385,34481700
11/13/2025,ADMRDRCJ6A,72,73,69,73,135000
11/13/2025,ADMRHDCJ6A,112,112,107,107,53100
11/13/2025,ADMRZPCH6A,0,0,0,0,0
11/13/2025,ADRO,1965,1970,1930,1930,89248300
11/13/2025,ADROBQCG6A,75,75,73,73,169700
11/13/2025,ADROBQCJ6A,0,0,0,0,0
11/13/2025,ADROBQCN6A,0,0,0,0,0
11/13/2025,ADROBQCZ5A,5,5,3,3,2058900
11/13/2025,ADRODRCJ6A,64,64,62,62,259700
11/13/2025,ADRODRCX5A,48,48,43,43,17000
11/13/2025,ADROHDCN6A,79,81,79,79,1030000
11/13/2025,ADROHDCZ5A,50,50,50,50,50500
11/13/2025,ADROHDPH6A,70,72,70,72,25200
11/13/2025,ADROYUCZ5A,51,51,51,51,100
11/13/2025,ADROZPCF6A,26,26,26,26,183700
11/13/2025,ADROZPCK6A,62,62,61,61,18700
11/13/2025,AEGS,83,91,75,89,47336300
11/13/2025,AGAR,240,240,238,240,67900
11/13/2025,AGII,1415,1425,1400,1400,803000
