<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/26/2025,IHSG,7971.787,7978.067,7881.209,7905.757,5178758098
8/26/2025,IDX30,0.000,0.000,0.000,0.000,0
8/26/2025,IDX80,0.000,0.000,0.000,0.000,0
8/26/2025,AADI,6875,7275,6825,7275,66277300
8/26/2025,AALI,7500,7500,7175,7225,2355100
8/26/2025,ABBA,42,44,42,44,2089600
8/26/2025,ABDA,0,0,0,0,0
8/26/2025,ABMM,2980,2990,2960,2980,636200
8/26/2025,ACES,460,464,458,460,27424800
8/26/2025,ACESBQCV5A,3,3,2,2,1000500
8/26/2025,ACESBQCX5B,0,0,0,0,0
8/26/2025,ACESBQCZ5A,29,29,28,28,192800
8/26/2025,ACESDRCJ6A,16,17,16,17,2100
8/26/2025,ACESHDCZ5A,0,0,0,0,0
8/26/2025,ACESZPCJ6A,0,0,0,0,0
8/26/2025,ACRO,94,95,87,90,40445900
8/26/2025,ACRO-W,10,10,9,10,20167400
8/26/2025,ACST,162,177,155,159,162604500
8/26/2025,ADCP,50,50,50,50,3828700
8/26/2025,ADES,13775,14175,13775,13975,83400
8/26/2025,ADHI,294,304,288,294,77367600
8/26/2025,ADMF,9075,9100,9050,9050,53500
8/26/2025,ADMG,159,160,150,153,3114500
8/26/2025,ADMR,1010,1030,1000,1015,21438100
8/26/2025,ADMRDRCJ6A,33,35,33,35,13000
8/26/2025,ADMRZPCH6A,51,54,51,54,625000
8/26/2025,ADRO,1740,1780,1715,1735,957667000
8/26/2025,ADROBQCU5A,6,11,4,5,8436100
8/26/2025,ADROBQCZ5A,19,21,19,21,255400
8/26/2025,ADRODRCJ6A,61,61,61,61,1000
8/26/2025,ADRODRCX5A,37,40,36,39,104900
8/26/2025,ADROHDCZ5A,0,0,0,0,0
8/26/2025,ADROYUCZ5A,78,78,78,78,300
8/26/2025,ADROZPCF6A,31,32,31,32,200
8/26/2025,AEGS,52,53,51,53,3117300
8/26/2025,AGAR,250,260,250,256,88400
8/26/2025,AGII,895,905,880,890,917400
8/26/2025,AGRO,254,256,244,248,24337600
8/26/2025,AGRS,84,87,81,82,32655500
8/26/2025,AHAP,86,89,82,84,104064400
8/26/2025,AIMS,346,346,320,324,16900
8/26/2025,AISA,128,130,124,125,8015100
8/26/2025,AKKU,0,0,0,0,0
8/26/2025,AKPI,565,570,560,560,35600
8/26/2025,AKRA,1260,1270,1225,1225,22037000
8/26/2025,AKRABQCX5B,0,0,0,0,0
8/26/2025,AKRADRCX5A,36,36,36,36,100
8/26/2025,AKRAHDCH6A,0,0,0,0,0
8/26/2025,AKRAZPCJ6A,0,0,0,0,0
8/26/2025,AKRAZPCX5A,63,63,63,63,100
8/26/2025,AKSI,254,258,248,258,335500
8/26/2025,ALDO,505,505,490,494,51000
8/26/2025,ALII,575,575,560,560,3518100
8/26/2025,ALKA,318,320,308,314,121400
8/26/2025,ALMI,0,0,0,0,0
8/26/2025,ALTO,0,0,0,0,0
8/26/2025,AMAG,370,370,358,364,162300
8/26/2025,AMAN,120,122,118,118,2962600
8/26/2025,AMAR,224,226,216,220,5670300
8/26/2025,AMFG,3060,3130,3060,3120,111100
8/26/2025,AMIN,208,208,200,204,355500
8/26/2025,AMMN,8675,8700,8075,8075,661251400
8/26/2025,AMMNBQCZ5A,50,50,50,50,178000
8/26/2025,AMMNDRCJ6A,79,79,79,79,5100
8/26/2025,AMMNHDCH6A,0,0,0,0,0
8/26/2025,AMMNZPCG6A,0,0,0,0,0
8/26/2025,AMMS,147,156,141,149,5388400
8/26/2025,AMOR,498,510,496,500,220700
8/26/2025,AMRT,2270,2300,2220,2280,54638700
8/26/2025,AMRTBQCU5A,7,7,4,5,5751500
8/26/2025,AMRTDRCZ5A,40,40,39,39,67200
8/26/2025,AMRTHDCJ6A,34,34,34,34,5300
8/26/2025,AMRTHDCQ5A,1,2,1,1,840500
8/26/2025,AMRTZPCX5A,54,55,50,50,261200
8/26/2025,ANDI,31,31,31,31,27503400
8/26/2025,ANJT,1785,1795,1780,1790,7004200
8/26/2025,ANTM,2890,2920,2880,2880,84364800
8/26/2025,ANTMBQCU5A,258,258,258,258,100
8/26/2025,ANTMBQCX5A,56,56,56,56,100
8/26/2025,ANTMBQCZ5A,0,0,0,0,0
8/26/2025,ANTMDRCG6A,42,43,41,42,130000
8/26/2025,ANTMDRCX5A,274,274,268,268,149700
8/26/2025,ANTMDRPU5A,0,0,0,0,0
8/26/2025,ANTMDRPU5B,0,0,0,0,0
8/26/2025,ANTMHDCH6A,76,76,76,76,5000
8/26/2025,ANTMHDCH6B,115,115,115,115,600000
8/26/2025,ANTMHDCU5A,65,65,63,63,6800
8/26/2025,ANTMZPCJ6A,64,64,62,63,150100
8/26/2025,ANTMZPCX5A,0,0,0,0,0
8/26/2025,APEX,125,127,124,125,39152900
8/26/2025,APIC,1205,1205,1155,1155,9147000
8/26/2025,APII,177,177,173,176,7000
8/26/2025,APLI,466,510,466,480,82700
8/26/2025,APLN,112,114,109,109,27497500
8/26/2025,ARCI,695,710,670,690,31654500
8/26/2025,AREA,595,600,540,555,3716000
8/26/2025,ARGO,1440,1440,1370,1395,58100
8/26/2025,ARII,270,272,266,268,25300
8/26/2025,ARKA,38,38,38,38,9515700
8/26/2025,ARKO,1400,1400,1350,1350,1101700
8/26/2025,ARMY,0,0,0,0,0
8/26/2025,ARNA,575,580,560,570,5326400
8/26/2025,ARTA,3380,3380,3260,3280,1200
8/26/2025,ARTI,0,0,0,0,0
8/26/2025,ARTO,2310,2310,2250,2270,10640700
