<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/15/2025,IHSG,7967.773,8017.068,7898.373,7898.375,12457770916
8/15/2025,IDX30,0.000,0.000,0.000,0.000,0
8/15/2025,IDX80,0.000,0.000,0.000,0.000,0
8/15/2025,AADI,6975,7000,6850,6875,10681900
8/15/2025,AALI,7125,7175,7000,7000,1121100
8/15/2025,ABBA,38,38,38,38,567300
8/15/2025,ABDA,0,0,0,0,0
8/15/2025,ABMM,2990,3000,2970,2990,853200
8/15/2025,ACES,482,484,472,472,61036600
8/15/2025,ACESBQCV5A,2,3,2,2,17757400
8/15/2025,ACESBQCX5B,0,0,0,0,0
8/15/2025,ACESDRCJ6A,19,19,18,18,27700
8/15/2025,ACESDRCQ5A,0,0,0,0,0
8/15/2025,ACESHDCZ5A,0,0,0,0,0
8/15/2025,ACESZPCJ6A,0,0,0,0,0
8/15/2025,ACRO,74,78,73,73,34950500
8/15/2025,ACRO-W,8,8,6,7,4136200
8/15/2025,ACST,89,91,89,90,1589800
8/15/2025,ADCP,53,54,50,51,80475300
8/15/2025,ADES,14150,14650,13825,13850,60300
8/15/2025,ADHI,286,290,270,272,79184500
8/15/2025,ADMF,9125,9125,9050,9050,33600
8/15/2025,ADMG,122,126,120,124,323500
8/15/2025,ADMR,1050,1055,1010,1010,30028600
8/15/2025,ADMRDRCJ6A,36,36,35,35,284700
8/15/2025,ADMRZPCH6A,55,55,55,55,136400
8/15/2025,ADRO,1840,1850,1810,1810,45821800
8/15/2025,ADROBQCU5A,12,12,12,12,12000
8/15/2025,ADROBQCZ5A,27,28,27,27,1263800
8/15/2025,ADRODRCJ6A,72,72,71,71,200
8/15/2025,ADRODRCQ5A,0,0,0,0,0
8/15/2025,ADRODRCQ5B,0,0,0,0,0
8/15/2025,ADRODRCX5A,45,45,45,45,233500
8/15/2025,ADROHDCQ5A,1,1,1,1,334900
8/15/2025,ADROHDCZ5A,0,0,0,0,0
8/15/2025,ADROYUCZ5A,92,92,92,92,100
8/15/2025,ADROZPCF6A,37,37,37,37,2000
8/15/2025,AEGS,50,53,48,51,10627800
8/15/2025,AGAR,248,252,244,246,38100
8/15/2025,AGII,910,915,895,900,791700
8/15/2025,AGRO,240,244,224,226,55074300
8/15/2025,AGRS,69,70,67,67,10120200
8/15/2025,AHAP,74,75,72,73,4516600
8/15/2025,AIMS,326,326,320,320,21100
8/15/2025,AISA,127,127,120,120,25274500
8/15/2025,AKKU,0,0,0,0,0
8/15/2025,AKPI,585,585,580,585,9000
8/15/2025,AKRA,1255,1300,1255,1260,36936400
8/15/2025,AKRABQCX5B,0,0,0,0,0
8/15/2025,AKRADRCQ5A,0,0,0,0,0
8/15/2025,AKRADRCX5A,45,46,43,43,5100
8/15/2025,AKRAHDCH6A,0,0,0,0,0
8/15/2025,AKRAHDCQ5A,22,22,17,18,750900
8/15/2025,AKRAZPCJ6A,0,0,0,0,0
8/15/2025,AKRAZPCX5A,75,77,75,75,3000
8/15/2025,AKSI,252,254,248,254,23800
8/15/2025,ALDO,498,498,492,498,160000
8/15/2025,ALII,575,585,570,570,3307700
8/15/2025,ALKA,306,312,304,310,39500
8/15/2025,ALMI,0,0,0,0,0
8/15/2025,ALTO,0,0,0,0,0
8/15/2025,AMAG,360,362,358,362,101900
8/15/2025,AMAN,114,119,114,115,5129400
8/15/2025,AMAR,210,212,206,208,1338600
8/15/2025,AMFG,3090,3100,3040,3060,38200
8/15/2025,AMIN,177,177,174,175,60100
8/15/2025,AMMN,8625,8725,8500,8550,62024400
8/15/2025,AMMNBQCZ5A,0,0,0,0,0
8/15/2025,AMMNDRCJ6A,87,87,84,87,12200
8/15/2025,AMMNHDCH6A,0,0,0,0,0
8/15/2025,AMMNZPCG6A,0,0,0,0,0
8/15/2025,AMMS,183,192,176,176,5947300
8/15/2025,AMOR,505,510,505,510,37900
8/15/2025,AMRT,2300,2310,2250,2260,34862900
8/15/2025,AMRTBQCU5A,10,10,9,9,1251400
8/15/2025,AMRTDRCQ5A,0,0,0,0,0
8/15/2025,AMRTDRCZ5A,42,42,42,42,100
8/15/2025,AMRTHDCJ6A,38,38,38,38,2000
