<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
7/22/2025,IHSG,7440.286,7457.381,7344.736,7344.736,300292489
7/22/2025,IDX30,0.000,0.000,0.000,0.000,0
7/22/2025,IDX80,0.000,0.000,0.000,0.000,0
7/22/2025,AADI,6750,7025,6725,6975,26414700
7/22/2025,AALI,6400,6450,6250,6275,1238600
7/22/2025,ABBA,37,37,37,37,2369000
7/22/2025,ABDA,0,0,0,0,0
7/22/2025,ABMM,2990,3020,2980,2980,1168600
7/22/2025,ACES,484,484,470,472,80287000
7/22/2025,ACESBQCV5A,4,4,2,4,4304400
7/22/2025,ACESDRCN5A,1,2,1,2,145800
7/22/2025,ACESDRCQ5A,2,2,1,2,469600
7/22/2025,ACESHDCZ5A,58,58,57,57,87200
7/22/2025,ACRO,70,72,66,68,13989600
7/22/2025,ACRO-W,6,8,6,7,16021300
7/22/2025,ACST,90,90,90,90,465000
7/22/2025,ADCP,50,50,50,50,34800
7/22/2025,ADES,12775,12775,12475,12550,83200
7/22/2025,ADHI,270,270,258,258,15416200
7/22/2025,ADMF,9125,9175,9050,9100,58900
7/22/2025,ADMG,117,123,117,118,84900
7/22/2025,ADMR,1010,1085,1010,1085,151731500
7/22/2025,ADMRZPCH6A,64,64,61,62,184300
7/22/2025,ADRO,1890,2050,1890,1965,270044800
7/22/2025,ADROBQCU5A,34,42,34,37,2108400
7/22/2025,ADROBQCZ5A,44,48,44,48,900
7/22/2025,ADRODRCN5A,0,0,0,0,0
7/22/2025,ADRODRCQ5A,3,5,3,4,17819900
7/22/2025,ADRODRCQ5B,31,31,28,28,594300
7/22/2025,ADRODRCX5A,55,64,55,63,3416800
7/22/2025,ADROHDCQ5A,10,14,10,11,6331100
7/22/2025,ADROHDCZ5A,92,100,92,97,285600
7/22/2025,ADROZPCF6A,46,50,46,50,39400
7/22/2025,AEGS,33,33,31,31,1890700
7/22/2025,AGAR,232,232,224,224,77700
7/22/2025,AGII,990,990,965,975,432100
7/22/2025,AGRO,206,212,202,204,10574400
