<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/15/2025,IHSG,7891.260,7937.120,7889.190,7937.118,35450528400
9/15/2025,IDX30,0.000,0.000,0.000,0.000,0
9/15/2025,IDX80,0.000,0.000,0.000,0.000,0
9/15/2025,AADI,7000,7050,7000,7025,3203200
9/15/2025,AADIHDCK6A,76,76,76,76,100
9/15/2025,AALI,7350,7550,7350,7500,1822100
9/15/2025,ABBA,47,48,47,48,2778600
9/15/2025,ABDA,2970,2970,2970,2970,400
9/15/2025,ABMM,2900,2940,2900,2900,824800
9/15/2025,ACES,434,442,434,440,32943600
9/15/2025,ACESBQCV5A,1,3,1,3,18229000
9/15/2025,ACESBQCX5B,1,10,1,9,300
9/15/2025,ACESBQCZ5A,30,30,18,18,817500
9/15/2025,ACESDRCJ6A,14,14,14,14,100
9/15/2025,ACESHDCZ5A,0,0,0,0,0
9/15/2025,ACESZPCJ6A,0,0,0,0,0
9/15/2025,ACRO,85,90,84,85,30488000
9/15/2025,ACRO-W,12,12,11,11,12809700
9/15/2025,ACST,137,143,135,136,16122600
9/15/2025,ADCP,59,63,59,62,105808800
9/15/2025,ADES,13525,13525,13400,13400,23200
9/15/2025,ADHI,280,292,278,284,57388100
9/15/2025,ADMF,8975,8975,8925,8925,44700
9/15/2025,ADMG,153,154,148,150,865200
9/15/2025,ADMR,1000,1030,1000,1030,32763900
9/15/2025,ADMRDRCJ6A,33,34,32,34,381900
9/15/2025,ADMRHDCJ6A,54,54,54,54,5800
9/15/2025,ADMRZPCH6A,52,52,51,51,6700
9/15/2025,ADRO,1675,1690,1675,1680,59001400
9/15/2025,ADROBQCG6A,58,58,57,57,240000
9/15/2025,ADROBQCU5A,2,2,1,1,1150500
9/15/2025,ADROBQCZ5A,0,0,0,0,0
9/15/2025,ADRODRCJ6A,0,0,0,0,0
9/15/2025,ADRODRCX5A,31,31,31,31,3316900
9/15/2025,ADROHDCZ5A,0,0,0,0,0
9/15/2025,ADROHDPH6A,0,0,0,0,0
9/15/2025,ADROYUCZ5A,60,60,60,60,100
9/15/2025,ADROZPCF6A,0,0,0,0,0
9/15/2025,ADROZPCK6A,0,0,0,0,0
9/15/2025,AEGS,45,48,41,48,107325800
9/15/2025,AGAR,248,252,246,250,35800
9/15/2025,AGII,740,740,675,715,6097700
9/15/2025,AGRO,252,258,252,254,24745900
9/15/2025,AGRS,76,78,75,77,5646800
9/15/2025,AHAP,80,81,78,81,9791600
9/15/2025,AIMS,324,330,324,330,490800
9/15/2025,AISA,122,123,121,121,2642000
9/15/2025,AKKU,0,0,0,0,0
9/15/2025,AKPI,565,565,560,565,17200
9/15/2025,AKRA,1210,1220,1195,1200,16661800
9/15/2025,AKRABQCX5B,0,0,0,0,0
9/15/2025,AKRADRCX5A,31,31,31,31,1500
9/15/2025,AKRAHDCH6A,60,60,59,59,51500
9/15/2025,AKRAZPCJ6A,0,0,0,0,0
9/15/2025,AKRAZPCX5A,56,56,55,56,110200
9/15/2025,AKSI,254,254,244,250,257200
9/15/2025,ALDO,498,500,492,500,221800
9/15/2025,ALII,545,555,540,550,2702100
9/15/2025,ALKA,318,326,312,318,41200
9/15/2025,ALMI,0,0,0,0,0
9/15/2025,ALTO,0,0,0,0,0
9/15/2025,AMAG,374,374,364,374,54300
9/15/2025,AMAN,120,126,119,121,3326100
9/15/2025,AMAR,218,220,212,212,965700
9/15/2025,AMFG,3300,3360,3260,3350,17000
9/15/2025,AMIN,238,248,216,216,13701400
9/15/2025,AMMN,8250,8325,8075,8125,51619900
9/15/2025,AMMNBQCZ5A,38,38,38,38,50000
9/15/2025,AMMNDRCJ6A,71,72,68,68,612900
9/15/2025,AMMNHDCH6A,0,0,0,0,0
9/15/2025,AMMNZPCG6A,57,57,52,53,40200
9/15/2025,AMMS,258,260,232,232,17497000
9/15/2025,AMOR,466,496,466,472,118000
9/15/2025,AMRT,2140,2190,2100,2130,18614900
9/15/2025,AMRTBQCU5A,1,2,1,2,1263300
9/15/2025,AMRTDRCZ5A,30,30,30,30,5000
9/15/2025,AMRTHDCJ6A,24,25,24,25,85800
9/15/2025,AMRTZPCK6A,0,0,0,0,0
9/15/2025,AMRTZPCX5A,39,39,39,39,5000
9/15/2025,ANDI,34,34,33,33,30738000
9/15/2025,ANJT,1795,1800,1790,1795,1666500
9/15/2025,ANTM,3490,3530,3430,3490,104996600
9/15/2025,ANTMBQCU5A,0,0,0,0,0
9/15/2025,ANTMBQCX5A,99,99,97,97,592700
9/15/2025,ANTMBQCZ5A,0,0,0,0,0
9/15/2025,ANTMDRCG6A,65,68,64,65,211900
9/15/2025,ANTMDRCX5A,372,376,370,370,25100
9/15/2025,ANTMHDCH6A,111,111,111,111,6800
9/15/2025,ANTMHDCH6B,0,0,0,0,0
9/15/2025,ANTMHDCU5A,135,142,128,134,288300
9/15/2025,ANTMHDPH6A,62,63,62,62,2300
9/15/2025,ANTMZPCJ6A,104,105,102,103,35200
9/15/2025,ANTMZPCK6A,42,45,42,42,104100
9/15/2025,ANTMZPCX5A,0,0,0,0,0
9/15/2025,APEX,125,137,124,132,188394200
9/15/2025,APIC,1115,1150,1115,1140,5249300
9/15/2025,APII,179,179,175,177,98800
9/15/2025,APLI,484,498,484,484,11100
9/15/2025,APLN,106,108,103,106,18558400
9/15/2025,ARCI,975,975,935,945,66421000
9/15/2025,AREA,505,505,498,505,1625100
9/15/2025,ARGO,1290,1290,1250,1270,16300
9/15/2025,ARII,264,266,264,264,114600
9/15/2025,ARKA,41,41,41,41,8058100
9/15/2025,ARKO,1495,1580,1460,1550,13991400
9/15/2025,ARMY,0,0,0,0,0
9/15/2025,ARNA,555,565,550,560,1728300
9/15/2025,ARTA,3110,3210,3110,3130,1300
9/15/2025,ARTI,0,0,0,0,0
9/15/2025,ARTO,2150,2170,2110,2140,3725200
9/15/2025,ARTOBQCU5A,2,2,1,2,2297400
9/15/2025,ARTOBQCX5B,0,0,0,0,0
9/15/2025,ARTOBQCZ5A,20,21,19,19,7364700
9/15/2025,ARTODRCK6A,76,76,73,73,81900
9/15/2025,ARTODRCX5A,52,52,52,52,23000
9/15/2025,ARTOHDCZ5A,0,0,0,0,0
9/15/2025,ARTOZPCK6A,0,0,0,0,0
9/15/2025,ARTOZPCX5A,0,0,0,0,0
9/15/2025,ASBI,468,550,456,464,765000
9/15/2025,ASDM,530,545,520,535,82700
9/15/2025,ASGR,1230,1250,1220,1245,518100
9/15/2025,ASHA,60,60,60,60,3907600
9/15/2025,ASII,5675,5700,5600,5625,26368000
9/15/2025,ASIIBQCU5A,26,32,26,29,445100
9/15/2025,ASIIBQCZ5A,0,0,0,0,0
9/15/2025,ASIIDRCX5A,0,0,0,0,0
9/15/2025,ASIIDRCX6A,0,0,0,0,0
9/15/2025,ASIIHDCZ5A,166,166,166,166,500
9/15/2025,ASIIZPCJ6A,0,0,0,0,0
9/15/2025,ASJT,112,119,112,115,1169800
9/15/2025,ASLC,97,107,96,101,294020100
9/15/2025,ASLI,0,0,0,0,0
9/15/2025,ASMI,48,48,40,40,21186600
9/15/2025,ASPI,0,0,0,0,0
9/15/2025,ASPR,97,98,95,98,6805800
9/15/2025,ASRI,175,177,174,175,19374700
9/15/2025,ASRM,280,280,272,280,39600
9/15/2025,ASSA,900,910,890,900,5990300
9/15/2025,ATAP,58,58,58,58,1356800
9/15/2025,ATIC,450,460,446,454,431400
9/15/2025,ATLA,72,74,69,70,549541500
9/15/2025,AUTO,2340,2370,2320,2360,2310300
9/15/2025,AUTOZPCJ6A,0,0,0,0,0
9/15/2025,AVIA,424,426,420,422,15900200
9/15/2025,AVIAZPCJ6A,0,0,0,0,0
9/15/2025,AWAN,256,258,254,258,19171100
9/15/2025,AXIO,129,129,127,128,497700
9/15/2025,AYAM,174,175,171,174,117496300
9/15/2025,AYLS,106,114,106,111,15748400
9/15/2025,BABP,60,61,59,60,21145800
9/15/2025,BABY,308,310,302,308,8209200
9/15/2025,BACA,136,140,136,138,2482500
9/15/2025,BAIK,98,101,97,101,1739100
9/15/2025,BAIK-W,10,11,10,11,7041900
9/15/2025,BAJA,125,125,120,121,1004500
9/15/2025,BALI,1355,1355,1310,1330,17300
9/15/2025,BANK,815,820,810,820,6623500
9/15/2025,BANK-W,0,0,0,0,0
9/15/2025,BAPA,84,92,82,85,92610200
9/15/2025,BAPI,37,37,37,37,16057800
9/15/2025,BATA,51,53,51,53,671800
9/15/2025,BATR,109,112,107,110,4538800
9/15/2025,BAUT,39,40,39,40,5878300
9/15/2025,BAYU,1290,1290,1280,1280,292900
9/15/2025,BBCA,8000,8100,7975,8025,142567700
9/15/2025,BBCABQCG6A,73,74,73,74,220700
9/15/2025,BBCABQCV5A,4,5,3,5,11689000
9/15/2025,BBCABQCX5A,10,11,10,11,100200
9/15/2025,BBCADRCF6A,42,43,41,41,35200
