<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/25/2025,IHSG,8570.846,8574.385,8487.221,8521.885,54941840500
11/25/2025,AADI,7750,7800,7625,7675,8938500
11/25/2025,AADIDRCN6A,94,94,89,90,2634100
11/25/2025,AADIHDCK6A,95,95,94,94,138100
11/25/2025,AADIYUCK6A,304,304,304,304,36500
11/25/2025,AALI,7800,7800,7725,7800,419100
11/25/2025,ABBA,57,57,57,57,2040700
11/25/2025,ABDA,2540,2700,2540,2700,500
11/25/2025,ABMM,3000,3010,2910,2960,1032000
11/25/2025,ACES,428,428,418,420,60633200
11/25/2025,ACESBQCG6A,10,10,8,8,1814500
11/25/2025,ACESBQCK6A,15,15,15,15,200
11/25/2025,ACESBQCX5B,1,2,1,2,18729000
11/25/2025,ACESBQCZ5A,3,4,3,3,889600
11/25/2025,ACESDRCJ6A,8,9,8,8,115300
11/25/2025,ACESHDCN6A,52,52,51,51,62800
11/25/2025,ACESHDCZ5A,4,4,4,4,100
11/25/2025,ACESZPCJ6A,15,15,15,15,100
11/25/2025,ACRO,90,91,88,89,6215100
11/25/2025,ACRO-W,6,7,6,7,3709300
11/25/2025,ACST,136,138,133,135,4584200
11/25/2025,ADCP,54,56,54,54,16951400
11/25/2025,ADES,15125,15375,15025,15375,37700
11/25/2025,ADHI,256,260,248,250,58400000
11/25/2025,ADMF,8775,8850,8775,8800,65900
11/25/2025,ADMG,161,163,159,162,957800
11/25/2025,ADMR,1330,1330,1300,1310,16161000
11/25/2025,ADMRDRCH6A,38,38,37,38,110800
11/25/2025,ADMRDRCJ6A,59,59,57,57,43200
11/25/2025,ADMRHDCJ6A,0,0,0,0,0
11/25/2025,ADMRZPCH6A,78,78,77,77,87600
11/25/2025,ADRO,1880,1880,1850,1855,53971700
11/25/2025,ADROBQCG6A,59,59,57,57,129400
11/25/2025,ADROBQCJ6A,0,0,0,0,0
11/25/2025,ADROBQCN6A,60,60,59,59,400
11/25/2025,ADROBQCZ5A,2,2,1,2,3253900
11/25/2025,ADRODRCJ6A,52,53,52,53,200100
11/25/2025,ADROHDCN6A,69,69,68,68,20200
11/25/2025,ADROHDCZ5A,32,32,31,31,200
11/25/2025,ADROHDPH6A,0,0,0,0,0
11/25/2025,ADROYUCZ5A,0,0,0,0,0
11/25/2025,ADROZPCF6A,19,19,19,19,400
11/25/2025,ADROZPCK6A,52,52,52,52,11000
11/25/2025,AEGS,75,78,69,71,70152600
11/25/2025,AGAR,240,244,236,240,56800
11/25/2025,AGII,1370,1415,1355,1390,1768100
11/25/2025,AGRO,226,228,222,226,8791100
11/25/2025,AGRS,72,74,71,72,13328700
