<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
7/2/2025,IHSG,6896.422,6918.930,6838.404,6881.245,239992095
7/2/2025,IDX30,0.000,0.000,0.000,0.000,0
7/2/2025,IDX80,0.000,0.000,0.000,0.000,0
7/2/2025,AADI,6750,6800,6650,6700,6616300
7/2/2025,AALI,5875,5875,5700,5750,377100
7/2/2025,ABBA,37,37,37,37,387400
7/2/2025,ABDA,0,0,0,0,0
7/2/2025,ABMM,3000,3040,2890,2930,3942900
7/2/2025,ACES,498,498,486,488,23939200
7/2/2025,ACESBQCV5A,6,6,5,6,1494500
7/2/2025,ACESDRCN5A,1,1,1,1,1498500
7/2/2025,ACESDRCQ5A,1,1,1,1,100
7/2/2025,ACRO,60,61,59,60,2929800
7/2/2025,ACRO-W,6,7,6,7,66000
7/2/2025,ACST,89,89,88,88,661700
7/2/2025,ADCP,50,50,50,50,233800
7/2/2025,ADES,11025,11600,10950,11375,116200
7/2/2025,ADHI,232,236,224,224,6050500
7/2/2025,ADMF,8850,8900,8775,8850,225000
7/2/2025,ADMG,112,120,110,114,104000
7/2/2025,ADMR,985,990,920,925,54955100
7/2/2025,ADRO,1830,1835,1775,1775,54356500
7/2/2025,ADROBQCN5A,25,25,25,25,400
7/2/2025,ADROBQCU5A,0,0,0,0,0
7/2/2025,ADROBQCZ5A,0,0,0,0,0
7/2/2025,ADRODRCN5A,0,0,0,0,0
7/2/2025,ADRODRCQ5A,4,4,4,4,1913300
7/2/2025,ADRODRCQ5B,23,23,23,23,100
7/2/2025,ADRODRCX5A,49,49,46,47,110200
7/2/2025,ADROHDCN5A,0,0,0,0,0
7/2/2025,ADROHDCQ5A,12,12,11,11,144600
7/2/2025,ADROZPCF6A,41,41,41,41,100
7/2/2025,AEGS,30,32,30,31,1154500
7/2/2025,AGAR,238,270,224,224,89100
7/2/2025,AGII,990,1000,975,985,145400
7/2/2025,AGRO,197,200,195,197,7572400
7/2/2025,AGRS,65,65,64,65,2508900
7/2/2025,AHAP,66,66,64,65,1872900
7/2/2025,AIMS,318,318,316,316,6302400
7/2/2025,AISA,140,143,138,140,4994800
7/2/2025,AKKU,0,0,0,0,0
7/2/2025,AKPI,585,605,580,590,20800
7/2/2025,AKRA,1180,1185,1160,1165,7495700
7/2/2025,AKRADRCN5A,32,34,32,32,300
7/2/2025,AKRADRCQ5A,10,10,10,10,70300
7/2/2025,AKRADRCX5A,34,34,32,33,400
7/2/2025,AKRAHDCQ5A,17,17,17,17,3000
7/2/2025,AKRAZPCX5A,0,0,0,0,0
7/2/2025,AKSI,274,274,264,264,392600
7/2/2025,ALDO,496,496,494,496,3300
7/2/2025,ALII,630,630,610,610,3737100
7/2/2025,ALKA,306,306,290,296,31600
7/2/2025,ALMI,0,0,0,0,0
7/2/2025,ALTO,0,0,0,0,0
7/2/2025,AMAG,362,368,360,366,8600
7/2/2025,AMAN,102,102,99,100,244800
7/2/2025,AMAR,158,159,155,157,333300
7/2/2025,AMFG,3530,3530,3500,3500,62000
7/2/2025,AMIN,156,156,146,149,573700
7/2/2025,AMMN,8675,8700,8400,8575,21023600
7/2/2025,AMMS,0,0,0,0,0
7/2/2025,AMMS-W,0,0,0,0,0
7/2/2025,AMOR,555,560,535,535,283400
7/2/2025,AMRT,2370,2410,2320,2410,20876100
7/2/2025,AMRTBQCU5A,0,0,0,0,0
7/2/2025,AMRTDRCN5A,1,1,1,1,1800
7/2/2025,AMRTDRCQ5A,7,7,7,7,90400
7/2/2025,AMRTDRCZ5A,52,52,52,52,100
7/2/2025,AMRTHDCQ5A,41,41,41,41,50100
7/2/2025,AMRTZPCX5A,0,0,0,0,0
7/2/2025,ANDI,17,17,16,16,1611400
7/2/2025,ANJT,1720,1720,1715,1715,544900
7/2/2025,ANTM,3060,3070,2960,2990,98971800
7/2/2025,ANTMBQCU5A,0,0,0,0,0
7/2/2025,ANTMBQCX5A,96,98,90,90,198200
