<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/30/2025,IHSG,8176.360,8231.880,8145.600,8184.064,34895422900
10/30/2025,AADI,8375,8700,8275,8625,25375200
10/30/2025,AADIDRCN6A,103,116,103,112,1534200
10/30/2025,AADIHDCK6A,105,119,105,116,1011200
10/30/2025,AADIYUCK6A,334,356,334,354,12100
10/30/2025,AALI,7800,7875,7600,7825,3818100
10/30/2025,ABBA,61,61,59,59,2865200
10/30/2025,ABDA,0,0,0,0,0
10/30/2025,ABMM,3010,3030,2980,3000,2272800
10/30/2025,ACES,460,464,454,456,45370800
10/30/2025,ACESBQCX5B,5,5,4,5,412900
10/30/2025,ACESBQCZ5A,16,16,16,16,62500
10/30/2025,ACESDRCJ6A,13,14,12,13,1606700
10/30/2025,ACESHDCZ5A,0,0,0,0,0
10/30/2025,ACESZPCJ6A,21,21,20,20,21100
10/30/2025,ACRO,90,91,88,89,10458700
10/30/2025,ACRO-W,9,9,7,9,7389800
10/30/2025,ACST,133,134,131,132,6361400
10/30/2025,ADCP,55,56,55,55,4163400
10/30/2025,ADES,15775,15775,15100,15500,94700
10/30/2025,ADHI,266,270,264,268,15326100
10/30/2025,ADMF,8725,8850,8725,8850,78100
10/30/2025,ADMG,141,147,141,146,681600
10/30/2025,ADMR,1510,1540,1455,1465,113004100
10/30/2025,ADMRDRCJ6A,86,92,80,80,4669200
10/30/2025,ADMRHDCJ6A,130,139,124,124,8578000
10/30/2025,ADMRZPCH6A,112,118,112,118,24800
10/30/2025,ADRO,1955,2010,1915,1980,365299800
10/30/2025,ADROBQCG6A,86,86,85,85,5700000
10/30/2025,ADROBQCZ5A,10,11,9,10,4728600
10/30/2025,ADRODRCJ6A,67,72,65,71,793600
10/30/2025,ADRODRCX5A,45,50,44,50,1846700
10/30/2025,ADROHDCZ5A,59,64,59,61,168200
10/30/2025,ADROHDPH6A,80,80,72,75,920600
10/30/2025,ADROYUCZ5A,67,70,64,67,7200
10/30/2025,ADROZPCF6A,28,31,28,31,365300
10/30/2025,ADROZPCK6A,64,67,64,67,874800
10/30/2025,AEGS,70,70,67,70,29008500
10/30/2025,AGAR,240,242,226,238,262700
10/30/2025,AGII,1380,1385,1275,1310,1267300
10/30/2025,AGRO,234,242,232,236,46918800
10/30/2025,AGRS,70,71,69,70,2911100
10/30/2025,AHAP,89,96,87,90,46710400
10/30/2025,AIMS,410,412,382,388,1099400
10/30/2025,AISA,142,144,141,141,5309900
10/30/2025,AKKU,37,37,37,37,546900
10/30/2025,AKPI,580,630,575,630,155500
10/30/2025,AKRA,1220,1250,1200,1205,49401600
10/30/2025,AKRABQCX5B,19,19,16,17,163300
10/30/2025,AKRADRCX5A,23,25,21,21,761800
10/30/2025,AKRAHDCH6A,0,0,0,0,0
10/30/2025,AKRAZPCJ6A,0,0,0,0,0
10/30/2025,AKRAZPCM6A,39,39,35,35,241300
10/30/2025,AKRAZPCX5A,0,0,0,0,0
10/30/2025,AKSI,392,418,386,406,718000
10/30/2025,ALDO,498,505,498,505,163200
10/30/2025,ALII,585,585,560,560,864100
10/30/2025,ALKA,364,364,348,360,10800
10/30/2025,ALMI,0,0,0,0,0
10/30/2025,ALTO,0,0,0,0,0
10/30/2025,AMAG,374,376,368,376,349800
10/30/2025,AMAN,146,146,142,143,2717800
10/30/2025,AMAR,226,232,224,228,958300
10/30/2025,AMFG,3650,3650,3550,3630,4700
10/30/2025,AMIN,258,268,242,266,390500
10/30/2025,AMMN,7050,7100,6925,6950,20219900
10/30/2025,AMMNBQCZ5A,11,11,8,8,7665200
10/30/2025,AMMNDRCJ6A,41,41,38,40,185100
10/30/2025,AMMNHDCH6A,62,62,61,61,2500
10/30/2025,AMMNZPCG6A,25,25,23,23,361100
10/30/2025,AMMS,0,0,0,0,0
10/30/2025,AMOR,418,422,416,420,481200
10/30/2025,AMRT,2020,2090,2020,2040,44515200
10/30/2025,AMRTBQCH6A,25,26,25,26,1632300
10/30/2025,AMRTDRCZ5A,21,22,20,20,3425700
10/30/2025,AMRTHDCJ6A,14,15,14,15,8540600
10/30/2025,AMRTZPCK6A,21,21,21,21,1839200
10/30/2025,AMRTZPCX5A,0,0,0,0,0
10/30/2025,ANDI,23,24,23,24,5751900
10/30/2025,ANJT,2120,2360,2100,2190,2109200
10/30/2025,ANTM,3200,3210,3120,3120,93691300
10/30/2025,ANTMBQCX5A,37,37,30,30,350400
10/30/2025,ANTMBQCZ5A,0,0,0,0,0
10/30/2025,ANTMDRCG6A,40,40,39,39,45200
10/30/2025,ANTMDRCG6B,53,53,53,53,89600
10/30/2025,ANTMDRCX5A,312,312,312,312,100
10/30/2025,ANTMDRPZ5A,29,29,28,28,5500
