<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/17/2025,IHSG,7964.420,8025.180,7940.510,8025.179,38484146400
9/17/2025,IDX30,0.000,0.000,0.000,0.000,0
9/17/2025,IDX80,0.000,0.000,0.000,0.000,0
9/17/2025,AADI,7025,7150,6950,7100,10179600
9/17/2025,AADIHDCK6A,74,77,74,77,15900
9/17/2025,AALI,7750,7900,7700,7900,2320900
9/17/2025,ABBA,57,57,57,57,14472000
9/17/2025,ABDA,2970,2970,2970,2970,1000
9/17/2025,ABMM,2930,2940,2890,2900,903900
9/17/2025,ACES,440,450,436,446,85559900
9/17/2025,ACESBQCV5A,1,15,1,13,78396400
9/17/2025,ACESBQCX5B,12,24,9,17,89342900
9/17/2025,ACESBQCZ5A,18,20,18,20,360500
9/17/2025,ACESDRCJ6A,14,15,13,14,31083100
9/17/2025,ACESHDCZ5A,0,0,0,0,0
9/17/2025,ACESZPCJ6A,21,22,21,22,83600
9/17/2025,ACRO,87,87,85,85,5674600
9/17/2025,ACRO-W,11,12,11,12,9538800
9/17/2025,ACST,135,149,134,141,37824100
9/17/2025,ADCP,66,67,62,64,139057600
9/17/2025,ADES,13275,13400,13125,13150,8300
9/17/2025,ADHI,288,298,284,294,55243100
9/17/2025,ADMF,8975,9000,8950,9000,32800
9/17/2025,ADMG,152,154,145,147,982600
9/17/2025,ADMR,1030,1030,1000,1025,19186000
9/17/2025,ADMRDRCJ6A,34,34,31,32,14000
9/17/2025,ADMRHDCJ6A,52,52,52,52,4500
9/17/2025,ADMRZPCH6A,50,50,50,50,302000
9/17/2025,ADRO,1655,1680,1650,1675,76718400
9/17/2025,ADROBQCG6A,0,0,0,0,0
9/17/2025,ADROBQCU5A,4,19,4,12,136619000
9/17/2025,ADROBQCZ5A,12,17,12,14,54396000
9/17/2025,ADRODRCJ6A,50,50,49,49,20200
9/17/2025,ADRODRCX5A,30,30,29,29,6401700
9/17/2025,ADROHDCZ5A,45,45,43,43,89800
