<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
7/1/2025,IHSG,6954.386,6971.239,6885.138,6915.360,166802180
7/1/2025,IDX30,0.000,0.000,0.000,0.000,0
7/1/2025,IDX80,0.000,0.000,0.000,0.000,0
7/1/2025,AADI,6800,6825,6700,6725,6102800
7/1/2025,AALI,5825,5850,5750,5750,364200
7/1/2025,ABBA,37,38,37,37,2067500
7/1/2025,ABDA,3400,3400,3400,3400,100
7/1/2025,ABMM,3030,3060,3000,3000,241200
7/1/2025,ACES,496,500,492,494,18411800
7/1/2025,ACESBQCV5A,3,7,3,7,225400
7/1/2025,ACESDRCN5A,2,2,1,1,381700
7/1/2025,ACESDRCQ5A,1,1,1,1,434100
7/1/2025,ACRO,63,63,59,60,6765300
7/1/2025,ACRO-W,7,7,6,7,14300
7/1/2025,ACST,90,90,89,89,284300
7/1/2025,ADCP,50,50,50,50,29900
7/1/2025,ADES,10900,11375,10800,11025,53700
7/1/2025,ADHI,238,240,232,232,5188700
7/1/2025,ADMF,8850,8900,8775,8850,39500
7/1/2025,ADMG,109,111,109,111,122400
7/1/2025,ADMR,1000,1010,980,985,22615700
7/1/2025,ADRO,1845,1860,1815,1830,38393200
7/1/2025,ADROBQCN5A,0,0,0,0,0
7/1/2025,ADROBQCU5A,0,0,0,0,0
7/1/2025,ADROBQCZ5A,0,0,0,0,0
7/1/2025,ADRODRCN5A,0,0,0,0,0
7/1/2025,ADRODRCQ5A,5,5,4,4,2230900
7/1/2025,ADRODRCQ5B,0,0,0,0,0
7/1/2025,ADRODRCX5A,51,51,49,49,1058200
7/1/2025,ADROHDCN5A,0,0,0,0,0
7/1/2025,ADROHDCQ5A,13,13,13,13,52400
7/1/2025,ADROZPCF6A,0,0,0,0,0
7/1/2025,AEGS,31,32,30,30,1203400
7/1/2025,AGAR,234,242,230,230,22000
7/1/2025,AGII,990,995,975,990,225700
7/1/2025,AGRO,202,206,199,199,3314900
7/1/2025,AGRS,65,65,63,65,1184000
7/1/2025,AHAP,67,67,65,67,2002400
7/1/2025,AIMS,320,320,320,320,200
7/1/2025,AISA,142,144,137,141,4089300
7/1/2025,AKKU,0,0,0,0,0
7/1/2025,AKPI,600,600,590,590,3400
7/1/2025,AKRA,1175,1185,1160,1170,6450400
7/1/2025,AKRADRCN5A,34,34,34,34,100
7/1/2025,AKRADRCQ5A,14,23,9,9,326700
7/1/2025,AKRADRCX5A,32,32,32,32,100
7/1/2025,AKRAHDCQ5A,0,0,0,0,0
7/1/2025,AKRAZPCX5A,0,0,0,0,0
7/1/2025,AKSI,268,278,268,274,80400
7/1/2025,ALDO,0,0,0,0,0
7/1/2025,ALII,625,635,620,625,3533900
7/1/2025,ALKA,310,316,288,304,77500
7/1/2025,ALMI,0,0,0,0,0
7/1/2025,ALTO,0,0,0,0,0
7/1/2025,AMAG,366,370,360,366,12900
7/1/2025,AMAN,102,103,101,101,809200
7/1/2025,AMAR,160,160,157,158,81400
7/1/2025,AMFG,4100,4100,3540,3600,65400
7/1/2025,AMIN,160,162,155,160,990300
7/1/2025,AMMN,8475,8750,8475,8675,37391600
7/1/2025,AMMS,0,0,0,0,0
7/1/2025,AMMS-W,0,0,0,0,0
7/1/2025,AMOR,525,540,525,535,65900
7/1/2025,AMRT,2410,2410,2340,2380,17766000
7/1/2025,AMRTBQCU5A,0,0,0,0,0
7/1/2025,AMRTDRCN5A,0,0,0,0,0
7/1/2025,AMRTDRCQ5A,7,8,7,8,240500
