<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/28/2025,IHSG,7951.865,8022.758,7936.176,7952.088,3504643401
8/28/2025,IDX30,0.000,0.000,0.000,0.000,0
8/28/2025,IDX80,0.000,0.000,0.000,0.000,0
8/28/2025,AADI,7050,7075,6950,6975,4172200
8/28/2025,AALI,7225,7450,7225,7425,2097600
8/28/2025,ABBA,43,43,43,43,1764600
8/28/2025,ABDA,3400,3400,3400,3400,100
8/28/2025,ABMM,2980,2980,2960,2970,502800
8/28/2025,ACES,458,466,458,466,35585800
8/28/2025,ACESBQCV5A,2,3,2,2,1347900
8/28/2025,ACESBQCX5B,15,15,15,15,101000
8/28/2025,ACESBQCZ5A,25,27,25,27,3200
8/28/2025,ACESDRCJ6A,17,18,17,17,3218700
8/28/2025,ACESHDCZ5A,0,0,0,0,0
8/28/2025,ACESZPCJ6A,25,25,25,25,500000
8/28/2025,ACRO,89,91,87,89,13237700
8/28/2025,ACRO-W,11,14,11,13,29769600
8/28/2025,ACST,153,154,143,145,24914600
8/28/2025,ADCP,50,66,50,63,1033565300
8/28/2025,ADES,13975,13975,13600,13725,59000
8/28/2025,ADHI,292,300,286,290,38887200
8/28/2025,ADMF,9050,9075,9025,9050,26500
8/28/2025,ADMG,159,160,153,155,2192400
8/28/2025,ADMR,1030,1030,1015,1020,12110400
8/28/2025,ADMRDRCJ6A,35,35,34,34,51400
8/28/2025,ADMRHDCJ6A,57,57,56,56,18800
8/28/2025,ADMRZPCH6A,54,54,54,54,441800
8/28/2025,ADRO,1835,1835,1770,1770,104126600
8/28/2025,ADROBQCU5A,7,7,4,5,4176300
8/28/2025,ADROBQCZ5A,21,22,21,22,116200
8/28/2025,ADRODRCJ6A,64,64,64,64,900
8/28/2025,ADRODRCX5A,42,43,39,43,1005800
8/28/2025,ADROHDCZ5A,0,0,0,0,0
8/28/2025,ADROHDPH6A,121,121,121,121,7800
8/28/2025,ADROYUCZ5A,0,0,0,0,0
8/28/2025,ADROZPCF6A,31,31,31,31,200
8/28/2025,AEGS,53,54,51,53,3140900
8/28/2025,AGAR,254,260,250,250,120300
8/28/2025,AGII,890,895,870,880,814900
8/28/2025,AGRO,246,250,242,244,16023200
8/28/2025,AGRS,82,86,80,85,29965000
8/28/2025,AHAP,83,85,81,83,25667800
8/28/2025,AIMS,324,324,322,322,16600
8/28/2025,AISA,125,128,124,125,14795800
8/28/2025,AKKU,0,0,0,0,0
8/28/2025,AKPI,575,580,555,575,24800
8/28/2025,AKRA,1215,1230,1200,1225,29688600
8/28/2025,AKRABQCX5B,0,0,0,0,0
8/28/2025,AKRADRCX5A,35,35,35,35,100000
8/28/2025,AKRAHDCH6A,0,0,0,0,0
8/28/2025,AKRAZPCJ6A,0,0,0,0,0
8/28/2025,AKRAZPCX5A,60,60,59,60,23700
8/28/2025,AKSI,270,270,258,262,492000
8/28/2025,ALDO,498,498,496,496,24100
8/28/2025,ALII,570,570,555,555,3979500
8/28/2025,ALKA,320,350,316,322,255600
8/28/2025,ALMI,0,0,0,0,0
8/28/2025,ALTO,0,0,0,0,0
8/28/2025,AMAG,362,370,360,364,77600
8/28/2025,AMAN,128,130,120,123,11149500
8/28/2025,AMAR,220,220,210,218,2246600
8/28/2025,AMFG,3160,3220,3120,3220,47400
8/28/2025,AMIN,202,204,195,202,164200
8/28/2025,AMMN,8200,8200,7725,7750,38149900
8/28/2025,AMMNBQCZ5A,39,39,34,34,74600
