<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/9/2025,IHSG,7748.512,7791.334,7619.717,7628.605,37573354600
9/9/2025,IDX30,0.000,0.000,0.000,0.000,0
9/9/2025,IDX80,0.000,0.000,0.000,0.000,0
9/9/2025,AADI,7050,7200,6950,7025,12840500
9/9/2025,AADIHDCK6A,78,79,76,76,29200
9/9/2025,AALI,7275,7425,7175,7425,2361100
9/9/2025,ABBA,42,43,42,43,1088100
9/9/2025,ABDA,0,0,0,0,0
9/9/2025,ABMM,2940,2970,2880,2910,1209600
9/9/2025,ACES,430,432,420,424,78211300
9/9/2025,ACESBQCV5A,1,2,1,1,10510500
9/9/2025,ACESBQCX5B,20,20,9,9,200200
9/9/2025,ACESBQCZ5A,0,0,0,0,0
9/9/2025,ACESDRCJ6A,0,0,0,0,0
9/9/2025,ACESHDCZ5A,0,0,0,0,0
9/9/2025,ACESZPCJ6A,20,20,20,20,2600
9/9/2025,ACRO,83,85,79,80,10244900
9/9/2025,ACRO-W,12,12,10,10,15079200
9/9/2025,ACST,139,140,126,135,8490200
9/9/2025,ADCP,62,64,57,58,105153300
9/9/2025,ADES,13350,13400,13025,13300,33000
9/9/2025,ADHI,282,290,274,278,27529500
9/9/2025,ADMF,8900,8950,8850,8875,94300
9/9/2025,ADMG,147,148,141,144,1090700
9/9/2025,ADMR,995,1015,980,990,18539200
9/9/2025,ADMRDRCJ6A,29,31,29,30,2761300
9/9/2025,ADMRHDCJ6A,0,0,0,0,0
9/9/2025,ADMRZPCH6A,0,0,0,0,0
9/9/2025,ADRO,1720,1740,1685,1685,82607000
9/9/2025,ADROBQCU5A,2,2,1,1,216200
9/9/2025,ADROBQCZ5A,15,15,15,15,200
9/9/2025,ADRODRCJ6A,54,54,54,54,685000
9/9/2025,ADRODRCX5A,35,36,32,33,294200
9/9/2025,ADROHDCZ5A,51,51,51,51,7500
9/9/2025,ADROHDPH6A,130,133,130,133,178800
9/9/2025,ADROYUCZ5A,0,0,0,0,0
9/9/2025,ADROZPCF6A,0,0,0,0,0
9/9/2025,AEGS,42,42,38,39,52568300
9/9/2025,AGAR,240,252,240,250,35500
9/9/2025,AGII,805,805,770,775,925300
9/9/2025,AGRO,226,230,220,226,13188400
9/9/2025,AGRS,75,75,72,74,9567700
9/9/2025,AHAP,77,81,73,76,60600300
9/9/2025,AIMS,298,320,298,320,2700
9/9/2025,AISA,121,121,118,119,7599500
9/9/2025,AKKU,0,0,0,0,0
9/9/2025,AKPI,570,570,560,570,12700
9/9/2025,AKRA,1220,1235,1200,1220,9571700
9/9/2025,AKRABQCX5B,0,0,0,0,0
9/9/2025,AKRADRCX5A,0,0,0,0,0
9/9/2025,AKRAHDCH6A,0,0,0,0,0
9/9/2025,AKRAZPCJ6A,49,49,49,49,100
9/9/2025,AKRAZPCX5A,0,0,0,0,0
9/9/2025,AKSI,244,244,230,240,253300
9/9/2025,ALDO,498,498,480,490,83600
9/9/2025,ALII,535,560,535,545,2969000
9/9/2025,ALKA,316,318,312,318,1100
9/9/2025,ALMI,0,0,0,0,0
9/9/2025,ALTO,0,0,0,0,0
9/9/2025,AMAG,372,372,358,362,110800
9/9/2025,AMAN,121,124,117,117,2249400
9/9/2025,AMAR,204,212,202,206,717800
9/9/2025,AMFG,3350,3360,3210,3290,17500
9/9/2025,AMIN,220,274,214,274,12664800
9/9/2025,AMMN,8050,8100,7725,7725,20451000
9/9/2025,AMMNBQCZ5A,37,37,33,33,780000
9/9/2025,AMMNDRCJ6A,65,65,64,64,3600
9/9/2025,AMMNHDCH6A,0,0,0,0,0
9/9/2025,AMMNZPCG6A,0,0,0,0,0
9/9/2025,AMMS,234,234,194,234,10675100
9/9/2025,AMOR,474,492,468,470,198200
9/9/2025,AMRT,2080,2090,2030,2050,33335200
9/9/2025,AMRTBQCU5A,2,2,1,2,4562600
9/9/2025,AMRTDRCZ5A,0,0,0,0,0
9/9/2025,AMRTHDCJ6A,21,21,21,21,30000
9/9/2025,AMRTZPCX5A,0,0,0,0,0
9/9/2025,ANDI,26,30,26,30,90170600
9/9/2025,ANJT,1795,1800,1790,1795,4132700
9/9/2025,ANTM,3680,3930,3590,3660,514308300
9/9/2025,ANTMBQCU5A,0,0,0,0,0
9/9/2025,ANTMBQCX5A,140,146,119,119,2232000
9/9/2025,ANTMBQCZ5A,0,0,0,0,0
9/9/2025,ANTMDRCG6A,86,91,74,76,2167400
9/9/2025,ANTMDRCX5A,432,440,432,438,20000
9/9/2025,ANTMDRPU5A,0,0,0,0,0
9/9/2025,ANTMDRPU5B,0,0,0,0,0
9/9/2025,ANTMHDCH6A,138,140,127,127,12800
9/9/2025,ANTMHDCH6B,199,199,187,187,100100
9/9/2025,ANTMHDCU5A,216,296,185,204,509100
9/9/2025,ANTMHDPH6A,49,59,49,57,792600
9/9/2025,ANTMZPCJ6A,127,136,118,118,2206900
9/9/2025,ANTMZPCX5A,300,300,300,300,600
9/9/2025,APEX,119,123,117,119,13487100
9/9/2025,APIC,1115,1130,1105,1125,4459300
9/9/2025,APII,179,182,176,179,228100
9/9/2025,APLI,474,474,472,472,2400
9/9/2025,APLN,104,105,100,102,20262000
9/9/2025,ARCI,915,975,905,940,187766800
9/9/2025,AREA,520,520,498,510,1321200
9/9/2025,ARGO,1305,1320,1275,1300,25900
9/9/2025,ARII,264,264,250,252,25400
9/9/2025,ARKA,38,38,37,37,5943600
9/9/2025,ARKO,1310,1375,1210,1230,943400
9/9/2025,ARMY,0,0,0,0,0
9/9/2025,ARNA,555,560,550,560,3826400
9/9/2025,ARTA,3290,3340,3220,3240,800
9/9/2025,ARTI,0,0,0,0,0
9/9/2025,ARTO,2000,2050,1920,1970,11458900
