<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/7/2025,IHSG,7546.336,7580.550,7490.183,7490.183,7247397577
8/7/2025,IDX30,0.000,0.000,0.000,0.000,0
8/7/2025,IDX80,0.000,0.000,0.000,0.000,0
8/7/2025,AADI,7150,7200,7025,7125,13865200
8/7/2025,AALI,6900,6900,6825,6825,722900
8/7/2025,ABBA,36,37,36,37,524900
8/7/2025,ABDA,0,0,0,0,0
8/7/2025,ABMM,3020,3020,2970,2990,673700
8/7/2025,ACES,486,488,482,482,28350800
8/7/2025,ACESBQCV5A,3,3,2,3,962500
8/7/2025,ACESBQCX5B,19,19,19,19,52100
8/7/2025,ACESDRCJ6A,20,20,20,20,67300
8/7/2025,ACESDRCQ5A,1,2,1,1,4290600
8/7/2025,ACESHDCZ5A,56,56,56,56,100
8/7/2025,ACESZPCJ6A,29,30,29,29,37200
8/7/2025,ACRO,68,69,67,68,4506100
8/7/2025,ACRO-W,7,7,6,7,5740900
8/7/2025,ACST,85,85,84,85,3678600
8/7/2025,ADCP,50,50,50,50,128200
8/7/2025,ADES,14100,14100,13900,13975,22300
8/7/2025,ADHI,262,262,256,258,7902600
8/7/2025,ADMF,9050,9075,9000,9025,51800
8/7/2025,ADMG,128,129,125,128,172100
8/7/2025,ADMR,1120,1155,1115,1145,43568000
8/7/2025,ADMRDRCJ6A,48,52,48,52,2888400
8/7/2025,ADMRZPCH6A,72,72,72,72,100
8/7/2025,ADRO,1865,1890,1865,1870,23892300
8/7/2025,ADROBQCU5A,20,21,20,21,15000
8/7/2025,ADROBQCZ5A,32,33,32,33,43200
8/7/2025,ADRODRCJ6A,76,77,75,75,8000
8/7/2025,ADRODRCQ5A,1,1,1,1,1374100
8/7/2025,ADRODRCQ5B,0,0,0,0,0
8/7/2025,ADRODRCX5A,49,49,49,49,195000
8/7/2025,ADROHDCQ5A,3,3,3,3,500
8/7/2025,ADROHDCZ5A,0,0,0,0,0
8/7/2025,ADROYUCZ5A,100,101,100,101,22200
8/7/2025,ADROZPCF6A,0,0,0,0,0
8/7/2025,AEGS,69,69,57,63,40185100
8/7/2025,AGAR,266,272,260,260,44800
8/7/2025,AGII,920,925,895,900,552600
8/7/2025,AGRO,218,218,210,212,10581500
8/7/2025,AGRS,65,65,63,65,4014100
8/7/2025,AHAP,64,67,63,67,8446500
8/7/2025,AIMS,352,352,320,352,82500
8/7/2025,AISA,132,132,127,128,5789700
8/7/2025,AKKU,0,0,0,0,0
8/7/2025,AKPI,595,595,585,585,1800
8/7/2025,AKRA,1275,1315,1265,1305,29576100
8/7/2025,AKRABQCX5B,0,0,0,0,0
8/7/2025,AKRADRCQ5A,7,11,7,11,300
8/7/2025,AKRADRCX5A,46,47,46,47,146600
8/7/2025,AKRAHDCH6A,75,77,75,77,23200
8/7/2025,AKRAHDCQ5A,22,25,21,25,803100
8/7/2025,AKRAZPCJ6A,0,0,0,0,0
8/7/2025,AKRAZPCX5A,78,78,78,78,1500
8/7/2025,AKSI,256,278,244,252,1696100
8/7/2025,ALDO,492,498,492,492,48600
8/7/2025,ALII,575,580,570,570,3748000
8/7/2025,ALKA,298,316,294,304,12900
8/7/2025,ALMI,0,0,0,0,0
8/7/2025,ALTO,0,0,0,0,0
8/7/2025,AMAG,358,360,354,360,5200
8/7/2025,AMAN,111,115,111,114,2102500
8/7/2025,AMAR,212,216,206,208,2246400
8/7/2025,AMFG,3110,3210,3110,3120,115000
8/7/2025,AMIN,183,188,176,181,345800
8/7/2025,AMMN,8225,9075,8225,8800,137157800
8/7/2025,AMMNBQCZ5A,76,76,65,72,3643000
8/7/2025,AMMNDRCJ6A,94,96,88,94,345200
8/7/2025,AMMNHDCH6A,134,134,131,131,15300
8/7/2025,AMMNZPCG6A,75,80,74,75,82500
8/7/2025,AMMS,108,117,100,117,9142500
8/7/2025,AMOR,520,520,510,515,28200
8/7/2025,AMRT,2340,2420,2330,2380,24956100
8/7/2025,AMRTBQCU5A,17,18,17,18,211000
8/7/2025,AMRTDRCQ5A,0,0,0,0,0
8/7/2025,AMRTDRCZ5A,49,49,49,49,200
8/7/2025,AMRTHDCQ5A,14,14,14,14,900
8/7/2025,AMRTZPCX5A,0,0,0,0,0
8/7/2025,ANDI,18,18,17,17,22686400
8/7/2025,ANJT,1760,1760,1755,1755,735200
8/7/2025,ANTM,3100,3250,3070,3150,222004300
8/7/2025,ANTMBQCU5A,0,0,0,0,0
8/7/2025,ANTMBQCX5A,86,94,86,89,508000
8/7/2025,ANTMBQCZ5A,0,0,0,0,0
8/7/2025,ANTMDRCG6A,54,62,54,57,400000
8/7/2025,ANTMDRCQ5A,278,288,278,288,500
8/7/2025,ANTMDRCX5A,308,334,308,318,280900
8/7/2025,ANTMDRPU5A,39,39,39,39,200
8/7/2025,ANTMDRPU5B,21,21,20,21,645800
8/7/2025,ANTMHDCH6A,94,102,94,98,7600
8/7/2025,ANTMHDCH6B,144,149,143,144,6300
8/7/2025,ANTMHDCQ5A,400,422,400,422,3800
8/7/2025,ANTMHDCU5A,154,154,154,154,1800
8/7/2025,ANTMYUCQ5A,390,390,390,390,100
8/7/2025,ANTMZPCJ6A,81,90,81,85,464400
8/7/2025,ANTMZPCX5A,214,230,214,226,11800
8/7/2025,APEX,135,137,129,130,90571400
8/7/2025,APIC,1080,1085,1065,1065,4318700
8/7/2025,APII,168,171,168,171,18500
8/7/2025,APLI,494,500,494,500,11600
8/7/2025,APLN,104,104,102,103,7414300
8/7/2025,ARCI,770,795,745,765,58350700
8/7/2025,AREA,428,432,410,422,950300
8/7/2025,ARGO,1450,1450,1340,1340,60800
8/7/2025,ARII,274,274,262,270,272600
8/7/2025,ARKA,27,27,26,26,2913000
8/7/2025,ARKO,1120,1135,1075,1125,1410100
8/7/2025,ARMY,0,0,0,0,0
8/7/2025,ARNA,585,585,570,580,3146800
8/7/2025,ARTA,3190,3190,2750,2980,9500
8/7/2025,ARTI,0,0,0,0,0
8/7/2025,ARTO,1890,1905,1870,1890,6146200
8/7/2025,ARTOBQCU5A,5,5,5,5,25300
8/7/2025,ARTOBQCX5B,0,0,0,0,0
8/7/2025,ARTOBQCZ5A,18,18,18,18,40000
8/7/2025,ARTODRCQ5A,1,2,1,2,462300
8/7/2025,ARTODRCX5A,41,41,41,41,5000
8/7/2025,ARTOHDCZ5A,100,100,100,100,25000
8/7/2025,ARTOZPCX5A,0,0,0,0,0
