<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
7/16/2025,IHSG,7182.645,7216.814,7140.209,7192.018,287209405
7/16/2025,IDX30,0.000,0.000,0.000,0.000,0
7/16/2025,IDX80,0.000,0.000,0.000,0.000,0
7/16/2025,AADI,7075,7100,6900,6925,6273900
7/16/2025,AALI,5900,6000,5900,5950,610700
7/16/2025,ABBA,37,37,37,37,1096100
7/16/2025,ABDA,0,0,0,0,0
7/16/2025,ABMM,3030,3050,2970,2990,1861600
7/16/2025,ACES,492,496,490,492,20312600
7/16/2025,ACESBQCV5A,5,5,4,5,8900
7/16/2025,ACESDRCN5A,2,2,1,2,174400
7/16/2025,ACESDRCQ5A,2,2,2,2,11700
7/16/2025,ACESHDCZ5A,65,65,65,65,200
7/16/2025,ACRO,62,64,61,63,5242300
7/16/2025,ACRO-W,6,7,6,6,194800
7/16/2025,ACST,91,91,91,91,783700
7/16/2025,ADCP,50,50,50,50,122400
7/16/2025,ADES,12725,12925,12625,12825,58500
7/16/2025,ADHI,258,262,256,260,17347400
7/16/2025,ADMF,9200,9325,9200,9300,202100
7/16/2025,ADMG,116,121,114,115,631000
7/16/2025,ADMR,990,1005,990,990,10676900
7/16/2025,ADMRZPCH6A,0,0,0,0,0
7/16/2025,ADRO,1820,1870,1820,1840,46377600
7/16/2025,ADROBQCN5A,0,0,0,0,0
7/16/2025,ADROBQCU5A,29,32,29,32,38500
7/16/2025,ADROBQCZ5A,47,47,47,47,100
7/16/2025,ADRODRCN5A,14,14,2,2,316400
7/16/2025,ADRODRCQ5A,3,3,2,2,2611000
7/16/2025,ADRODRCQ5B,22,24,22,22,28500
7/16/2025,ADRODRCX5A,48,52,48,50,1076600
7/16/2025,ADROHDCQ5A,10,10,9,9,20000
7/16/2025,ADROHDCZ5A,84,84,82,82,19200
7/16/2025,ADROZPCF6A,0,0,0,0,0
7/16/2025,AEGS,33,34,32,33,603100
7/16/2025,AGAR,228,238,228,228,47200
7/16/2025,AGII,985,990,980,985,308200
7/16/2025,AGRO,214,216,210,212,11109700
7/16/2025,AGRS,64,64,63,63,2141900
7/16/2025,AHAP,71,71,65,67,9034900
7/16/2025,AIMS,406,410,378,390,1004500
7/16/2025,AISA,148,156,148,155,18386700
7/16/2025,AKKU,0,0,0,0,0
7/16/2025,AKPI,595,595,585,595,41100
7/16/2025,AKRA,1260,1265,1205,1220,18628400
7/16/2025,AKRADRCN5A,40,40,36,36,200
7/16/2025,AKRADRCQ5A,10,10,10,10,380200
7/16/2025,AKRADRCX5A,38,38,35,37,4600
7/16/2025,AKRAHDCQ5A,21,21,19,19,2900
7/16/2025,AKRAZPCX5A,65,65,60,60,170100
7/16/2025,AKSI,274,290,268,274,842900
7/16/2025,ALDO,492,498,490,490,30300
7/16/2025,ALII,585,595,585,590,3488000
7/16/2025,ALKA,306,312,296,306,60000
7/16/2025,ALMI,0,0,0,0,0
7/16/2025,ALTO,0,0,0,0,0
7/16/2025,AMAG,354,354,350,354,37800
7/16/2025,AMAN,107,107,101,104,3039500
7/16/2025,AMAR,159,161,157,158,3352200
7/16/2025,AMFG,3510,3510,3500,3500,100800
7/16/2025,AMIN,153,164,147,150,1031700
7/16/2025,AMMN,8225,8300,8100,8225,32294100
7/16/2025,AMMNBQCZ5A,0,0,0,0,0
