<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/27/2025,IHSG,7923.003,7945.445,7894.759,7936.176,3099877048
8/27/2025,IDX30,0.000,0.000,0.000,0.000,0
8/27/2025,IDX80,0.000,0.000,0.000,0.000,0
8/27/2025,AADI,7175,7175,7000,7025,10553500
8/27/2025,AALI,7250,7350,7150,7200,1461800
8/27/2025,ABBA,45,46,43,43,2490700
8/27/2025,ABDA,0,0,0,0,0
8/27/2025,ABMM,2980,2990,2970,2980,649800
8/27/2025,ACES,462,462,456,458,22523300
8/27/2025,ACESBQCV5A,3,3,2,3,2768600
8/27/2025,ACESBQCX5B,14,14,14,14,110000
8/27/2025,ACESBQCZ5A,0,0,0,0,0
8/27/2025,ACESDRCJ6A,17,17,16,16,1400
8/27/2025,ACESHDCZ5A,0,0,0,0,0
8/27/2025,ACESZPCJ6A,0,0,0,0,0
8/27/2025,ACRO,90,90,85,89,15736100
8/27/2025,ACRO-W,10,12,9,12,33486200
8/27/2025,ACST,165,167,151,153,28254700
8/27/2025,ADCP,50,50,50,50,981400
8/27/2025,ADES,14250,14250,13700,13975,30500
8/27/2025,ADHI,298,300,288,292,32429600
8/27/2025,ADMF,9100,9150,9050,9050,23100
8/27/2025,ADMG,154,157,152,156,2313400
8/27/2025,ADMR,1020,1045,1020,1030,62709200
8/27/2025,ADMRDRCJ6A,35,36,34,34,60200
8/27/2025,ADMRHDCJ6A,58,59,57,58,52900
8/27/2025,ADMRZPCH6A,0,0,0,0,0
8/27/2025,ADRO,1780,1865,1765,1805,320062900
8/27/2025,ADROBQCU5A,7,9,3,3,10635000
8/27/2025,ADROBQCZ5A,22,25,22,23,1440500
8/27/2025,ADRODRCJ6A,62,72,62,66,24100
8/27/2025,ADRODRCX5A,42,46,42,46,725800
8/27/2025,ADROHDCZ5A,70,72,65,67,95600
8/27/2025,ADROHDPH6A,120,121,117,121,77000
8/27/2025,ADROYUCZ5A,78,90,78,84,55100
8/27/2025,ADROZPCF6A,35,36,32,33,1757700
8/27/2025,AEGS,52,53,51,53,3750000
8/27/2025,AGAR,250,262,250,252,58800
8/27/2025,AGII,890,895,875,880,808900
8/27/2025,AGRO,246,248,242,244,15282700
8/27/2025,AGRS,82,82,79,81,11438600
8/27/2025,AHAP,84,90,82,83,86046100
8/27/2025,AIMS,320,324,320,324,40500
8/27/2025,AISA,125,126,123,125,4213400
8/27/2025,AKKU,0,0,0,0,0
8/27/2025,AKPI,570,575,570,570,2500
8/27/2025,AKRA,1225,1230,1200,1215,21191100
8/27/2025,AKRABQCX5B,0,0,0,0,0
8/27/2025,AKRADRCX5A,36,36,34,34,600
8/27/2025,AKRAHDCH6A,63,63,63,63,114100
8/27/2025,AKRAZPCJ6A,0,0,0,0,0
8/27/2025,AKRAZPCX5A,59,59,59,59,20000
8/27/2025,AKSI,262,270,256,270,948800
8/27/2025,ALDO,494,498,492,498,116800
8/27/2025,ALII,565,570,545,565,3173000
8/27/2025,ALKA,314,376,310,320,1105500
8/27/2025,ALMI,0,0,0,0,0
8/27/2025,ALTO,0,0,0,0,0
8/27/2025,AMAG,364,374,360,364,69800
8/27/2025,AMAN,119,141,119,128,25206700
8/27/2025,AMAR,220,222,214,216,1744800
8/27/2025,AMFG,3130,3180,3100,3170,48900
8/27/2025,AMIN,175,208,175,204,400700
8/27/2025,AMMN,8375,8375,8000,8150,42011000
8/27/2025,AMMNBQCZ5A,46,46,40,43,52900
8/27/2025,AMMNDRCJ6A,75,76,70,76,78200
8/27/2025,AMMNHDCH6A,0,0,0,0,0
8/27/2025,AMMNZPCG6A,56,56,56,56,800
8/27/2025,AMMS,150,163,149,163,9943300
8/27/2025,AMOR,500,500,494,496,100600
8/27/2025,AMRT,2250,2270,2230,2250,14980100
8/27/2025,AMRTBQCU5A,5,6,4,4,8293200
8/27/2025,AMRTDRCZ5A,0,0,0,0,0
8/27/2025,AMRTHDCJ6A,0,0,0,0,0
8/27/2025,AMRTHDCQ5A,0,0,0,0,0
8/27/2025,AMRTZPCX5A,52,53,52,52,300
8/27/2025,ANDI,34,34,32,32,271924600
8/27/2025,ANJT,1795,1795,1790,1790,1670200
8/27/2025,ANTM,2920,2990,2890,2960,135734500
8/27/2025,ANTMBQCU5A,0,0,0,0,0
8/27/2025,ANTMBQCX5A,58,62,58,62,100600
8/27/2025,ANTMBQCZ5A,0,0,0,0,0
8/27/2025,ANTMDRCG6A,45,45,44,44,158700
8/27/2025,ANTMDRCX5A,276,288,272,288,249500
8/27/2025,ANTMDRPU5A,30,30,30,30,500000
8/27/2025,ANTMDRPU5B,0,0,0,0,0
8/27/2025,ANTMHDCH6A,0,0,0,0,0
8/27/2025,ANTMHDCH6B,119,119,119,119,600000
8/27/2025,ANTMHDCU5A,0,0,0,0,0
8/27/2025,ANTMHDPH6A,100,101,98,98,31200
8/27/2025,ANTMZPCJ6A,65,70,65,70,118900
8/27/2025,ANTMZPCX5A,167,171,167,171,10400
8/27/2025,APEX,126,126,124,125,21932800
8/27/2025,APIC,1150,1165,1135,1165,5094300
8/27/2025,APII,179,179,174,177,77200
8/27/2025,APLI,505,505,480,480,45100
8/27/2025,APLN,110,112,108,109,22919000
8/27/2025,ARCI,695,730,675,710,62195300
8/27/2025,AREA,550,600,530,555,4153900
8/27/2025,ARGO,1405,1410,1350,1395,16400
