<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
11/20/2025,IHSG,8449.540,8491.430,8419.920,8419.917,36524463800
11/20/2025,AADI,7850,7925,7725,7725,9610900
11/20/2025,AADIDRCN6A,97,100,94,94,2633300
11/20/2025,AADIHDCK6A,102,104,98,98,479200
11/20/2025,AADIYUCK6A,320,322,318,318,134200
11/20/2025,AALI,7800,7875,7800,7875,918800
11/20/2025,ABBA,58,58,58,58,708200
11/20/2025,ABDA,0,0,0,0,0
11/20/2025,ABMM,3080,3080,3030,3030,473100
11/20/2025,ACES,430,430,426,426,17467100
11/20/2025,ACESBQCG6A,10,10,10,10,700
11/20/2025,ACESBQCK6A,0,0,0,0,0
11/20/2025,ACESBQCX5B,2,2,1,2,13660900
11/20/2025,ACESBQCZ5A,6,6,6,6,100
11/20/2025,ACESDRCJ6A,10,10,9,10,808900
11/20/2025,ACESHDCN6A,54,54,54,54,8100
11/20/2025,ACESHDCZ5A,0,0,0,0,0
11/20/2025,ACESZPCJ6A,0,0,0,0,0
11/20/2025,ACRO,93,94,91,92,10370200
11/20/2025,ACRO-W,7,8,7,7,1132000
11/20/2025,ACST,146,146,136,139,20841900
11/20/2025,ADCP,55,56,54,55,10658200
11/20/2025,ADES,15025,15100,15000,15000,9700
11/20/2025,ADHI,256,274,256,260,122531600
11/20/2025,ADMF,8725,8800,8700,8800,38800
11/20/2025,ADMG,159,163,159,163,552400
11/20/2025,ADMR,1325,1350,1325,1330,28005500
11/20/2025,ADMRDRCH6A,43,43,43,43,22000
11/20/2025,ADMRDRCJ6A,61,62,60,60,2361300
11/20/2025,ADMRHDCJ6A,94,94,94,94,800
11/20/2025,ADMRZPCH6A,81,84,81,84,2100
11/20/2025,ADRO,1930,1940,1900,1905,52140900
11/20/2025,ADROBQCG6A,0,0,0,0,0
11/20/2025,ADROBQCJ6A,0,0,0,0,0
11/20/2025,ADROBQCN6A,0,0,0,0,0
11/20/2025,ADROBQCZ5A,3,4,2,3,2010800
11/20/2025,ADRODRCJ6A,60,61,57,57,576200
11/20/2025,ADROHDCN6A,76,77,76,77,30500
11/20/2025,ADROHDCZ5A,42,44,40,41,200100
11/20/2025,ADROHDPH6A,70,70,70,70,200
11/20/2025,ADROYUCZ5A,41,41,41,41,300
11/20/2025,ADROZPCF6A,0,0,0,0,0
11/20/2025,ADROZPCK6A,58,60,58,60,200
11/20/2025,AEGS,90,96,81,81,88103200
11/20/2025,AGAR,240,242,238,238,32600
11/20/2025,AGII,1300,1450,1275,1365,3193600
11/20/2025,AGRO,226,232,226,226,11863700
11/20/2025,AGRS,71,71,69,70,7201600
11/20/2025,AHAP,100,100,93,94,63979100
11/20/2025,AIMS,380,382,374,378,259300
11/20/2025,AISA,139,142,139,140,6430500
11/20/2025,AKKU,36,36,33,33,322800
11/20/2025,AKPI,580,585,575,580,16700
11/20/2025,AKRA,1345,1355,1265,1275,38891400
11/20/2025,AKRABQCX5B,11,13,4,5,65706600
11/20/2025,AKRADRCH6A,59,62,48,48,224700
11/20/2025,AKRAHDCH6A,0,0,0,0,0
11/20/2025,AKRAZPCJ6A,53,53,45,45,21700
11/20/2025,AKRAZPCM6A,45,45,44,44,1500600
11/20/2025,AKRAZPCX5A,72,73,63,63,1697600
11/20/2025,AKSI,428,446,396,428,3219400
11/20/2025,ALDO,555,600,555,595,353900
11/20/2025,ALII,605,650,600,630,2052100
11/20/2025,ALKA,360,370,360,364,11900
11/20/2025,ALMI,0,0,0,0,0
11/20/2025,ALTO,0,0,0,0,0
11/20/2025,AMAG,380,382,376,382,78800
11/20/2025,AMAN,169,171,165,168,5962000
11/20/2025,AMAR,224,226,222,224,273100
11/20/2025,AMFG,3300,3350,3300,3310,68100
11/20/2025,AMIN,260,266,252,252,109900
11/20/2025,AMMN,6475,6650,6475,6475,20985900
11/20/2025,AMMNBQCZ5A,4,4,3,3,571900
11/20/2025,AMMNDRCJ6A,29,30,29,29,2681400
11/20/2025,AMMNHDCH6A,0,0,0,0,0
11/20/2025,AMMNZPCG6A,14,15,14,15,899200
11/20/2025,AMMS,0,0,0,0,0
11/20/2025,AMOR,406,414,406,408,1055000
11/20/2025,AMRT,1890,1895,1840,1840,42749600
11/20/2025,AMRTBQCF6A,13,14,12,12,900400
11/20/2025,AMRTBQCH6A,15,16,15,15,209000
11/20/2025,AMRTBQCJ6A,0,0,0,0,0
11/20/2025,AMRTDRCH6A,23,23,22,22,120000
11/20/2025,AMRTDRCZ5A,9,9,8,8,659300
11/20/2025,AMRTHDCJ6A,8,8,6,7,7892400
11/20/2025,AMRTZPCK6A,13,13,13,13,1276100
11/20/2025,AMRTZPCX5A,0,0,0,0,0
11/20/2025,ANDI,24,24,23,23,3530300
11/20/2025,ANJT,1985,1985,1925,1960,557700
11/20/2025,ANTM,3010,3030,2980,2980,60338300
11/20/2025,ANTMBQCG6A,39,39,37,38,247500
11/20/2025,ANTMBQCJ6A,0,0,0,0,0
11/20/2025,ANTMBQCN6A,0,0,0,0,0
11/20/2025,ANTMBQCX5A,3,3,1,1,68535400
11/20/2025,ANTMBQCZ5A,0,0,0,0,0
11/20/2025,ANTMDRCG6A,28,28,28,28,100
11/20/2025,ANTMDRCG6B,0,0,0,0,0
11/20/2025,ANTMDRPZ5A,22,22,22,22,200200
11/20/2025,ANTMHDCH6A,59,59,59,59,100
11/20/2025,ANTMHDCH6B,0,0,0,0,0
11/20/2025,ANTMHDPH6A,57,57,57,57,100
11/20/2025,ANTMYUCN6A,95,95,95,95,11800
11/20/2025,ANTMZPCJ6A,55,55,54,55,45700
11/20/2025,ANTMZPCK6A,22,22,21,22,643800
11/20/2025,ANTMZPCX5A,160,160,150,150,752200
11/20/2025,APEX,226,242,214,224,346359600
11/20/2025,APIC,1170,1225,1150,1200,5011200
11/20/2025,APII,190,192,189,189,242800
11/20/2025,APLI,438,438,402,436,85400
11/20/2025,APLN,99,100,98,99,4453900
11/20/2025,ARCI,1175,1185,1140,1145,52459900
11/20/2025,AREA,545,565,540,550,4421000
11/20/2025,ARGO,1060,1065,1025,1035,33700
11/20/2025,ARII,276,276,272,272,97300
11/20/2025,ARKA,29,30,29,30,2770400
11/20/2025,ARKO,2220,2310,2150,2240,2100600
11/20/2025,ARMY,0,0,0,0,0
11/20/2025,ARNA,555,555,550,555,3984800
11/20/2025,ARTA,3090,3110,2810,3060,15500
11/20/2025,ARTI,0,0,0,0,0
11/20/2025,ARTO,1965,2000,1965,1980,5676500
11/20/2025,ARTOBQCG6A,16,16,16,16,49500
11/20/2025,ARTOBQCJ6A,0,0,0,0,0
11/20/2025,ARTOBQCN6A,0,0,0,0,0
11/20/2025,ARTOBQCX5B,13,14,13,14,14974200
11/20/2025,ARTOBQCZ5A,9,9,8,9,321100
11/20/2025,ARTODRCK6A,0,0,0,0,0
11/20/2025,ARTOHDCN6A,47,47,47,47,100
11/20/2025,ARTOHDCZ5A,0,0,0,0,0
11/20/2025,ARTOZPCK6A,32,32,32,32,1000100
11/20/2025,ARTOZPCX5A,22,23,22,23,65400
11/20/2025,ASBI,480,530,470,480,229900
11/20/2025,ASDM,610,635,595,600,175900
11/20/2025,ASGR,1270,1290,1255,1265,415100
11/20/2025,ASHA,69,69,67,68,12522300
11/20/2025,ASII,6450,6500,6375,6425,30547700
11/20/2025,ASIIBQCZ5A,0,0,0,0,0
11/20/2025,ASIIDRCH6A,41,42,41,42,7200
11/20/2025,ASIIDRCX6A,0,0,0,0,0
11/20/2025,ASIIHDCZ5A,200,204,200,204,1000
11/20/2025,ASIIZPCJ6A,159,159,159,159,7000
11/20/2025,ASIIZPCM6A,43,43,42,42,27600
11/20/2025,ASJT,143,143,138,141,857900
11/20/2025,ASLC,85,87,85,85,21789400
11/20/2025,ASLI,195,262,195,238,338865000
11/20/2025,ASMI,27,27,26,26,1382200
11/20/2025,ASPI,765,780,730,750,475300
11/20/2025,ASPR,100,101,99,99,3568500
11/20/2025,ASRI,166,166,164,164,9465700
11/20/2025,ASRM,322,352,320,344,257000
11/20/2025,ASSA,1080,1100,1070,1100,8987300
11/20/2025,ATAP,161,161,161,161,7373400
11/20/2025,ATIC,630,630,605,620,417900
11/20/2025,ATLA,64,65,63,64,37495600
