<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
10/31/2025,IHSG,8202.523,8215.546,8144.077,8163.875,266403580
10/31/2025,AADI,8625,8650,8325,8550,16527100
10/31/2025,AADIDRCN6A,111,111,104,108,129600
10/31/2025,AADIHDCK6A,116,116,107,111,503100
10/31/2025,AADIYUCK6A,0,0,0,0,0
10/31/2025,AALI,7850,7950,7700,7800,2051500
10/31/2025,ABBA,60,60,59,59,3387700
10/31/2025,ABDA,2710,2710,2710,2710,1400
10/31/2025,ABMM,3000,3010,2960,2960,2140200
10/31/2025,ACES,456,458,442,444,60801400
10/31/2025,ACESBQCX5B,4,4,3,4,3107600
10/31/2025,ACESBQCZ5A,13,13,12,12,337400
10/31/2025,ACESDRCJ6A,12,13,11,12,1511000
10/31/2025,ACESHDCZ5A,0,0,0,0,0
10/31/2025,ACESZPCJ6A,19,19,19,19,100
10/31/2025,ACRO,90,92,87,87,32667800
10/31/2025,ACRO-W,9,9,7,8,6771400
10/31/2025,ACST,132,133,130,130,3323100
10/31/2025,ADCP,55,56,55,55,5589700
10/31/2025,ADES,15375,16400,15375,15900,24600
10/31/2025,ADHI,268,268,262,262,4612800
10/31/2025,ADMF,8850,9075,8850,8950,200900
10/31/2025,ADMG,146,154,141,146,1849900
10/31/2025,ADMR,1465,1470,1370,1395,98030000
10/31/2025,ADMRDRCJ6A,80,80,69,73,5676500
10/31/2025,ADMRHDCJ6A,124,124,107,107,3600
10/31/2025,ADMRZPCH6A,97,97,95,96,8300
10/31/2025,ADRO,1980,1985,1865,1885,278129200
10/31/2025,ADROBQCG6A,0,0,0,0,0
10/31/2025,ADROBQCZ5A,10,10,8,8,1363100
10/31/2025,ADRODRCJ6A,67,67,59,61,419100
10/31/2025,ADRODRCX5A,50,50,39,40,667500
10/31/2025,ADROHDCZ5A,54,56,49,49,8238200
10/31/2025,ADROHDPH6A,75,85,75,84,1137800
10/31/2025,ADROYUCZ5A,63,63,60,61,3900
10/31/2025,ADROZPCF6A,26,26,26,26,47300
10/31/2025,ADROZPCK6A,67,67,57,59,360500
10/31/2025,AEGS,77,77,77,77,4217700
10/31/2025,AGAR,238,254,238,242,174300
10/31/2025,AGII,1350,1435,1310,1320,4684800
10/31/2025,AGRO,236,238,228,232,30336500
10/31/2025,AGRS,70,71,69,70,1924600
