<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/25/2025,IHSG,8130.020,8146.090,8022.980,8040.665,49287999300
9/25/2025,AADI,7450,7675,7425,7600,20180700
9/25/2025,AADIHDCK6A,87,91,86,90,1013300
9/25/2025,AADIYUCK6A,300,300,286,294,306000
9/25/2025,AALI,8000,8275,7900,8200,4610300
9/25/2025,ABBA,59,59,59,59,4187300
9/25/2025,ABDA,2970,2970,2970,2970,500
9/25/2025,ABMM,2900,2930,2890,2900,477100
9/25/2025,ACES,426,426,422,422,32008800
9/25/2025,ACESBQCV5A,10,12,9,10,19359500
9/25/2025,ACESBQCX5B,10,10,8,10,20771600
9/25/2025,ACESBQCZ5A,0,0,0,0,0
9/25/2025,ACESDRCJ6A,13,14,11,14,9062100
9/25/2025,ACESHDCZ5A,26,26,26,26,600
9/25/2025,ACESZPCJ6A,18,18,18,18,3400
9/25/2025,ACRO,85,85,81,82,7592200
9/25/2025,ACRO-W,15,17,14,14,29193300
9/25/2025,ACST,138,138,130,130,5961600
9/25/2025,ADCP,62,62,58,59,45484800
9/25/2025,ADES,12975,13300,12950,13200,50800
9/25/2025,ADHI,280,294,276,276,31021600
9/25/2025,ADMF,8950,8975,8900,8925,89300
9/25/2025,ADMG,138,140,133,138,659500
9/25/2025,ADMR,1020,1040,1005,1015,23176300
9/25/2025,ADMRDRCJ6A,35,35,31,31,37700
9/25/2025,ADMRHDCJ6A,55,55,52,52,8900
9/25/2025,ADMRZPCH6A,50,50,49,49,3000
9/25/2025,ADRO,1735,1755,1710,1725,75319600
9/25/2025,ADROBQCG6A,71,71,70,70,21900
9/25/2025,ADROBQCU5A,0,0,0,0,0
9/25/2025,ADROBQCZ5A,16,17,14,15,10215900
9/25/2025,ADRODRCJ6A,51,54,51,53,31000
9/25/2025,ADRODRCX5A,32,33,32,33,60900
9/25/2025,ADROHDCZ5A,0,0,0,0,0
9/25/2025,ADROHDPH6A,0,0,0,0,0
9/25/2025,ADROYUCZ5A,60,60,60,60,100
9/25/2025,ADROZPCF6A,25,25,24,24,201700
9/25/2025,ADROZPCK6A,51,51,50,50,12000
9/25/2025,AEGS,56,62,53,54,105528500
9/25/2025,AGAR,246,246,238,238,193600
9/25/2025,AGII,815,815,775,790,2273300
9/25/2025,AGRO,236,238,232,234,7937400
9/25/2025,AGRS,77,79,76,77,7937300
9/25/2025,AHAP,77,78,75,75,6111700
9/25/2025,AIMS,346,346,318,318,91900
9/25/2025,AISA,145,148,139,140,21387400
9/25/2025,AKKU,0,0,0,0,0
9/25/2025,AKPI,575,600,565,575,15000
9/25/2025,AKRA,1220,1250,1210,1220,28450800
9/25/2025,AKRABQCX5B,34,36,34,35,66100
9/25/2025,AKRADRCX5A,32,32,30,30,7100
9/25/2025,AKRAHDCH6A,60,62,60,61,2005600
9/25/2025,AKRAZPCJ6A,49,51,48,49,52400
9/25/2025,AKRAZPCX5A,0,0,0,0,0
9/25/2025,AKSI,310,320,280,312,1596600
9/25/2025,ALDO,496,500,488,492,348900
9/25/2025,ALII,550,555,535,545,5486200
9/25/2025,ALKA,350,350,330,338,27200
9/25/2025,ALMI,0,0,0,0,0
9/25/2025,ALTO,0,0,0,0,0
9/25/2025,AMAG,370,370,356,358,150800
9/25/2025,AMAN,160,165,147,150,10950900
9/25/2025,AMAR,208,210,202,204,992900
9/25/2025,AMFG,3400,3400,3320,3350,22300
9/25/2025,AMIN,248,288,248,266,6765700
9/25/2025,AMMN,7150,7175,6800,6800,39512900
9/25/2025,AMMNBQCZ5A,18,19,15,16,28763300
9/25/2025,AMMNDRCJ6A,47,47,43,43,8400
9/25/2025,AMMNHDCH6A,0,0,0,0,0
9/25/2025,AMMNZPCG6A,31,31,28,28,582400
9/25/2025,AMMS,266,270,232,232,20942300
9/25/2025,AMOR,462,464,448,458,152500
9/25/2025,AMRT,1900,1905,1820,1860,135193400
9/25/2025,AMRTBQCU5A,3,3,1,1,90169700
9/25/2025,AMRTDRCZ5A,18,19,15,17,2469600
9/25/2025,AMRTHDCJ6A,12,13,10,11,457100
9/25/2025,AMRTZPCK6A,17,17,16,17,300
9/25/2025,AMRTZPCX5A,22,22,4,4,43000
9/25/2025,ANDI,33,33,31,31,27073100
9/25/2025,ANJT,2810,2810,2250,2350,26109500
9/25/2025,ANTM,3350,3400,3150,3170,400098200
9/25/2025,ANTMBQCU5A,0,0,0,0,0
9/25/2025,ANTMBQCX5A,81,81,60,60,2525700
9/25/2025,ANTMBQCZ5A,755,765,720,720,300
9/25/2025,ANTMDRCG6A,61,61,48,48,3067200
9/25/2025,ANTMDRCX5A,356,356,326,326,6600
9/25/2025,ANTMDRPZ5A,35,40,34,39,957100
9/25/2025,ANTMHDCH6A,92,92,88,88,84000
9/25/2025,ANTMHDCH6B,145,145,136,136,3503900
9/25/2025,ANTMHDCU5A,0,0,0,0,0
9/25/2025,ANTMHDPH6A,67,74,67,74,261700
9/25/2025,ANTMZPCJ6A,85,85,76,79,182000
9/25/2025,ANTMZPCK6A,40,40,33,33,155800
9/25/2025,ANTMZPCX5A,248,250,204,204,13894900
9/25/2025,APEX,118,118,116,116,15492000
9/25/2025,APIC,1155,1155,1145,1150,5418300
9/25/2025,APII,186,186,181,182,69400
9/25/2025,APLI,494,494,460,460,45500
9/25/2025,APLN,103,104,102,104,9040500
9/25/2025,ARCI,1075,1075,975,1010,108589600
9/25/2025,AREA,545,560,535,545,4084100
9/25/2025,ARGO,1140,1140,1130,1135,14200
9/25/2025,ARII,290,300,272,296,1558100
9/25/2025,ARKA,40,40,39,39,17825300
9/25/2025,ARKO,1580,1660,1550,1600,2918600
9/25/2025,ARMY,0,0,0,0,0
9/25/2025,ARNA,555,555,540,540,5884000
9/25/2025,ARTA,3150,3220,3100,3100,4700
9/25/2025,ARTI,0,0,0,0,0
9/25/2025,ARTO,2100,2160,2060,2080,3736500
9/25/2025,ARTOBQCU5A,0,0,0,0,0
9/25/2025,ARTOBQCX5B,96,96,92,92,600100
9/25/2025,ARTOBQCZ5A,18,67,15,21,297393400
9/25/2025,ARTODRCK6A,68,68,68,68,30000
9/25/2025,ARTODRCX5A,45,45,45,45,1500
