<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
8/8/2025,IHSG,7639.193,7648.903,7490.172,7533.385,293418115
8/8/2025,IDX30,0.000,0.000,0.000,0.000,0
8/8/2025,IDX80,0.000,0.000,0.000,0.000,0
8/8/2025,AADI,7300,7425,7225,7325,24629900
8/8/2025,AALI,6925,6950,6800,6925,955900
8/8/2025,ABBA,37,37,37,37,82800
8/8/2025,ABDA,0,0,0,0,0
8/8/2025,ABMM,2990,3000,2970,2980,693700
8/8/2025,ACES,482,482,472,474,29119200
8/8/2025,ACESBQCV5A,2,3,2,3,1248600
8/8/2025,ACESBQCX5B,19,19,17,17,1000
8/8/2025,ACESDRCJ6A,0,0,0,0,0
8/8/2025,ACESDRCQ5A,0,0,0,0,0
8/8/2025,ACESHDCZ5A,53,53,53,53,200
8/8/2025,ACESZPCJ6A,0,0,0,0,0
8/8/2025,ACRO,68,77,67,69,48607900
8/8/2025,ACRO-W,7,8,6,8,16061300
8/8/2025,ACST,84,85,84,85,1758300
8/8/2025,ADCP,50,50,50,50,69600
8/8/2025,ADES,13975,14075,13850,14050,54600
8/8/2025,ADHI,258,258,250,250,9065500
8/8/2025,ADMF,9025,9075,9000,9050,20200
8/8/2025,ADMG,126,129,121,121,512500
8/8/2025,ADMR,1155,1160,1110,1120,27262200
8/8/2025,ADMRDRCJ6A,47,48,46,46,137100
8/8/2025,ADMRZPCH6A,0,0,0,0,0
8/8/2025,ADRO,1850,1850,1785,1790,161970100
8/8/2025,ADROBQCU5A,16,17,16,16,204500
8/8/2025,ADROBQCZ5A,28,28,28,28,16700
8/8/2025,ADRODRCJ6A,70,72,68,68,133400
8/8/2025,ADRODRCQ5A,1,1,1,1,3038700
8/8/2025,ADRODRCQ5B,12,12,12,12,100
8/8/2025,ADRODRCX5A,45,47,43,47,1110200
8/8/2025,ADROHDCQ5A,2,2,2,2,163400
8/8/2025,ADROHDCZ5A,70,70,69,69,20000
8/8/2025,ADROYUCZ5A,92,92,91,91,20000
8/8/2025,ADROZPCF6A,0,0,0,0,0
8/8/2025,AEGS,63,65,58,58,14555500
8/8/2025,AGAR,260,280,244,260,64100
8/8/2025,AGII,905,905,880,890,384800
8/8/2025,AGRO,212,214,206,208,17580800
8/8/2025,AGRS,65,66,64,65,1635200
8/8/2025,AHAP,68,68,66,66,10844900
8/8/2025,AIMS,350,350,320,346,112600
8/8/2025,AISA,128,128,125,125,3357300
8/8/2025,AKKU,0,0,0,0,0
8/8/2025,AKPI,580,595,580,585,6300
8/8/2025,AKRA,1310,1310,1265,1305,11756500
8/8/2025,AKRABQCX5B,0,0,0,0,0
8/8/2025,AKRADRCQ5A,9,9,9,9,2000
8/8/2025,AKRADRCX5A,0,0,0,0,0
8/8/2025,AKRAHDCH6A,79,79,79,79,12700
8/8/2025,AKRAHDCQ5A,19,25,19,25,1100
8/8/2025,AKRAZPCJ6A,0,0,0,0,0
8/8/2025,AKRAZPCX5A,0,0,0,0,0
8/8/2025,AKSI,252,256,246,252,175900
8/8/2025,ALDO,492,498,492,498,32000
8/8/2025,ALII,575,585,570,570,3606300
8/8/2025,ALKA,298,358,298,310,328200
8/8/2025,ALMI,0,0,0,0,0
8/8/2025,ALTO,0,0,0,0,0
8/8/2025,AMAG,360,364,354,358,6000
8/8/2025,AMAN,115,117,112,113,2232500
8/8/2025,AMAR,206,208,199,206,1003700
8/8/2025,AMFG,3120,3120,3050,3090,90700
8/8/2025,AMIN,181,181,171,171,283100
8/8/2025,AMMN,9050,9100,8300,8700,83693500
8/8/2025,AMMNBQCZ5A,63,65,62,62,21400
8/8/2025,AMMNDRCJ6A,88,89,84,86,250300
8/8/2025,AMMNHDCH6A,129,129,123,123,79900
8/8/2025,AMMNZPCG6A,76,76,69,74,142400
8/8/2025,AMMS,128,128,120,128,7796600
8/8/2025,AMOR,505,515,500,515,18200
8/8/2025,AMRT,2410,2410,2330,2350,23686400
8/8/2025,AMRTBQCU5A,18,18,18,18,300
8/8/2025,AMRTDRCQ5A,0,0,0,0,0
8/8/2025,AMRTDRCZ5A,48,49,47,49,1600
8/8/2025,AMRTHDCQ5A,12,14,12,14,100200
8/8/2025,AMRTZPCX5A,0,0,0,0,0
8/8/2025,ANDI,17,17,17,17,65310700
8/8/2025,ANJT,1755,1765,1755,1755,198100
8/8/2025,ANTM,3160,3170,3020,3090,102084600
8/8/2025,ANTMBQCU5A,294,294,294,294,400
8/8/2025,ANTMBQCX5A,84,84,77,82,600300
8/8/2025,ANTMBQCZ5A,0,0,0,0,0
8/8/2025,ANTMDRCG6A,57,57,51,54,337900
8/8/2025,ANTMDRCQ5A,266,266,266,266,1000
8/8/2025,ANTMDRCX5A,306,312,306,308,28300
8/8/2025,ANTMDRPU5A,41,41,41,41,100
8/8/2025,ANTMDRPU5B,20,21,20,21,531100
8/8/2025,ANTMHDCH6A,88,94,88,93,14600
8/8/2025,ANTMHDCH6B,138,138,136,136,100300
8/8/2025,ANTMHDCQ5A,0,0,0,0,0
8/8/2025,ANTMHDCU5A,135,135,135,135,1800
8/8/2025,ANTMYUCQ5A,364,364,364,364,100
8/8/2025,ANTMZPCJ6A,80,85,80,85,199600
8/8/2025,ANTMZPCX5A,204,204,200,200,8000
8/8/2025,APEX,130,130,123,126,37722000
8/8/2025,APIC,1070,1085,1065,1080,5113300
8/8/2025,APII,170,173,170,173,18300
8/8/2025,APLI,498,498,476,498,2300
8/8/2025,APLN,103,103,100,101,11334600
8/8/2025,ARCI,770,775,710,715,56104900
8/8/2025,AREA,422,422,398,410,1290900
8/8/2025,ARGO,1340,1340,1335,1335,17900
8/8/2025,ARII,270,270,262,264,81300
8/8/2025,ARKA,24,24,24,24,1811200
8/8/2025,ARKO,1120,1125,1060,1125,687800
8/8/2025,ARMY,0,0,0,0,0
8/8/2025,ARNA,580,580,575,580,511100
8/8/2025,ARTA,2970,3680,2940,2940,12300
8/8/2025,ARTI,0,0,0,0,0
8/8/2025,ARTO,1885,1895,1855,1860,6700800
8/8/2025,ARTOBQCU5A,5,6,5,5,7300
8/8/2025,ARTOBQCX5B,0,0,0,0,0
8/8/2025,ARTOBQCZ5A,0,0,0,0,0
8/8/2025,ARTODRCQ5A,1,2,1,2,1273500
8/8/2025,ARTODRCX5A,40,40,40,40,30000
8/8/2025,ARTOHDCZ5A,0,0,0,0,0
8/8/2025,ARTOZPCX5A,39,39,39,39,400
8/8/2025,ASBI,434,434,434,434,5300
8/8/2025,ASDM,545,550,525,545,28700
8/8/2025,ASGR,1080,1085,1055,1065,846800
8/8/2025,ASHA,18,19,18,19,7732400
8/8/2025,ASII,4950,4990,4920,4920,20639400
8/8/2025,ASIIBQCU5A,0,0,0,0,0
8/8/2025,ASIIBQCZ5A,0,0,0,0,0
8/8/2025,ASIIDRCQ5A,13,13,13,13,100
8/8/2025,ASIIDRCQ5B,0,0,0,0,0
8/8/2025,ASIIDRCX5A,94,94,92,92,200
8/8/2025,ASIIDRCX6A,0,0,0,0,0
8/8/2025,ASIIDRPQ5A,0,0,0,0,0
8/8/2025,ASIIHDCZ5A,0,0,0,0,0
8/8/2025,ASIIZPCJ6A,86,86,86,86,5600
8/8/2025,ASJT,113,113,109,109,7800
8/8/2025,ASLC,65,65,63,65,8059500
8/8/2025,ASLI,0,0,0,0,0
8/8/2025,ASMI,18,18,18,18,42100
8/8/2025,ASPI,288,306,274,280,857200
8/8/2025,ASPR,96,97,94,94,17355500
8/8/2025,ASRI,167,168,157,161,60131100
8/8/2025,ASRM,278,278,278,278,32900
8/8/2025,ASSA,885,920,870,915,15342300
8/8/2025,ATAP,30,30,30,30,11600
8/8/2025,ATIC,396,398,390,396,123100
8/8/2025,ATLA,50,50,50,50,1334700
8/8/2025,AUTO,2120,2210,2120,2180,3212900
8/8/2025,AUTOZPCJ6A,26,26,26,26,5000
8/8/2025,AVIA,430,436,428,432,45494700
8/8/2025,AVIAZPCJ6A,0,0,0,0,0
8/8/2025,AWAN,278,278,262,264,18604600
