<date>,<ticker>,<open>,<high>,<low>,<close>,<volume>
9/30/2025,IHSG,8137.640,8150.340,8042.820,8061.062,54069869900
9/30/2025,AADI,7425,7500,7350,7450,9436200
9/30/2025,AADIHDCK6A,86,86,83,85,1569200
9/30/2025,AADIYUCK6A,282,282,280,280,30200
9/30/2025,AALI,8175,8225,8075,8175,2867000
9/30/2025,ABBA,54,54,52,52,5234400
9/30/2025,ABDA,2700,2970,2700,2970,200
9/30/2025,ABMM,2880,2900,2870,2900,721900
9/30/2025,ACES,434,434,428,430,34009700
9/30/2025,ACESBQCV5A,8,9,5,7,28422600
9/30/2025,ACESBQCX5B,9,9,8,9,9886700
9/30/2025,ACESBQCZ5A,18,18,18,18,100
9/30/2025,ACESDRCJ6A,12,13,12,13,5222200
9/30/2025,ACESHDCZ5A,26,26,26,26,37000
9/30/2025,ACESZPCJ6A,18,19,18,19,900
9/30/2025,ACRO,84,86,83,84,6257800
9/30/2025,ACRO-W,14,15,12,14,48237200
9/30/2025,ACST,133,136,131,132,4390100
9/30/2025,ADCP,60,63,58,59,103229100
9/30/2025,ADES,13600,13600,13325,13450,17900
9/30/2025,ADHI,280,286,278,280,29101800
9/30/2025,ADMF,9000,9025,8875,8925,71100
9/30/2025,ADMG,141,142,140,142,432600
9/30/2025,ADMR,1080,1100,1035,1050,68068900
9/30/2025,ADMRDRCJ6A,35,38,33,34,1875300
9/30/2025,ADMRHDCJ6A,57,57,57,57,175300
9/30/2025,ADMRZPCH6A,58,58,55,55,27600
9/30/2025,ADRO,1730,1740,1690,1690,75864300
9/30/2025,ADROBQCG6A,65,65,65,65,1000
9/30/2025,ADROBQCZ5A,13,17,12,14,17001800
9/30/2025,ADRODRCJ6A,52,52,50,50,1500
9/30/2025,ADRODRCX5A,33,33,29,30,2229200
9/30/2025,ADROHDCZ5A,48,48,47,47,3200
9/30/2025,ADROHDPH6A,120,120,120,120,1700
9/30/2025,ADROYUCZ5A,58,59,58,59,300
9/30/2025,ADROZPCF6A,22,22,22,22,10000
9/30/2025,ADROZPCK6A,50,50,46,47,6100
9/30/2025,AEGS,49,52,47,52,51576400
9/30/2025,AGAR,246,246,234,238,145900
9/30/2025,AGII,800,810,795,805,730400
9/30/2025,AGRO,244,248,238,240,10661800
9/30/2025,AGRS,77,78,76,77,6864600
9/30/2025,AHAP,79,82,78,82,21166500
9/30/2025,AIMS,406,406,334,396,627200
9/30/2025,AISA,138,146,134,146,45304900
9/30/2025,AKKU,0,0,0,0,0
9/30/2025,AKPI,575,575,555,560,1347000
9/30/2025,AKRA,1215,1225,1205,1210,12765000
9/30/2025,AKRABQCX5B,32,32,31,31,202100
9/30/2025,AKRADRCX5A,29,29,28,28,4600
9/30/2025,AKRAHDCH6A,57,58,57,58,60000
9/30/2025,AKRAZPCJ6A,47,47,47,47,10000
9/30/2025,AKRAZPCX5A,0,0,0,0,0
9/30/2025,AKSI,334,334,316,322,1928400
9/30/2025,ALDO,494,494,492,494,56800
9/30/2025,ALII,555,565,540,540,6584700
9/30/2025,ALKA,328,332,324,328,16000
9/30/2025,ALMI,0,0,0,0,0
9/30/2025,ALTO,0,0,0,0,0
9/30/2025,AMAG,362,362,358,360,26700
9/30/2025,AMAN,154,157,151,156,3800500
9/30/2025,AMAR,208,212,206,208,1203900
9/30/2025,AMFG,3370,3390,3370,3380,1700
9/30/2025,AMIN,240,248,230,242,900400
9/30/2025,AMMN,7025,7225,6875,7225,52437500
9/30/2025,AMMNBQCZ5A,17,18,16,18,7677700
9/30/2025,AMMNDRCJ6A,44,46,44,45,17000
9/30/2025,AMMNHDCH6A,0,0,0,0,0
9/30/2025,AMMNZPCG6A,30,30,28,30,120700
9/30/2025,AMMS,216,236,216,236,13684100
9/30/2025,AMOR,456,462,454,454,118600
9/30/2025,AMRT,1900,1980,1885,1930,86787800
9/30/2025,AMRTDRCZ5A,17,22,17,21,7227300
9/30/2025,AMRTHDCJ6A,13,15,12,14,47115100
9/30/2025,AMRTZPCK6A,19,21,18,21,99200
9/30/2025,AMRTZPCX5A,24,27,23,24,1632000
9/30/2025,ANDI,31,32,31,32,17530300
9/30/2025,ANJT,2090,2100,1900,1930,4066100
9/30/2025,ANTM,3340,3350,3150,3160,209921800
9/30/2025,ANTMBQCX5A,70,72,57,58,10439500
9/30/2025,ANTMBQCZ5A,735,735,685,685,3500
9/30/2025,ANTMDRCG6A,55,55,47,47,328700
9/30/2025,ANTMDRCX5A,334,338,314,314,9000
9/30/2025,ANTMDRPZ5A,35,37,35,36,559200
9/30/2025,ANTMHDCH6A,90,90,83,83,5800
9/30/2025,ANTMHDCH6B,143,143,131,131,1900500
9/30/2025,ANTMHDPH6A,65,73,64,71,54800
9/30/2025,ANTMZPCJ6A,95,95,75,75,77400
9/30/2025,ANTMZPCK6A,36,44,31,44,2107600
9/30/2025,ANTMZPCX5A,0,0,0,0,0
9/30/2025,APEX,117,122,111,118,59571800
9/30/2025,APIC,1150,1185,1150,1170,6059600
9/30/2025,APII,184,184,177,181,48900
9/30/2025,APLI,470,494,470,488,54400
9/30/2025,APLN,104,105,102,102,9896000
